prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E19355-2DF5-E011-8E46-BB5CFDB09A2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302852,SD N 1 REMPOAH,20302852,Jl.raya Baturraden Timur  No. 45,REMPOAH,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,SD/Kep/PDK-4/1/11,01-08-1965,421-2/1407/TAHUN 2014,29-11-2014,Lihat SK Operasional,2015-05-28 11,A,0,1. -,2. Telkom Speedy,PLN,,0281681908,sdn1rempoahbaturraden@gmail.com,,-7.363503300000,109.238218300000,25,255,221,18,Sehari Penuh/5 hari,,2022/2023-2,900,18,0,1,2,10,1,0,14,16,1,6,2,15,10,0,20,5,5,2,7,4,1,1,5,9,16,SD 2013,3,3,3,3,3,3,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0809455-2DF5-E011-B2F3-331C6CAFD869,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302665,SD N 2 KARANGTENGAH,20302665,Jl.gerlangu No. 1,KARANGTENGAH,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,04-01-1985,421.2/026/IV/41/85,04-01-1985,Lihat SK Operasional,2015-06-05 10,B,0,1. Telkom Speedy,2. Telkom Speedy,PLN,0,02816871090,sdn2karangtengahbaturraden2019@gmail.com,,-7.342800000000,109.231600000000,7,80,75,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",5,0,1,0,4,2,0,1,5,0,2,0,6,1,0,7,0,1,1,0,1,0,3,1,2,5,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0239455-2DF5-E011-BA5D-037FAA5BD9E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302776,SD NEGERI 1 KUTASARI,20302776,Jl.moch Besar No .1,KUTASARI,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,01-04-1985,421.2/026/IV/41/85,10-10-1988,Silakan Upload SK,,B,"1,400",1. -,2. Lainnya,PLN,,02816574260,sdnegeri1kutasari@gmail.com,,-7.387723300000,109.232958300000,10,86,93,8,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,0,1,2,6,0,0,4,6,0,2,2,6,4,0,8,2,2,0,2,1,2,1,2,2,8,SD 2013,1,1,2,1,1,2,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70129555-2DF5-E011-848A-57945EDE8B9B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302651,SD NEGERI 2 PANDAK,20302651,Jl. Raya Baturraden Km 7,PANDAK,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,01-04-1985,421.2/026/IV/41/85,01-04-1985,Lihat SK Operasional,2018-11-13 11,B,"2,250",1. -,2. Telkom Speedy,PLN,0,6572904,esde_duaa@yahoo.co.id,,-7.375600000000,109.240800000000,8,61,73,6,Sehari Penuh/5 hari,,2022/2023-2,"1,200",5,0,1,2,5,1,0,2,3,1,2,2,5,3,0,4,4,1,0,1,3,1,0,2,2,6,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B02C9555-2DF5-E011-A335-35722071C86B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302033,SD NEGERI KALIPAGU,20302033,Jl.cendana No 04 Kalipagu,KETENGER,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421 2/15067/1990,15-07-1985,,01-01-1910,Lihat SK Operasional,2018-10-12 11,B,"2,530",1. -,2. Lainnya,PLN,,,sdnkecilkalipagu@gmail.com,,-7.320200000000,109.215200000000,10,33,19,6,Pagi/6 hari,,2022/2023-2,900,5,0,0,2,3,0,0,7,9,0,1,0,5,5,0,9,1,5,2,2,0,0,0,1,5,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70C39455-2DF5-E011-AABA-833CA3283FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302085,SD NEGERI KARANGSALAM,20302085,Karangsalam,KARANGSALAM,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.1/026/41/1985,01-04-1985,421.1/026/41/1985,01-04-1985,Silakan Upload SK,,B,"2,646",1. -,2. Telkom Speedy,PLN,,0281681544,Sdkarangsalambaturraden@yahoo.co.id,,-7.331245000000,109.240138300000,8,81,83,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",8,0,1,3,4,0,0,4,5,0,3,0,6,2,0,8,0,0,2,0,2,2,2,0,4,4,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0099455-2DF5-E011-8C40-F9ECF2E99630,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302032,SD NEGERI KEBUMEN,20302032,Kebumen,KEBUMEN,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,30-01-1985,421.2/026/IV/41/85,01-04-1985,Silakan Upload SK,,A,868,1. -,2. Telkom Speedy,PLN,,02817615433,sdnkebumen.btrd@yahoo.com,,-7.365746700000,109.233441700000,9,68,57,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,2,7,1,0,1,2,2,2,3,8,1,0,7,2,1,0,0,2,0,2,4,4,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80169455-2DF5-E011-88A5-C33784FB0242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20346489,SDN 1 PAMIJEN,20346489,Jalan Raya Baturraden Barat,PAMIJEN,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/86,01-04-1985,421.2/026/IV/41/86,01-04-1985,Silakan Upload SK,,B,0,1. Lainnya,2. Telkom Speedy,PLN,0,02816572688,esde.1pamijen@gmail.com,,-7.372976700000,109.233181700000,7,77,63,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",6,0,1,4,4,0,0,3,3,0,2,2,6,1,0,5,2,1,1,0,0,2,0,3,1,6,SD 2013,1,1,1,1,1,1,Lainnya,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04B9455-2DF5-E011-862B-BD8A00EEC2BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302833,SDN 1 PURWOSARI,20302833,Jl. Suparto  No. 20,PURWOSARI,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,05-07-1952,421.2/026/IV/41/85,30-01-1985,Silakan Upload SK,,B,"2,580",1. Smartfren,2. Telkom Speedy,PLN,,0281621792,sd.purwosari@yahoo.co.id,,-7.395500000000,109.232500000000,15,147,123,12,Sehari Penuh/5 hari,,2022/2023-2,"1,300",12,0,1,6,11,0,0,4,5,1,6,3,14,1,0,10,5,2,3,1,0,1,4,4,4,11,SD 2013,2,2,2,2,2,2,Smartfren,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0049555-2DF5-E011-83E4-C588BD586598,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302689,SDN 2 KEMUTUG KIDUL,20302689,Jl.Raya Desa Kemutug Kidul No. 24,KEMUTUG KIDUL,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,01-04-1985,421.2/026/IV/41/85,01-04-1985,Lihat SK Operasional,2015-05-29 09,B,"3,540",1. -,2. Telkom Speedy,PLN,0,0281681458,sdn2kemutugkidul2017@gmail.com,,-7.340731700000,109.237311700000,8,69,78,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,4,4,0,0,4,5,0,2,1,4,4,0,8,0,0,2,1,3,0,1,1,1,7,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B69455-2DF5-E011-9CB3-4998574D76EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302690,SDN 2 KEMUTUGLOR,20302690,Jl.Raya Desa Kemutug Lor KM 10,KEMUTUG LOR,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,3/014/1982,12-10-1982,421.2/026/IV/41/85,01-04-1985,Silakan Upload SK,,B,"3,644",1. -,2. Telkom Speedy,PLN,,0281681539,sdn2kemlor@yahoo.com,,-7.332451700000,109.235581700000,10,119,101,9,Sehari Penuh/5 hari,,2022/2023-2,900,11,0,1,4,5,0,0,5,6,1,1,2,8,2,0,10,0,0,3,1,3,1,0,2,3,7,SD 2013,1,1,1,2,2,2,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80DD9455-2DF5-E011-BBF0-BF78428EE6F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20302693,SDN 2 KETENGER,20302693,Jl. Curug Gede No. 230,KETENGER,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,01-04-1985,421.2/026/IV/41/85,01-04-1985,Silakan Upload SK,,A,"2,520",1. -,2. Telkom Speedy,PLN,,0281681776,sdnnolduaketenger@gmail.com,,-7.324300000000,109.222200000000,7,45,56,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,0,2,5,0,0,2,2,0,3,2,6,1,1,6,0,0,1,2,0,0,2,2,4,3,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F79455-2DF5-E011-AAD8-31154778EBE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20355454,SDN 2 PAMIJEN,20355454,Jl. Pamijen,PAMIJEN,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,01-01-1910,,01-01-1910,Silakan Upload SK,,A,0,1. -,2. Lainnya,PLN,,02816572531,sdnegeripamijen2@gmail.com,,-7.375423300000,109.232361700000,8,63,70,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",6,0,1,4,6,0,0,2,5,1,1,1,6,2,0,8,0,1,2,1,1,1,0,2,2,6,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EB9455-2DF5-E011-8357-F1B8277903AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20355465,SDN 3 KARANGTENGAH,20355465,"Jl. Baturraden Barat No 34,Karangtengah",KARANGTENGAH,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2 026 IV 41 85,01-04-1985,421.2 026 IV 41 85,01-04-1985,Silakan Upload SK,,B,"2,348",1. Indosat IM3,2. Telkom Speedy,PLN,,0281681368,sdnkarangtengahbaturraden@gmail.com,,-7.347500000000,109.224758300000,10,132,109,8,Sehari Penuh/5 hari,,2022/2023-2,"1,300",8,0,1,3,6,0,0,4,6,1,3,0,7,3,0,9,1,2,1,1,2,1,3,0,3,7,SD 2013,1,2,1,1,1,2,Indosat IM3,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/801F9555-2DF5-E011-9EF0-AFB937DE72CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20301794,SDN 3 KUTASARI,20301794,Jl. Moch Besar 73,KUTASARI,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/IV/41/85,01-04-1985,421.2/026/IV/41/85,01-04-1985,Silakan Upload SK,,A,"2,089",1. -,2. Telkom Speedy,PLN,,02816840988,SDNegeri3Kutasari@gmail.com,,-7.387410000000,109.237895000000,8,78,63,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,0,1,0,5,1,0,2,3,1,2,2,6,2,0,5,3,0,3,0,0,0,1,4,2,6,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Jawa Tengah,Kab. Banyumas,Baturaden,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40479555-2DF5-E011-879F-6FF71D51B788,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20341630,SDN 4 KARANGTENGAH,20341630,Jl. Buntu Muntuk Karangtengah,KARANGTENGAH,KEC. BATURADEN,KAB. BANYUMAS,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/15067/1990,14-08-1990,421.2/15067/1990,14-08-1990,Silakan Upload SK (link file tidak valid) => [738191-763325--],2022-11-23 15,A,"2,080",1. -,2. Lainnya (Wavelan),PLN,,,sdnempat_karangtengah@yahoo.com,,-7.349883300000,109.229468300000,8,55,57,6,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,5,0,0,3,5,1,2,0,6,2,0,6,2,1,2,0,3,0,0,2,3,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
