prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0DF3279-2FF5-E011-AADA-F1DE971EA2F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303740,SD NEGERI 11 KAMPUNG JAWA,10303740,Jln Marah Hadin,KAMPUNG JAWA,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,425/130/SDN11KJ/TH-2015,24-04-2015,425/130/SDN11KJ/TH-2015,24-04-2015,Lihat SK Operasional,2015-04-27 08,B,"1,715",1. Lainnya,2. Telkom Speedy,PLN,0,22317,sdnegeri11kampungjawa@yahoo.com,,-.771700000000,100.645600000000,14,90,96,9,Pagi/6 hari,,2022/2023-2,"3,300",8,0,1,4,11,1,0,2,3,1,7,3,9,5,1,10,3,1,2,1,2,1,2,5,2,12,SD 2013,2,1,2,1,2,1,Lainnya,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20EE3279-2FF5-E011-AFDF-E93D8BF74DB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303743,SD NEGERI 12 TANJUNG PAKU,10303743,Jln Patimura,TANJUNG PAKU,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/037/SDN 12/TH-2015,01-01-1979,421.2/037/SDN 12/TH-2015,01-01-1979,Silakan Upload SK (link file tidak valid) => [568060-403751--],2022-01-13 16,B,0,1. Jardiknas,2. Telkomsel Flash,PLN,0,075520761,sdn12tp@gmail.com,,-.784600000000,100.664100000000,11,98,106,9,Pagi/6 hari,,2022/2023-2,"2,200",14,0,1,18,7,2,0,2,5,1,4,1,8,3,0,10,1,2,1,2,3,1,1,1,2,9,SD 2013,1,1,1,2,2,2,Jardiknas,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10FB3279-2FF5-E011-AF7C-0D40EB5EA16E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303744,SD NEGERI 13 KAMPUNG JAWA,10303744,Jln Marah Hadin,KAMPUNG JAWA,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/73/SDN 13 KJ/TH 2015,24-10-1979,421.2/73/SDN 13 KJ/TH 2015,24-10-1979,Lihat SK Operasional,2015-04-29 11,B,"1,710",1. Linknet,2. Telkom Speedy,PLN,,075522240,sdn13kjtilaspuja@gmail.com,,-.768500000000,100.644800000000,9,77,61,6,Siang/6 hari,,2022/2023-2,"4,800",8,0,1,2,6,1,0,2,4,1,4,0,6,3,0,8,1,1,3,0,2,1,1,1,1,8,SD 2013,1,1,1,1,1,1,Linknet,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70093379-2FF5-E011-8F4A-07D6DC9F296A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303747,SD NEGERI 14 LAIANG,10303747,Jl. KAPTEN BAHAR HAMID LAING NO 92 LAING,LAING,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.2/046/14th2015,01-01-1981,421.2/046/14th2015,01-02-1981,Lihat SK Operasional,2015-04-27 14,B,"2,000",1. Linknet,2. Telkom Speedy,PLN & Diesel,,22182,sdn14laing@gmail.com,,-.756400000000,100.659300000000,8,73,75,6,Siang/6 hari,,2022/2023-2,"1,300",9,0,1,2,5,1,0,2,3,2,3,0,6,2,0,7,1,0,1,0,4,1,2,0,4,4,SD 2013,1,1,1,1,1,1,Linknet,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80163379-2FF5-E011-A50A-FD65C955BFE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303764,SD NEGERI 15 KOTO PANJANG,10303764,Jln Koto Panjang,KOTO PANJANG,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,3574/G4/KL2009,29-04-2015,Lihat SK Operasional,2022-08-03 09,A,0,1. -,2. Lainnya (Wavelan),PLN,,075521642,sdn15ktp@yahoo.co.id,,-.790000000000,100.654600000000,8,41,50,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,4,1,0,3,4,0,4,0,4,4,0,6,2,0,2,4,1,0,1,0,2,6,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0233379-2FF5-E011-82B9-4D663E6E2245,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303782,SD NEGERI 16 NAN BALIMO,10303782,Jln Letnan Darlis,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-12-1981,Perlu Update,01-12-1981,Silakan Upload SK (link file tidak valid) => [314405-908429--],2020-08-21 13,A,"1,500",1. -,2. Telkom Speedy,PLN,,0755325428,sdn16nanbalimokotasolok@gmail.com,,-.779300000000,100.656900000000,9,84,90,6,Pagi/6 hari,,2022/2023-2,"3,500",6,0,1,3,6,1,0,2,4,1,3,1,6,3,0,9,0,1,1,4,0,2,0,1,3,6,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0333379-2FF5-E011-AF62-619BD54439AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303785,SD NEGERI 17 LAING,10303785,Jln Kapten Bahar Hamid,LAING,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/026/SDN17/TH-2015,24-04-2015,421.2/026/SDN17/TH-2015,24-04-2015,Lihat SK Operasional,2015-04-27 10,A,"1,525",1. 3 (Tri),2. Lainnya (Kabel),PLN,,,sdnlaing@gmail.com,,-.758600000000,100.678000000000,9,62,55,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,4,1,0,4,5,0,4,0,5,4,0,7,2,2,1,3,2,0,0,1,5,4,SD 2013,1,1,1,1,1,1,3 (Tri),,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80423379-2FF5-E011-9C9E-67A26820F3F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303787,SD NEGERI 18 TANJUNG PAKU,10303787,Letnan Darlis,TANJUNG PAKU,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/050/SDN 18 TP/TH-2015,24-04-2015,421.2/050/SDN 18 TP/TH-2015,24-04-2015,Lihat SK Operasional,2015-04-26 21,B,"1,550",1. Telkom Speedy,2. Jardiknas,PLN,,0755325730,sdnegeri18tanjungpaku@gmail.com,,-.779600000000,100.661200000000,9,73,52,6,Pagi/6 hari,,2022/2023-2,"2,200",6,0,2,4,7,1,0,1,3,1,4,1,8,1,0,6,3,1,0,2,2,0,1,3,3,6,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/604F3379-2FF5-E011-B271-052BC28CF879,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303788,SD NEGERI 19 KAMPUNG JAWA,10303788,Jln.Transad,KAMPUNG JAWA,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/037/SDN 19 TH/2015,24-04-2015,421.2/037/SDN 19 TH/2015,24-04-2015,Lihat SK Operasional,2016-05-19 08,A,"2,184",1. Jardiknas,2. Telkom Speedy,PLN,,,sdn19kampungjawa@gmail.com,,-.751500000000,100.642000000000,9,104,71,7,Pagi/6 hari,,2022/2023-2,"1,299",7,0,1,2,8,0,0,1,1,0,8,0,8,1,0,9,0,0,0,3,1,2,3,0,0,9,SD 2013,1,1,1,1,2,1,Jardiknas,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/205E3379-2FF5-E011-B1CF-CB2BB8B143CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303791,SD NEGERI 21 PPA,10303791,Jl. Makmur,PASAR PANDAN AIR MATI,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,Perlu Update,01-01-1910,Lihat SK Operasional,2015-04-27 09,B,0,1. Linknet,2. Telkom Speedy,PLN,,075521450,sdn21ppa@yahoo.com,,-.762600000000,100.663900000000,9,73,60,6,Pagi/6 hari,,2022/2023-2,"2,200",11,0,0,5,8,0,0,1,1,1,4,3,9,0,0,7,2,0,2,0,0,2,1,4,1,8,SD 2013,1,1,1,1,1,1,Linknet,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0723379-2FF5-E011-96B6-7F9E67FDF629,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303792,SD NEGERI 22 NAN BALIMO,10303792,Jln Gelanggang Betung,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,421.2/36/SDN22NB/2015,24-04-2015,Lihat SK Operasional,2015-04-29 08,B,990,1. -,2. -,PLN,0,075521341,sdn22nanbalimo@gmail.com,,-.794300000000,100.663300000000,8,54,30,6,Pagi/6 hari,,2022/2023-2,"1,300",10,0,1,2,7,0,0,1,2,0,5,1,7,1,0,5,3,0,1,2,0,1,3,1,0,8,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C43279-2FF5-E011-93F0-0B270C2A733E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303738,SD NEGERI 9 PPA,10303738,Jln Kh Ahmad Dahlan,PASAR PANDAN AIR MATI,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,05-07-1976,Perlu Update,02-08-1976,Lihat SK Operasional,2015-04-27 09,A,"1,670",1. Jardiknas,2. Telkom Speedy,PLN,,075521052,sdn09ppakotasolok@gmail.com,,-.753500000000,100.646600000000,15,122,151,10,Pagi/6 hari,,2022/2023-2,"2,600",9,0,1,2,10,1,0,4,5,2,7,1,11,4,0,12,3,0,3,2,5,3,1,1,4,11,SD 2013,1,2,2,2,2,1,Jardiknas,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93DC1320-B88B-4C64-9AF3-4A696147E491,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978720,SDIT AL-FITYAH SCHOOL,69978720,"Jl. Laing Rw 005, Kelurahan Nan Balimo Kec. Tanjung Harapan Kota Solok",NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL-FITYAH (YPISFI),AO6025,AHU-0004109.AH.01.04.TAHUN 2018,23-03-2018,420.2/955/DPEND-DIKDAS/2018,24-07-2018,Lihat SK Operasional,2022-08-26 05,C,600,1. -,2. Telkom Speedy,PLN,,,shcoolsditalfityah@gmail.com,,-.783300000000,100.655000000000,11,59,50,7,Sehari Penuh/5 hari,,2022/2023-2,900,7,0,1,2,0,0,7,7,11,0,0,0,0,11,0,3,8,8,3,0,0,0,0,0,1,10,SD 2013,1,1,1,2,1,1,Tidak Ada,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC703488-9924-4AA1-BBD8-0CFA22635B65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959111,SDIT UQ,69959111,Jl.Tembok Raya Komplek Perumahan Guru 2 Tembok  Kota Solok,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ummul Qur'an,AO2278,"420.2/1212/DPEND-TK, SD DAN PK/2016",06-10-2016,AHU-0027156.AH.01.04.TAHUN 2016,10-06-2016,Silakan Upload SK (link file tidak valid) => [616011-101890--],2022-04-13 00,C,0,1. -,2. Telkom Speedy,PLN,,,sditummulquran@yahoo.com,,.780900000000,100.654700000000,10,49,32,6,Double Shift/6 hari,,2022/2023-2,"1,300",3,0,0,0,0,0,9,3,10,0,0,0,0,10,0,8,2,5,5,0,0,0,0,0,2,8,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8E70DF0-DD04-40C3-B3F7-077169B27E82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029031,SDTQ ADZ-ZIKRA,70029031,JALAN KALUMPANG AMPANG KUALO KOTA SOLOK,KAMPUNG JAWA,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Taman Pendidikan Adz-Zikra,AX2792,420.2/727/DDIK-Dikdas/2022,23-05-2022,420.2/727/DDIK-Dikdas/2022,23-05-2022,Lihat SK Operasional,2022-05-25 14,,"8,800",1. -,2. -,PLN,,,sdtqadzzikra@gmail.com,,.000000000000,.000000000000,7,31,19,5,Siang/6 hari,,2022/2023-2,"1,300",0,0,0,2,0,0,6,2,7,0,0,0,0,7,0,3,4,3,2,2,0,0,0,0,3,4,SD 2013,1,1,1,1,1,0,Tidak Ada,,,
