prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E516B3-A8FC-E111-A25D-71F9353846CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10496642,SD NARWASTU,10496642,Jl. Perjuangan No.I,PALAS,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN WANGI NARWASTU,AI9658,001/SK-DP/YWN/X/2009,01-09-2009,37/06.05/DPMPTSP/III/2020,02-03-2020,Silakan Upload SK (link file tidak valid) => [353775-850870--],2020-08-29 09,Sertifikat Kedaluwarsa,"5,000",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdnarwastu@yahoo.com,,.575700000000,101.392300000000,12,169,174,12,Double Shift/6 hari,,2022/2023-2,"1,300",6,0,1,2,0,0,13,1,12,0,0,0,1,11,0,9,3,2,7,1,2,0,0,0,2,10,2,2,2,2,2,2,SD 2013,XL (GSM),,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80FFD6C7-2FF5-E011-A464-374091D9A416,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404470,SD NEGERI 107 PEKANBARU,10404470,Jl. Sri Palas  No. 184,PALAS,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1982,,31-12-1982,Silakan Upload SK,,A,"2,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn107pekanbaru@yahoo.com,,.599100000000,101.397100000000,24,312,276,17,Double Shift/6 hari,,2022/2023-2,"1,200",13,0,0,2,8,4,0,12,16,1,5,2,10,14,0,20,4,4,4,4,5,1,2,4,4,20,3,3,3,3,3,2,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20F68922-8B18-E111-8C30-B5A52AA779A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404474,SD NEGERI 128 PEKANBARU,10404474,Jl. Tengku Kasim Perkasa,RUMBAI BUKIT,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,2010/84/824,16-06-1984,2010/84/824,16-06-1984,Silakan Upload SK,,A,"20,000",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdn128pku@gmail.com,http,.633100000000,101.393700000000,24,330,362,20,Double Shift/6 hari,,2022/2023-2,"3,600",15,0,1,2,11,3,0,10,17,0,7,0,12,12,0,20,4,6,3,3,6,1,4,1,4,20,4,3,4,3,3,3,SD 2013,XL (GSM),,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20378922-8B18-E111-8AE4-D7791FB0F103,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404464,SD NEGERI 150 PEKANBARU,10404464,Jl. Patria Sari,UMBAN SARI,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,A,"12,106",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07617815151,sdn150pku@gmail.com,http,.582200000000,101.424400000000,21,246,217,15,Pagi/6 hari,,2022/2023-2,"7,700",16,0,1,0,12,2,0,7,10,3,8,0,11,10,0,17,4,1,3,6,4,3,4,0,6,15,3,2,2,3,3,2,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B04ED7C7-2FF5-E011-8ACA-590EAA71A34A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404477,SD NEGERI 162 PEKANBARU,10404477,Jl. Sri Amanah,RUMBAI BUKIT,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Kpts.590/425.2/C/1994,31-12-2001,619/109.1.1/C10-1995,15-09-1995,Silakan Upload SK,,A,"3,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,sdn162pekanbaru@gmail.com,http,.606800000000,101.392400000000,15,242,195,13,Double Shift/6 hari,,2022/2023-2,"1,300",8,0,1,2,6,0,0,9,9,2,4,0,5,10,0,11,4,3,3,4,2,1,1,1,2,13,3,2,2,2,2,2,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2034D7C7-2FF5-E011-80E4-9BCE2465F883,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404197,SD NEGERI 166 PEKANBARU,10404197,Jl. Nelayan,SRI MERANTI,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,31-12-1995,,01-01-1910,Silakan Upload SK,,A,"2,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn166pekanbaru@gmail.com,http,.546700000000,101.430900000000,18,192,203,12,Pagi/6 hari,,2022/2023-2,"2,200",9,0,1,3,9,0,0,9,13,2,1,2,6,12,1,14,3,2,5,2,4,0,1,4,8,10,2,2,2,2,2,2,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/805BD7C7-2FF5-E011-B501-9FEEA8D28966,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404415,SD NEGERI 174 PEKANBARU,10404415,Jl. Yos Sudarso,MUARA FAJAR,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-07-1997,,01-01-1910,Silakan Upload SK,,A,"8,700",1. -,2. -,PLN,,,sdn174pekanbaru@gmail.com,http,.625400000000,101.418800000000,21,245,223,17,Pagi/6 hari,,2022/2023-2,"13,000",16,0,1,2,11,2,0,8,15,1,5,0,9,12,0,17,4,1,4,6,3,1,4,2,5,16,3,3,3,3,3,2,SD 2013,Tidak Ada,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A068D7C7-2FF5-E011-849A-EF89A0A3212D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403957,SD NEGERI 179 PEKANBARU,10403957,Jl. Damai Palas,PALAS,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1960,,01-01-1910,Silakan Upload SK,,A,"2,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegerisatu79pekanbaru@gmail.com,http,.572100000000,101.392700000000,26,345,341,20,Double Shift/6 hari,,2022/2023-2,"2,200",11,0,1,2,14,4,0,8,17,3,6,0,10,16,0,26,0,2,9,8,2,2,2,1,5,21,4,3,4,3,3,3,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9041D7C7-2FF5-E011-819E-252ACBCE675D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404200,SD NEGERI 49 PEKANBARU,10404200,Jl. Yos Sudarso Km 19 Rumbai,MUARA FAJAR,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,SK IZIN OPERASIONAL SEKOLAH,30-09-2011,227 Tahun 2011,26-09-2011,Lihat SK Operasional,2022-08-18 13,A,"2,497",1. -,2. Telkomsel Flash,PLN,,,sdn49pekanbaru@yahoo.co.id,http,.650100000000,101.433100000000,27,274,261,18,Double Shift/6 hari,,2022/2023-2,"1,300",10,0,0,2,13,5,0,9,19,3,3,2,11,16,1,16,10,6,5,9,2,1,0,4,4,23,3,3,3,3,3,3,SD 2013,Tidak Ada,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B04A8922-8B18-E111-B7E6-8F43B86227A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404235,SD NEGERI 59 PEKANBARU,10404235,Jl. Tegal Sari No. 99,UMBAN SARI,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1986,,01-01-1910,Silakan Upload SK,,A,"3,569",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,07617759936,sdn59pekanbaru@gmail.com,http,.563600000000,101.419800000000,24,262,247,17,Double Shift/6 hari,,2022/2023-2,"4,500",13,0,1,0,13,3,0,8,14,0,3,7,13,11,0,22,2,5,3,5,3,0,2,6,4,20,3,3,3,3,2,3,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0CAD6C7-2FF5-E011-9AEB-9DB01F4635E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404217,SD NEGERI 60 PEKANBARU,10404217,"Jl. Yos Sudarso  Km 12,5",MUARA FAJAR,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1975,,01-01-1975,Silakan Upload SK,,B,"1,680",1. Smartfren,2. Telkomsel Flash,PLN,,,sdn60pekanbaru@gmail.com,http,.607500000000,101.433300000000,11,89,89,7,Double Shift/6 hari,,2022/2023-2,"1,300",6,0,1,2,6,1,0,4,6,1,2,2,6,5,1,9,1,1,0,2,5,0,0,3,2,9,1,1,1,2,1,1,SD 2013,Smartfren,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10728922-8B18-E111-82D8-F3DD5BEAFB7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404240,SD NEGERI 91 PEKANBARU,10404240,Jl. Nelayan  No. 147,SRI MERANTI,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1980,,01-01-1910,Silakan Upload SK,,A,"3,600",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn91pekanbaru@yahoo.com,http,.548600000000,101.425500000000,23,195,181,17,Double Shift/6 hari,,2022/2023-2,"2,200",14,0,1,2,11,3,0,9,15,2,4,2,13,10,0,15,8,2,6,2,5,2,3,3,2,21,3,3,2,3,3,3,SD 2013,Telkomsel Flash,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0858922-8B18-E111-B48D-1DF6F4D12CE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404248,SD NEGERI 92 PEKANBARU,10404248,Jl. Patin,UMBAN SARI,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,31-12-1980,,01-01-1910,Silakan Upload SK,,A,"1,500",1. -,2. Telkom Speedy,PLN,0,,sdn92pku@gmail.com,,.602600000000,101.410000000000,18,193,196,13,Pagi/6 hari,,2022/2023-2,"1,300",9,0,1,0,12,0,0,6,8,3,5,2,7,11,0,13,5,0,6,4,2,0,1,5,2,16,3,2,3,2,2,1,SD 2013,Tidak Ada,,,
Riau,Kota Pekanbaru,Rumbai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0998922-8B18-E111-90DD-4F2EBC5FA2E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404401,SD NEGERI 93 PEKANBARU,10404401,Jl. Sri Indra No.17,RUMBAI BUKIT,KEC. RUMBAI,KOTA PEKANBARU,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/Disdik.Sekretaris.1/09025/2022,31-12-1980,420/Disdik.Sekretaris.1/09025/2022,15-08-2022,Lihat SK Operasional,2023-02-14 10,Sertifikat Kedaluwarsa,"4,225",1. XL (GSM),2. Telkom Speedy,PLN,,,sdn.93.pekanbaru@gmail.com,,.601900000000,101.420400000000,15,170,160,11,Double Shift/6 hari,,2022/2023-2,"1,300",9,1,0,2,6,1,0,8,12,1,2,0,3,12,0,11,4,5,1,4,1,2,2,0,5,10,2,2,1,2,2,2,SD 2013,XL (GSM),,,
