prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0EB4578-2FF5-E011-B29F-73974D1EA468,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10307701,SD NEGERI 11 KAPEH PANJI,10307701,Kapeh Panji,TALUAK AMPEK SUKU,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1952,,01-01-1910,Silakan Upload SK (link file tidak valid) => [670880-589669--],2022-08-04 05,B,0,1. -,2. Telkom Speedy,PLN,,0752625062,sebelassdn92@yahoo.com,,-.330100000000,100.378900000000,7,85,57,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,4,0,0,3,3,0,2,2,5,2,0,6,1,3,0,0,1,0,0,3,2,5,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40FA4578-2FF5-E011-BF89-BF7A395642CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10307702,SD NEGERI 12 PADANG LUA,10307702,Padang Lua,PADANG LUA,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1957,425/1664/disdikpora,28-01-2016,Lihat SK Operasional,2016-09-02 10,A,"1,050",1. Axis,2. Telkom Speedy,PLN,0,075231001,sdnduabelas_padanglua@yahoo.co.id,,-.341800000000,100.384000000000,17,157,172,12,Pagi/6 hari,,2022/2023-2,"2,200",12,0,1,9,10,1,0,6,8,2,4,3,11,6,0,12,5,4,3,2,1,3,2,2,3,14,2,2,2,2,2,2,SD 2013,Axis,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0084678-2FF5-E011-8EB2-B9BFA9A94D5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300588,SD NEGERI 13 CINGKARIANG,10300588,Cingkariang,CINGKARIANG,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1965,,01-01-1910,Silakan Upload SK,,B,"2,005",1. Smartfren,2. Telkom Speedy,PLN,,07527839168,sdn13.cingkariang@gmail.com,,-.369800000000,100.392300000000,9,85,86,7,Pagi/6 hari,,2022/2023-2,"1,300",10,0,1,1,7,0,0,2,2,1,4,2,7,2,0,6,3,1,0,1,1,1,3,2,1,8,1,1,1,2,1,1,SD 2013,Smartfren,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80174678-2FF5-E011-94DA-49D796515149,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10307703,SD NEGERI 14 PARIK LINTANG,10307703,PARIKLINTANG,LADANG LAWEH,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1965,,01-01-1910,Silakan Upload SK (link file tidak valid) => [671021-692405--],2022-08-04 06,B,"1,403",1. -,2. Telkomsel Flash,PLN,,,sdnpariklintang@gmail.com,,-.348900000000,100.393000000000,7,34,37,6,Pagi/6 hari,,2022/2023-2,"1,300",8,0,0,2,5,1,0,1,2,0,2,3,5,2,0,6,1,0,0,2,1,0,3,1,0,7,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00264678-2FF5-E011-8544-B1417B709A91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300636,SD NEGERI 16 PARABEK BANGKAWEH,10300636,JLN. PARABEK,LADANG LAWEH,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,19-06-1967,,01-01-1910,Silakan Upload SK,,B,800,1. Smartfren,2. Telkom Speedy,PLN,,075231571,sdn16.parabekbangkaweh@yahoo.co.id,,-.336500000000,100.376000000000,8,65,64,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,1,6,0,0,2,2,2,3,1,6,2,0,6,2,0,0,5,1,0,0,2,1,7,1,1,1,1,1,1,SD 2013,Smartfren,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40344678-2FF5-E011-8FEC-4FF35C04562B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300213,SD NEGERI 17 KUBANG PUTIAH,10300213,Kubang Putiah,KUBANG PUTIAH,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,10/SK/2047/Kpa-01,31-12-1973,10/SK/2047/Kpa-01,01-04-1974,Lihat SK Operasional,2016-09-03 10,B,0,1. 3 (Tri),2. Lainnya (Kabel),PLN,,,sdntujuhbelaskubangputiah@gmail.com,,-.367400000000,100.402100000000,7,42,33,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,4,1,0,2,3,1,2,1,4,3,0,4,3,1,0,2,0,0,4,0,0,7,1,1,1,1,1,1,SD 2013,3 (Tri),,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0434678-2FF5-E011-BF0A-F7491E69BFB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300224,SD NEGERI 18 LADANG LAWEH,10300224,Pakanambek,LADANG LAWEH,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,INPRES 675 LADANG LAWAS,01-10-1975,,10-10-1987,Silakan Upload SK,,B,0,1. -,2. Lainnya,PLN,,075234805,sdn18ladanglaweh@ymail.com,,-.353100000000,100.399100000000,8,67,61,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,1,4,1,0,3,4,0,2,2,5,3,0,7,1,2,0,3,0,0,1,2,2,6,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0514678-2FF5-E011-8078-C1826A6FCBC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300201,SD NEGERI 19 SUNGAI TANANG,10300201,Jl. Tandikia,SUNGAI TANANG,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,500",1. -,2. Telkom Speedy,PLN,,,eva_nilawati@yahoo.co.id,,-.347300000000,100.370400000000,10,102,98,8,Pagi/6 hari,,2022/2023-2,900,7,0,1,2,6,1,0,3,4,1,3,2,8,2,0,7,3,2,2,2,1,1,1,1,3,7,1,1,2,1,2,1,SD 2013,Tidak Ada,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/006F4678-2FF5-E011-A31A-716B69350636,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300261,SD NEGERI 21 TALUAK IV SUKU,10300261,Jln.Taluak,TALUAK AMPEK SUKU,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1981,29-09-1981,425/1193/Disdikbud/2022,01-01-1910,Lihat SK Operasional,2022-05-19 09,A,"3,216",1. -,2. Telkom Speedy,PLN,,0752626607,sdnduasatutaluak@yahoo.co.id,,-.325200000000,100.383300000000,12,92,81,8,Pagi/6 hari,,2022/2023-2,"2,200",8,0,1,7,6,1,0,5,6,1,1,4,7,5,0,12,0,2,1,1,2,1,2,3,1,11,2,1,1,2,1,1,SD 2013,Tidak Ada,,,
Sumatera Barat,Kab. Agam,Banuhampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/607D4678-2FF5-E011-B827-A13AE39A97EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300232,SD NEGERI 22 PAKAN SINAYAN,10300232,Banuhampu,PAKAN SINAYAN,KEC. BANUHAMPU,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,001 tahun 1981,31-12-1981,Nomor,16-08-2021,Lihat SK Operasional,2022-01-25 10,B,"1,750",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,yuliarahmi3886@gmail.com,,-.346200000000,100.364400000000,8,92,65,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,6,4,1,0,3,5,0,2,1,4,4,1,4,3,2,1,2,0,1,1,1,3,5,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
