prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/483AB10F-F2C5-4544-A06A-8DAAED8AFCC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5668555,LKP LEMBAGA PENDIDIKAN INDONESIA AMERIKA (LPIA) Cabang Surakarta,K5668555,Jl. Slamet Riyadi No.269 RT 03 RW 03,SRIWEDARI,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0007367.AH.01.04.Tahun 2015,22-05-2015,420/0156/L-06/SK-PNF/VII/2017,26-07-2017,Lihat SK Operasional,2017-12-19 16,,0,,2.,,,0271726807,lpiasolo@gmail.com,www.lpia.co,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEAFD6D0-4702-43BC-94C7-48130E32B9C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361096,LKP Lembaga Pendidikan Pratama Mulia,K0361096,Jl. Bhayangkara No.10,PENUMPING,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,23-05-2017,,23-05-2017,Silakan Upload SK,,,0,,2.,,0271727710,0271712637,xsenxsan@yahoo.com,politama.ac.id,-7.573000000000,110.814700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B371F7F9-1395-4225-885A-D97CDF760729,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361087,LKP MAGISTRA UTAMA SURAKARTA,K0361087,Jl. Agus Salim No. 23,SONDAKAN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420/0143/L-08/SK-PNF/VII/2016,27-07-2016,420/0143/L-08/SK-PNF/VII/2016,27-07-2016,Lihat SK Operasional,2018-05-31 10,Terakreditasi,0,,2.,,,02717462799,magistrautama.ska@gmail.com,www.magistrautama.co.id,-7.564600000000,110.793400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Bisnis dan Manajemen,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/256447AD-AA83-491B-97DF-88C80C19702C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361115,LKP Nusa Husada Medicare,K0361115,Jl. KH.Samanhudi 31 Mangkuyudan,PENUMPING,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,23-05-2017,,23-05-2017,Silakan Upload SK,,A,0,,2.,,0271743479,0271743479,nusahusada@gmail.com,www.nusahusadasurakarta.sch.id,-7.568000000000,110.801400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E2448D3-8F94-4936-9366-37EF4CD7F31D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5669050,LKP POINT EDUCATION CENTER,K5669050,"JL. Truntum II NO 4, Jantirejo RT 03 RW 15",SONDAKAN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-0054286.AH.01.07TAHUN 2016,11-05-2016,420/0116/L-08/SK-PNF/V/\2017,04-05-2015,Lihat SK Operasional,2018-04-14 23,,595,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20143728-F318-4E0E-A61F-B6DB13587816,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361104,LKP Puri Ayu,K0361104,Jl. Perintis Kemerdekaan No.54,SONDAKAN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,23-05-2017,,23-05-2017,Silakan Upload SK,,,0,,2.,,,,lkp.puriayuska@gmail.com,,-7.567200000000,110.798300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1457913-7595-4D8D-8FED-783A7458C285,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998413,LKP RAFINDA PAMULANGAN INDRABRATA,K9998413,Jl. Pisang No.15 RT 003 RW 013,KERTEN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0007668.AH.01.07.TAHUN 2022,03-08-2022,420/0029/L-09/SK-PNF/XII/2022,12-12-2022,Lihat SK Operasional,2023-01-11 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6A81917-11B8-49E5-8A5D-6BE628CB1741,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9997696,LKP RATU AYU SAI.A,K9997696,Jl. Laos Utara No. 49,PAJANG,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0016728.AH.01.04.Tahun 2021,12-07-2021,420/0087/L-01/SK-PNF/ XI/2021,03-11-2021,Lihat SK Operasional,2022-08-21 04,,448,,2.,,081329352422,,ratuayusala49@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/301C5091-4D65-45C0-84D3-0FC47963BCEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361061,LKP Robota Robotics School,K0361061,"Jl. Pakel, No. 1A, Kel. Kerten, Kec. Laweyan, 57143, Surakarta",KERTEN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420 / 0218 / L-09 / PNF / V / 2018,24-05-2018,420 / 0218 / L-09 / SK-PNF / V / 2018,24-05-2018,Silakan Upload SK (link file tidak valid) => [546957-428520--],2021-11-24 14,B,0,,2.,,,02717467591,ananta@robota.co.id,www.robota.co.id,-7.551900000000,110.794700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Umum,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51B0C344-F922-4ACC-BB59-4E6155BA4B24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361011,LKP Royal Seasons Hotel Education Center,K0361011,Jl.A.Yani no 40,KERTEN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420/0042/L-09/SK-PNF/III/2017,02-09-2010,420/0042/L-09/SK-PNF/III/2017,22-03-2017,Lihat SK Operasional,2019-04-04 16,B,0,,2.,,,,royalseasons@ymail.com,www.royalseasonseducation.com,-7.557600000000,110.794100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KBK Pariwisata,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/892F892A-47B8-4FF3-B3DA-91952D38481E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0361089,LKP Sala Laboratory Of English,K0361089,Jl. Perintis Kemerdekaan No.7,PURWOSARI,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,23-05-2017,,23-05-2017,Lihat SK Operasional,2019-08-16 15,,0,,2.,,,,,,-7.564700000000,110.799000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Bahasa,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F20BCB1-6F9C-4233-8F1F-67F8C2EBF288,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5667973,LKP THUMBS UP,K5667973,Jl. Fajar Indah III No. 11 RT 05 RW 07,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-0058461.AH.01.07.TAHUN 2016,24-05-2016,420/0251/L-10/PNF/VII/2018,01-07-2016,Lihat SK Operasional,2018-07-23 08,,0,,2.,,0,02717461982,hr.thumbsup.indonesia@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,KBK Umum,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAD4D79E-E4C6-4B80-94D1-FB7CC9D22EBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998163,LKP TRANS AVIA  AIRLINES & CRUISE CENTRE,K9998163,Jl. Basuki Rahmat No. 80,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Kursus,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,AHU-0047283.AH.01.01 TAHUN 2020,18-09-2020,420/0088/L-10/SK-PNF/XI/2021,03-11-2021,Lihat SK Operasional,2022-07-21 17,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92EFF342-5E28-47A8-800E-7E133718D021,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996668,PKBM HOMESCHOOLING HSPG SOLO,P9996668,Jl. Kebangkitan Nasional No. 82,PENUMPING,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO6013,AHU-0012088.AH.01.07.TAHUN 2019,17-12-2019,420/0099/L-05/SK-PNF/XII /2021,08-12-2021,Lihat SK Operasional,2022-01-06 12,,0,1. -,2. Lainnya,PLN,57141,0271712085,hspgsolo@gmail.com,http,-7.566768600000,110.788606000000,10,0,0,14,Sehari Penuh/5 hari,,2022/2023-2,"5,500",4,0,0,0,0,0,0,10,10,0,0,0,0,10,0,8,2,9,1,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,"Paket A, Paket B, Paket C,  dan PAUD",PAUD Merdeka,Tidak Ada
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC47FC69-D1BF-4063-8FB8-ECB04389FF2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P2964441,PKBM PURWOSARI,P2964441,Jl. Bendo Tunggulsari RT 01 RW 16,PAJANG,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,PKBM,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,020,07-12-2006,420/0167/L-01/PNF/VIII/2017,28-08-2017,Lihat SK Operasional,2019-09-12 10,Terakreditasi,300,1. Smartfren,2. Telkomsel Flash,PLN,,0271712730,pkbm.purwosari2016@gmail.com,,-7.561500000000,110.780500000000,4,0,0,10,Sehari Penuh/3 hari,,2022/2023-2,"1,300",7,0,0,1,0,0,2,3,4,0,0,0,1,3,0,3,1,0,0,1,1,0,1,1,2,2,7,0,0,0,0,0,0,0,"Paket A, Paket B,  dan Paket C",2013,Smartfren
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D068638-E3B2-4303-A93B-F6E6CB2B808D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024515,SPM. KULLIYATUL MUTA’ALIMIN AL-ISLAMIYAH (KMI) PP. TA`MIRUL ISLAM WUSTHA,70024515,JL. KH. SAMANHUDI 03,BUMI,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,Kementerian Agama,Lainnya,,4869 Tahun 2020,02-09-2020,4869 Tahun 2020,02-09-2020,Lihat SK Operasional,2022-01-13 14,,"7,000",,2.,,,,,,.000000000000,.000000000000,0,92,145,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
