prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B615D89F-0EA8-42F1-ADB9-7BED046CD751,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981341,LKP IALF (Indonesia Australia Language Foundation),K9981341,Jl.Raya Sesetan 190 Denpasar,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,25-08-1988,421.8/3180.a/Dikpora,26-03-2018,Lihat SK Operasional,2019-05-06 11,,"3,800",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C0C8992-B76F-4697-A35C-ED9DF2123B36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998692,LKP Interkultural Edukasi Partner,K9998692,Jl Bypass Ngurah Rai No 191,SANUR,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,,,,750/27/339/DS/DPMPTSP/2022,14-09-2022,750/27/339/DS/DPMPTSP/2022,14-09-2022,Lihat SK Operasional,2023-06-19 08,,1.710 m2,1.,2.,,,,,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18270FE7-5F5E-4A0B-A33A-96609D43489D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9998560,LKP INTERNATIONAL TRANSPORTATION SUCCESS MANAGEMENT,K9998560,Jalan Pendidikan Blok Grahawisata No 2D Sidakarya Denpasar,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,570/IPS-PNF/0004/II/DPMPTSP/2023,22-02-2023,570/IPS-PNF/0004/II/DPMPTSP/2023,22-02-2023,Lihat SK Operasional,2023-03-14 13,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22760C89-1FD9-4625-AA20-32903237E16A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981342,LKP JOLLY ROGER EDUCATION,K9981342,Graba Merdeka 16-17 Jl.Merdeka Denpasar,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,26-03-2019,421.8/2092/Dikpora,22-02-2019,Lihat SK Operasional,2019-05-06 11,,63,,2.,,,,,www.jollyrogereducation.com,.000280300000,.000164800000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E9F33F4-EDDD-4085-814F-DAB412366FCB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996784,LKP PT Mitra Pajakku,K9996784,Jl.Tukad Unda IV No.3 X Panjer,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor,10-11-2020,421.8/2091/DIKPORA,22-02-2019,Lihat SK Operasional,2020-11-30 10,,"3,500",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,KBK Bisnis dan Manajemen,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCDDC921-763C-4266-83C6-9D23265D30DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990459,LKP PT. Griya Bahasa Asing,K9990459,Jl. Tukad Badung No. 99 A Renon,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,13,25-01-2016,421.8/4776/Dikpora,06-06-2018,Lihat SK Operasional,2020-07-09 17,,"1,240",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA7CE0C3-AA93-491B-BE3E-B93541C6F4F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9996783,LKP PT.Bali Orchid International Salon & Spa,K9996783,Jl.Besakih No.17 A Denpasar,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,22-11-2010,421.8/7711/DIKPORA,19-06-2017,Lihat SK Operasional,2020-11-30 10,,255,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79E7CAB8-61A8-4D18-995D-AF64AC6A01EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5662293,LKP Sekar Ring Jagat Training Centre,K5662293,Jl. Tukad Pancoran I No. 7 Panjer - Denpasar,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No,28-04-2017,421.8/16015/Dikpora,19-10-2017,Lihat SK Operasional,2018-11-16 08,,0,,2.,,,,sekarringjagat@yahoo.com,,.000000000000,.000000000000,0,0,0,0,KBK Kesehatan,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2618A0A5-B0FC-45E0-9605-CCB4A19D3DBF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0560609,NEW MEDIA,K0560609,Jl. Tukad Barito No.5X Panjer Denpasar-Bali,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,"KKNI Level 1, KKNI Level 2, KKNI Level 3,  dan KKNI Level 4","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor,25-11-2010,421.8/8401.b/DIKPORA,13-06-2016,Lihat SK Operasional,2020-03-16 08,A,0,,2.,,,0361-2096093,info@newmed.ac.id,www.newmed.ac.id,-8.684500000000,115.231200000000,0,0,0,8,KBK Teknologi Informasi dan Komunikasi,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0359D918-1F40-4375-A685-1DE695AB8F7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997362,PKBM CHIS Cyber School,P9997362,Jl. Griya Anyar Banjar Kajeng,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan CHINA INDONESIA SCHOOL,AK9156,751/9/1308/DS/DPMPTSP/2020,29-07-2020,751/9/1308/DS/DPMPTSP/2020,29-07-2020,Lihat SK Operasional,2021-04-30 12,,0,1. CBN,2. Biznet (Kabel),PLN,,723630,chiscyberschool@sekolahchis.com,http,.000000000000,.000000000000,9,0,0,12,2013,Sehari Penuh/5 hari,,2022/2023-2,"6,600",12,0,0,0,0,0,13,1,9,0,0,0,3,6,0,7,2,5,0,1,2,1,0,0,4,5,12,0,0,0,0,0,0,0,CBN
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/715932D3-4466-4179-B3FD-C655445D1FE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9945757,PKBM Harapan Bangsa,P9945757,Jl. Raya Sesetan No 333 Denpasar,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,16,18-03-2015,421.8/4846/Dikpora,07-10-2015,Lihat SK Operasional,2016-08-08 23,,0,,2.,,,,pktcharapanbangsa@gmail.com,http,-8.714802000000,115.245028000000,0,0,0,0,Paket C IPS 2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4E855AE-3DD4-46B9-88D0-2A81BCC72F9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0560632,UMC Pulau Moyo,K0560632,"Jl. P. Moyo 32E Pedungan, Denpasar - Bali",PEDUNGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-8.691400000000,115.222400000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D391391-4B02-4091-8385-9C4C9C53B3E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K0560564,Yayasan Siki Bali,K0560564,"Jl.Sekuta No.47 Sanur,Denpasar",SANUR,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM4906,Nomor,21-06-2005,421.8/ 2912.a / Dikpora,09-03-2018,Lihat SK Operasional,2019-01-23 08,B,0,,2.,,,+62 361 287 127,info@siki-bali.com,www.siki-bali.com,-8.663600000000,115.227300000000,0,0,0,0,KBK Bahasa,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
