prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCB6CEF0-0475-4B00-A8DF-86367DF23E59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238425,Sekolah Tinggi Ilmu Kesehatan Bakti Tunas Husada,20238425,Jalan Cilolohan No 36,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,60DO2004,27-04-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0265-327224,0265-334740,mail@stikes-bth.ac.id,www.stikes-bth.ac.id,-7.347931900000,108.233549600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3B9B78F-C262-40EA-A751-44337DB73716,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238219,Sekolah Tinggi Ilmu Kesehatan Mitra Kencana,20238219,Kampus 1,CIAKAR,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,206D02006,08-09-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,(0265)342572,(0265)342572,info@stikemk.ac.id,stikesmk.ac.id,-7.305540200000,108.204503000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DE966B9-7F89-4B9C-91FE-F23D51EBCDED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020438,Sekolah Tinggi Teknologi YBS Internasional,70020438,Jalan Pasar Wetan Komplek Mayasari Plaza No 6/7,SETIAJAYA,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,198/D/O/2009,31-12-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,02652316076,02652316076,info@sttybsi.ac.id,www.sttybsi.ac.id,-7.327267100000,108.214725900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49E2DD37-39B4-40A4-BA9B-E74920D97EA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021043,STAI Nahdlatul Ulama (STAINU) Tasikmalaya,70021043,Jl. Dr. Sukarjo 47,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Dj.I/303/2008,04-09-2008,,,Silakan Upload SK,,,120 m2,1.,2.,,02653162544,02653162544,stainutasikmalaya@gmail.com,stainu-tasikmalaya.ac.id,-7.323750900000,108.213193300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8AFC4D4-5115-4981-AEA2-5106054E932C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021118,STAI Tasikmalaya,70021118,Jalan Noenoeng Tisnasaputra No.16,SETIANAGARA,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,kep/D.14/176/1975,27-06-1975,,,Silakan Upload SK,,,0 m2,1.,2.,,0265331501,0265331501,staitasik@gmail.com,www.staitasik.ac.id,-7.350531500000,108.229911800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/742D821D-3761-4391-853E-0A6E8BFB6027,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238428,STIKES Muhammadiyah Tasikmalaya,20238428,Jalan Tamansari Gobras,KERSANAGARA,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,23628MPK74,24-07-1974,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/256F8DEE-9E99-4AEC-8122-4A22C8D4A92D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238430,STISIP Tasikmalaya,20238430,Jalan Gunung Pongpok III No 29,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,11DO2004,12-01-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA31D67C-BA69-4852-A53E-9461AC60644E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021486,STIT Al-Hidayah Tasikmalaya,70021486,"Jl. Cibeuti No. 69 Kawalu, Kota Tasikmalaya",CIAKAR,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,779 Tahun 2013,03-04-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,0265-7297030,0265-7297030,stit.alhidayah@gmail.com,www.stit-alhidayah.ac.id,-7.377556000000,108.199770000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3232F885-0AAA-4F6B-971A-C2276F66DC94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238431,STMIK DCI,20238431,Jl. Sutisna Senjaya No. 158 A Tasikmalaya,SETIAJAYA,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,116DO1999,13-07-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,0265332492,0265332492,"info@stmik-dci.ac.id, baak.stmikdci99@gmail.com",www.stmik-dci.ac.id,-7.331277000000,108.233535000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B569EC0-3D58-4BC7-BA14-F00CA8A208E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238432,STMIK Tasikmalaya,20238432,Jalan RE Martadinata No 272-A,MARGABAKTI,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,202DO2001,26-09-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BF98DFD-054E-4C19-9A64-012B41C69718,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022469,Universitas Muhammadiyah Tasikmalaya,70022469,Jalan Tamansari Gobras,KERSANAGARA,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,598/E/O/2014,17-10-2014,,,Silakan Upload SK,,,60.122 m2,1.,2.,,0265-2350982,0265-2350982,kotaksurat@umtas.ac.id,www.umtas.ac.id,-7.370298100000,108.231167800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Cibeureum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46DC15EE-05AD-4CD7-B324-27DEBDF94C8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022538,Universitas Perjuangan Tasikmalaya,70022538,,KEC. CIBEUREUM,KOTA TASIKMALAYA,PROV. JAWA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,603/E/O/2014,17-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,(0265) 7296955,(0265) 326058,perjuangan@unper.ac.id,www.unper.ac.id'>www.unper.ac.id,108.080000000000,7.200000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
