prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61DBB8AF-3812-4783-BD3B-104522A3C405,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107723,Akademi Kebidanan Prestasi Agung,20107723,Jalan Sunan Giri No 5-A,KALISARI,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,99DO2004,30-06-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0214706789,0214717269,akbid_prestasiagung@yahoo.co.id,www.akbidprestasiagung.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B934646-7AE3-4241-A922-6505D9750942,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107725,Akademi Kebidanan Suluh Bangsa,20107725,Jalan Otista Raya No 113 BC,KALISARI,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,254DO2002,29-10-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8517105,021-8517104,suluhbangsa2002@yahoo.com,suluhbangsa.tripod.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E7B45D2-DD54-4E69-95AB-92EEBED21EE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016478,Akademi Kebidanan Widya Karsa Jayakarta,70016478,RS Kanker Dharmais Jalan Letjen S Parman,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1687DT2006,11-05-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,56967021,(021) 56967021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF473BD7-591A-478F-A2BC-A981056FCDE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20108001,Akademi Kebidanan Yaspen Tugu Ibu,20108001,Jalan Taruna Jaya No 43-A Cibubur,BARU,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1673DT2007,11-07-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34F96D3D-368C-43CE-B53C-B03C0FA81D2A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016502,Akademi Keperawatan Andakara,70016502,,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,331/E/O/2013,22-08-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,0218614647,0218614497,andakara.care@gmail.com,https,-6.246736000000,106.912640000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEF0FA62-9A76-49A6-8DF7-8A57CB5F56E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016506,Akademi Keperawatan Antariksa Jakarta,70016506,,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,294/E/O/2011,12-12-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E023D6C-BB90-4F61-98D9-3456A2AE3A9B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016543,Akademi Keperawatan Jayakarta Prov Dki Jakarta,70016543,"Jl. Tanah Merdeka V Kav . 26Kel . Rambutan , Kec . Ciracas Jak Tim",KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,354/E/O/2012,10-10-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0218403526,021 8403657,kampusakperjayakarta@yahoo.co.id,http,-6.313299000000,106.879003000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2FC1689-DB57-4B93-8751-C0086BDC8455,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016569,Akademi Keperawatan Mitra Keluarga Jakarta,70016569,JL. BEKASI I NO. 15 A JATINEGARAJAKARTA TIMUR,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,39/D/O/2010,06-04-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8568430,021-8563866,apmk_dikmitra@yahoo.co.id,www.akpermitrakeluarga.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2839D24C-6D95-4F3A-AEB5-F2D8AF4B2D57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107732,Akademi Keperawatan Pasar Rebo Jakarta,20107732,"Jl. Tanah Merdeka No. 16, 17, 18 Pasar Rebo Jakarta",KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,107/KPT/I/2017,03-02-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,8404242,"8404242, 87790913",info@akperpasarrebo.ac.id,www.akperpasarrebo.ac.id,-6.303838900000,106.868381600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/216178C2-3A1D-4F83-9F32-E860FECE2F4D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016628,Akademi Keperawatan POLRI,70016628,"Jl. Jend. Pol RS Soekamto, Kramat Jati",KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,93DO2009,22-06-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,0218007436,021-8007346,akperrspolpus@yahoo.co.id,www.akperrspolpus.ac.id,-7.680004900000,110.071690400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F65BDFB-31BC-4E5B-A5B3-78F0FB385212,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107733,Akademi Keperawatan Royhan,20107733,Jalan As-syafiiyah Gang Swadaya II No 113,KALISARI,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1254DTK-III2009,27-02-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,021-84308191,021-84308191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCFB2C2B-59C3-4B69-83F5-CA9E332BDBEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016638,Akademi Keperawatan RSU FK-UKI,70016638,Jalan Mayjen Sutoyo,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,177YUKIRSU.40206.00,13-06-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,021 80888318,021 80888318,akperyukijaya@yahoo.com,WWW.akperyuki.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4530D46E-8B25-4900-B8F5-65F9DDC887BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016651,Akademi Keperawatan Sismadi,70016651,Jalan Warakas Raya No 5-B Tanjung Priok,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NO.HK.00.06.1.1.560.1,27-02-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,02143933380,0214351713-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEC5071D-1738-4176-B50D-E5BC5F70DBD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107739,Akademi Keperawatan Yaspen Jakarta,20107739,"Jalan Batas Ii No 54 Kelurahan Baru, Pasar Rebo",BARU,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,HK.00.06.1.13057,19-07-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.329909000000,106.854177000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADF7DFAD-48A5-4A43-AF0B-DE367376E9F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20108002,Akademi Keuangan Dan Perbankan Borobudur,20108002,Jalan Raya Kalimalang No 1,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02SKYPB1971,11-03-1971,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB333CFE-B84E-4FAC-9F7C-9DF97DF63CFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016708,Akademi Komunikasi BSI Jakarta,70016708,"JL. Kayu Jati 5, No.2, Pemuda, Rawamangun, Jakarta Timur",PEKAYON,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,192/D/O/2003,21-11-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,021 29385144,021 29385139,akom.jakarta@bsi.ac.id,www.bsi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E94FEA62-5900-46FB-AA4D-D685C4911707,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107745,Akademi Manajemen Informatika Dan Komputer Yapri,20107745,Jl Kelapa Dua Wetan Ciracas,PEKAYON,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1248DTK-III2009,27-02-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8E37376-CAF0-4279-B2D7-AA6D65B30196,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107746,Akademi Manajemen Perusahaan Jayabaya,20107746,Jalan Pulomas Selatan Kav 23,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,221,17-08-1983,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A527727C-D7AB-4145-9960-C9FB665310A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016780,Akademi Maritim Pembangunan Jakarta,70016780,Jalan Manunggal II No 67 Ciracas,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1062DT2002,29-05-2002,,,Silakan Upload SK,,,1.500 m2,1.,2.,,021-8412557,021-8412557,ampjkt@gmail.com,www.pelayaranpembangunan.sch.id,-6.307950000000,106.879350000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7A60758-F3ED-4EAD-B76F-0E7B702E7D57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016797,Akademi Pariwisata Indonesia Jakarta,70016797,"Jl H. Ahmad, Pahlawan Revolusi, Pondok Bambu, Jakarta Timur",BARU,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,32,15-04-1968,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8629471,"021-8617965,8617552",akpindo@akpindo.ac.id,www.akpindo.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43DEF640-B505-4111-B2BB-3FBDF2D036FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016808,Akademi Pariwisata Paramitha Jakarta,70016808,Jalan Raya Kalimalang No 68,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1246DTK-III2009,27-02-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,02186902386,0218651435,akpar.paramitha@yahoo.com,www.paramitha.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD45A828-04BD-4785-BD7D-E7A6BE7695E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20108008,Akademi Perbankan Yuki,20108008,Jl Mayjen Sutoyo Cawang No.2 Jakarta Timur,CIJANTUNG,KEC. PASAR REBO,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,286DIKTIKEP1992,03-06-1992,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.248195700000,106.871200300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
