prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C722893A-FE57-4790-95FC-71E2321FA716,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016488,Akademi Kebidanan Yayasan Rumah Sakit Jakarta,70016488,Jalan Jenderal Sudirman Kav. 49 Jakarta Selatan,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3687DTK-III2009,14-10-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,(021) 5740446,(021) 5740446,akbidyrsj@yahoo.com,www.akbidyrsj.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50624433-7494-45C6-AA5E-EE8EF3B20F56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107950,Akademi Kebidanan YPDR,20107950,Jl Haji Ipin No 57 Pondok Labu Cilandak,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3,21-09-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,021-75903085,021-75903085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16473793-9E5C-4935-9A74-3F11E37DF3A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107951,Akademi Keperawatan Berkala Widya Husada,20107951,Jalan Ciledug Raya No 9-G Kebayoran Lama,CIGANJUR,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,00.06.1.1.2156,30-05-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.238536000000,106.772354000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCC0F616-ABC3-4A21-86D3-63A1384AA442,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016530,Akademi Keperawatan Fatmawati,70016530,Jl. Margasatwa (Gg. H. Beden) no. 25 Pondok Labu Cilandak Jakarta Selatan 12450,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,167DO2009,14-10-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,021-75913075,021-7660607,akfat_ykf@yahoo.co.id,www.akperfatmawati.ac.id,-6.313251900000,106.799344300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0091EFA5-BF39-48F7-959A-936B2C98CDD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107730,Akademi Keperawatan Keris Husada,20107730,Jalan Yos Sudarso Komplek Marinir Cilandak,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,409DT2008,21-01-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.303934000000,106.812575000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/300FF974-6EDA-411A-9039-862DEAC99C04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107953,Akademi Keperawatan Rumah Sakit Jakarta,20107953,Jl Jenderal Sudirman Kav 49,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,HK.00.06.1.3.02148,18-05-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C7E5A59-5B10-4821-90FB-E92998AF9286,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107738,Akademi Keperawatan Syafaat Indonesia,20107738,Jalan Raya Jombang No 56 Bintaro,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1667DT2007,11-07-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,021 - 75872348,021- 70918522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2188C8E-991A-4588-87F5-0E296C1B1046,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016668,Akademi Keperawatan Yayasan Dharma Bhakti Jakarta,70016668,"Jl. Jagakarsa Raya No. 20, Ciganjur",JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,59/E/O/2012,29-02-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E9A5C52-9231-45CB-82BC-874C34605605,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016671,Akademi Keperawatan YPDR,70016671,,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,221/E/O/2011,30-09-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C8E3FF0-3043-483D-AA42-D38025D76C37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016684,Akademi Kesehatan Lingkungan Andalusia,70016684,,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,76/E/O/2011,12-04-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECEAE05E-09E5-4FED-92EF-98D189419759,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016773,Akademi Manajemen Keuangan BSI Jakarta,70016773,Jl. Ciledug Raya No.168,CIPEDAK,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,74/D/O/2008,22-04-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,021-7365704,021-7365715,amk.jakarta@bsi.ac.id,www.bsi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFA7F374-9F75-432F-8496-FBFDEB1CA85A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016798,Akademi Pariwisata Jakarta International Hotel,70016798,Kawasan Niaga Terpadu Sudirman Jl Jend Sudirman Kav 52-53,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0850032.1PG2004,27-09-2004,,,Silakan Upload SK,,,0,,2.,,021-5736311,021-5736332,info@jihs.ac.id / adm.jihs@gmail.com,www.jihs.ac.id,-6.227096000000,106.812880000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E214367F-9433-4B4B-9B79-891D2F099C82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107955,Akademi Pariwisata Krisanti Widya Mandiri,20107955,"Jl Kampung Melayu Kecil V22 Kelurhaan Bukit Duri, Tebet",CIGANJUR,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1201/M/2020,30-12-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11E108A2-A88B-46D2-9E29-D6F8B4313121,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016804,Akademi Pariwisata Nasional Jakarta,70016804,Jalan Sawo Manila Pejaten Pasar Minggu,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,19 TAHUN 1974,10-12-1974,,,Silakan Upload SK,,,0 m2,1.,2.,,78832461,78832461,info@unas.ac.id,www.unas.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9DA36DF-BDBF-48DC-B73C-04E2B86EEEA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107755,Akademi Pariwisata Patria Indonesia,20107755,Jalan Pejaten Barat No 24,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,038DO1995,25-05-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-7804345,akpar.patria.indonesia2@gmail.com,www.akpar-patria.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90534B9D-856D-407E-BC96-7DA113D12A0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016820,Akademi Pelayaran Niaga Indonesia Jakarta,70016820,Jalan Pinang I No 52 Pondok Labu Cilandak,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,07DO1999,12-01-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,021-75901298,021-75901298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C7531CD-48DA-4E07-A0EA-786D681EBEF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016833,Akademi Perekam Medis Dan Infokes Bhumi Husada,70016833,Jl. Raharja No. 15 Pondok Pinang Kebayoran Lama,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2241DTK-III2009,20-05-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,021-7657488,"021-7664166, 7664225",apikesbhumihusada@yahoo.com,www.akademiperekammedis.ac.id,-6.278978700000,106.770728100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED2748FE-C60F-4541-8699-092D85B5D73F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016847,Akademi Pimpinan Perusahaan,70016847,Jl. Timbul No. 34 Kelurahan Cipedak Kecamatan Jagakarsa Jakarta Selatan,TANJUNG BARAT,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0217271847,0217270215,akademik@app-jakarta.ac.id,app-jakarta.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/736E244B-4720-4FD3-9881-A3939E7032CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107765,Akademi Sekretari Dan Manajemen Purnama,20107765,Jalan Tirtayasa V Kebayoran Baru,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,050401984,30-10-1984,,,Silakan Upload SK,,,0 m2,1.,2.,,021-7248601,021-7248601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED261CC6-BB5D-41BB-B81F-89850F3F3993,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016866,Akademi Sekretari Interstudi,70016866,Jalan Bulungan No 6 Kebayoran Baru,JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,248D02000,30-11-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,021-7257128,021-7250437,interstudi.aksek@gmail.com,www.interstudi.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E62604D7-367D-4178-8457-CB203B96E0DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016896,Akademi Teknologi Grafika Indonesia Jakarta,70016896,"Jl Pasar Jumat, Lebak Bulus, JAKARTA SELATAN.",JAGAKARSA,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,16,03-12-1965,,,Silakan Upload SK,,,5.000 m2,1.,2.,,021-7699827,"021-7699827, 9820781",atgi1965@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27A0E071-4E3C-442F-8F7D-62BA4926D5EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018084,Institut Bisnis dan Informatika (IBI) Kosgoro 1957,70018084,Jln Moch. Kahfi II No 33 Lenteng Agung Jakarta Selatan,LENTENG AGUNG,KEC. JAGAKARSA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,260/E/O/2012,25-07-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,(021) 7868736,(021) 7868776,info@ibi-k57.ac.id,www.ibi-k57.ac.id,-6.334151400000,106.833201100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
