prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C45DD99E-F9C1-47A1-9815-97432621DF41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532387,SMAS DR SOETOMO,20532387,Jl. Manyar Rejo 1 No. 39,MENUR PUMPUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN CENDEKIA UTAMA,AK3086,26/KPTS/YPSTA/VII/1983,03-07-1983,24/18.02.10/02/I/2023,24-01-2023,Lihat SK Operasional,2023-01-26 09,A,"28,994",1. Telkom Speedy,2. Lainnya (Satelit),PLN,0315944422,0315991783,smadors@gmail.com,http,-7.298900000000,112.764200000000,35,276,323,18,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"14,000",20,4,1,4,1,0,41,12,33,0,0,2,15,20,0,34,1,4,6,2,8,5,2,8,17,18,,,,,,,,,,7,5,6,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AACAE4F5-BE3C-429A-B054-2E75ABA6A44A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532404,SMAS GIKI 3 SURABAYA,20532404,JL. KLAMPIS JAYA II,KLAMPIS NGASEM,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GITA KIRTTI Surabaya,AB4906,C-923.HT.01.02 TH 2006,05-05-2006,19.03/1011/01/I/2020,08-01-2020,Lihat SK Operasional,2022-09-06 08,A,"1,873",1. -,2. Telkom Speedy,PLN,0315996405,0315996405,smagiki3@ymail.com,http,-7.287400000000,112.775600000000,21,49,71,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"15,000",10,3,1,1,0,2,13,7,20,0,1,0,7,14,0,17,4,3,2,4,1,7,1,3,7,14,,,,,,,,,,2,2,2,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BA97179-4AE7-492D-9311-32A6D7A8B7B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532089,SMAS KATOLIK SANTO HENDRIKUS,20532089,JL. ARIEF RAHMAN HAKIM 40-44,KLAMPIS NGASEM,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YOHANNES GABRIEL,AN2291,1006/I04.7.4/1984,23-05-1984,422/3469/436.6.4/2015,28-04-2015,Lihat SK Operasional,2015-09-11 09,A,"4,927",1. Biznet (Kabel),2. Lainnya (Wavelan),PLN,0315927866,0315941505,mailbox@hendrikus.sch.id,http,-7.289900000000,112.777900000000,19,199,177,11,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Kabel),300,18,4,1,6,0,0,14,7,19,0,0,0,4,15,0,18,1,2,4,7,4,0,2,0,10,9,,,,,,,,,,3,4,4,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2F32311-1658-411C-91CF-9B934FF73E28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20539244,SMAS YAPITA,20539244,JL. ARIF RAHMAN HAKIM NO. 19,KEPUTIH,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM TARBIYATUL AULAD,AL8814,1278/104.7.4/1990,03-01-1900,422/2734/436.6.4/2015,07-04-2015,Lihat SK Operasional,2020-10-12 13,B,"1,000",1. XL (GSM),2. Telkom Speedy,PLN,,5995242,smayapita@yahoo.com,,-7.289900000000,112.797300000000,9,40,26,4,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,XL (GSM),"7,700",6,2,2,2,0,0,10,1,9,0,0,0,8,1,0,8,1,0,1,1,1,2,2,2,4,5,,,,,,,,,,1,2,1,
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8A32C10-0E95-4D5C-BB16-492F784F8834,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532258,SMK ADHIKAWACANA,20532258,JL. KEPUTIH III - C PERUMAHAN NO. 1,KEPUTIH,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ADHIKAWACANA,AL8842,3445/43.B/2000,12-06-2000,19.08/1584/02/VIII/2020,02-09-2020,Lihat SK Operasional,2021-01-26 09,A,"274,052",1. Telkom Speedy,2. Telkom Speedy,PLN,0315962792,0315962140,info@smkadhikawacana.sch.id,http,-7.293000000000,112.799900000000,68,326,575,30,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"299,998",26,0,1,2,14,0,51,10,53,1,0,14,22,46,0,57,11,22,10,5,4,1,5,21,23,45,,,,,,,,,,10,10,10,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BC487D1-CAAF-4EB4-BB2F-71126576EB90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20568499,SMK KESEHATAN SURABAYA,20568499,JL. MEDOKAN SEMAMPIR INDAH NO.27 SURABAYA,MEDOKAN SEMAMPIR,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENGEMBANGAN SUMER DAYA MANUSIA INDONESIA,AE6411,421/2770/643.6.4/2010,01-03-2010,310/18.05/02/XII/2021,30-01-2019,Lihat SK Operasional,2022-01-03 10,A,"9,175",1. Lainnya,2. Telkom Speedy,PLN,0315939466,0315968122,smkesby@gmail.com,http,-7.308600000000,112.783700000000,21,47,384,15,SMK 2013 REV. Farmasi Klinis dan Komunitas,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"33,000",15,2,1,2,0,0,26,1,21,0,0,0,4,17,1,17,3,0,9,4,2,2,4,0,6,15,,,,,,,,,,5,5,5,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D52BFA53-24CF-4D1D-A1DB-BC9EB586317B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60726708,SMK UNITOMO SURABAYA,60726708,JALAN  SEMOLOWARU 84,SEMOLOWARU,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN CENDEKIA UTAMA,AK3086,421/7977/436.6.4/2010,28-10-2013,422/10165/436.6.4/2014,28-11-2014,Lihat SK Operasional,2020-12-08 23,B,"6,768",1. -,2. Indosat IM3,PLN,,0315991699,smk.unitomo@gmail.com,http,-7.290500000000,112.767400000000,44,331,267,23,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,200",23,2,1,2,0,0,34,12,44,0,0,0,6,38,0,37,7,18,6,3,5,0,6,6,15,29,,,,,,,,,,8,8,7,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C0CDB7-1504-49C2-9441-28089E007A1B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532204,SMKN 10 SURABAYA,20532204,JL. KEPUTIH TEGAL,KEPUTIH,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0191/O/1979,03-09-1979,0191/O/1979,03-09-1979,Lihat SK Operasional,2019-10-16 23,A,"19,095",1. -,2. Telkom Speedy,PLN,0315939581,0315939581,info@smkn10surabaya.sch.id,http,-7.292700000000,112.800900000000,113,675,"1,830",72,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"150,000",35,0,1,7,66,24,1,22,52,1,39,21,73,40,1,97,15,20,8,10,8,11,22,34,40,73,,,,,,,,,,24,24,24,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71E21023-5683-4C39-A416-94871FD07BDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532266,SMKS 17 AGUSTUS 1945 SURABAYA,20532266,JL. NGINDEN SEMOLO NO. 44 SURABAYA,NGINDEN JANGKUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PERKUMPULAN PENGELOLA PENDIDIKAN SARASWATI,AL8863,6148/C.C7/PL/96,13-08-1996,422/6107/436.6.4/2016,11-06-2016,Lihat SK Operasional,2019-01-24 09,A,"50,000",1. Lainnya (Serat Optik),2. Biznet (Serat Optik),PLN,0,5925238,kurikulum.smktag@gmail.com,http,-7.299700000000,112.766800000000,50,391,327,24,SMK 2013 REV. Rekayasa Perangkat Lunak,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"104,999",40,0,1,2,0,1,41,12,50,0,0,0,15,35,0,45,5,11,9,7,5,4,9,5,23,27,,,,,,,,,,8,9,7,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A55908A-4D4B-47FB-9A26-694EE1F65EFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532691,SMKS PRAPANCA 1 SURABAYA,20532691,JL. NGINDEN INTAN TIMUR NO. 1,MEDOKAN SEMAMPIR,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN WARTAWAN JAWA TIMUR,AK3087,1685/71.B/1993,14-04-1993,19.08/1585/02/VII/2020,02-09-2020,Lihat SK Operasional,2022-08-04 05,B,0,1. -,2. Telkom Speedy,PLN,0315921789,0315921789,smkprapanca1@gmail.com,smk-prapanca.sch.id,-7.307900000000,112.773300000000,7,32,28,6,SMK 2013 REV.  Perhotelan,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"33,000",9,0,1,6,0,0,10,1,7,0,0,0,6,1,1,6,0,0,1,0,0,3,1,2,3,4,,,,,,,,,,2,2,2,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CD80F23-AB87-4548-9465-D8671317C621,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532690,SMKS PRAPANCA 2 SURABAYA,20532690,JL. NGINDEN INTAN TIMUR I/20,MEDOKAN SEMAMPIR,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN WARTAWAN JAWA TIMUR,AK3087,C-1987.HT.01.02 TH 2006,01-09-2006,P2T/555/19.08/02/X/2018,24-10-2018,Lihat SK Operasional,2020-08-27 13,A,0,1. -,2. Telkom Speedy,PLN,,0315910718,smkprapanca2@yahoo.co.id,http,-7.308400000000,112.772900000000,16,82,88,6,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"5,000",19,1,1,2,0,4,15,2,15,0,1,0,11,5,0,15,1,0,0,4,2,1,5,4,7,9,,,,,,,,,,2,2,2,0
Jawa Timur,Kota Surabaya,Sukolilo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/371A8366-9A3C-4E76-B4F5-8C0B8F0D20A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532696,SMKS YESTA SURABAYA,20532696,JL. NGINDEN II/135-137 SURABAYA,NGINDEN JANGKUNGAN,KEC. SUKOLILO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Karya Bangsa Surabaya,AL8852,02,07-03-2012,P2T/81/19.08/02/II/2018,08-02-2018,Lihat SK Operasional,2020-08-24 20,C,"1,938",1. -,2. Telkom Speedy,PLN,0315932212,0315947528,smkyesta_surabaya@ymail.com,http,-7.301200000000,112.769200000000,11,55,6,6,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",8,0,1,4,1,0,9,2,10,0,1,0,6,5,0,9,2,1,2,2,1,1,1,3,7,4,,,,,,,,,,2,2,2,0
