prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2D4B2D2-76B2-4930-9CC7-6520B5A609A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103197,SMAS ST ANTONIUS JAKARTA,20103197,JL. DI PANJAITAN KAV. 46,RAWA BUNGA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Katolik Leo Dehon,AD2356,908/-1.851.68,09-08-1988,908/-1.851.68,11-02-2014,Lihat SK Operasional,2015-09-14 13,A,"4,399",1. Lainnya,2. Lainnya,PLN,8515321,8514968,sma.santoantonius.jkt@gmail.com,http,-6.221400000000,106.873800000000,22,194,178,14,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"82,500",14,4,1,4,0,0,27,1,22,0,0,0,8,14,0,18,4,8,5,0,2,4,2,1,6,16,,,,,,,,,,5,5,4,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14272CA2-ADA6-4A33-ACE4-49B438408B67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103241,SMAS YAKE JAKARTA,20103241,JL. RAYA JATINEGARA  TIMUR,BALI MESTER,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Karya enam-enam (yake),AG3917,20,18-10-1982,9351/-1.851.68,12-09-2014,Lihat SK Operasional,2015-04-10 13,B,0,1. -,2. Telkom Speedy,PLN,85914499,85914499,smayake@yahoo.co.id,http,-6.222000000000,106.868300000000,17,73,73,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"44,000",8,2,1,2,0,0,15,4,17,0,0,0,5,12,0,13,4,4,1,1,3,2,3,3,4,13,,,,,,,,,,2,2,2,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/923E4C3F-A7B5-4D9C-B37A-1EB767E38B15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992316,SMK Negeri 65 Jakarta,69992316,Jl. IPN RT. 09 RW 06,CIPINANG BESAR SELATAN,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1572/2019,28-10-2019,1572/2019,28-10-2019,Lihat SK Operasional,2019-11-14 11,A,"26,100",1. Telkom Astinet,2. Telkom Speedy,PLN,,,smkn65jkt@gmail.com,http,-6.228300000000,106.878300000000,17,212,235,13,SMK 2013 REV.  Produksi Film dan Program Televisi,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"33,000",13,0,1,8,2,0,0,15,15,0,2,0,3,14,0,16,1,8,4,1,2,1,0,1,6,11,,,,,,,,,,6,3,3,1
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59A09865-7943-4C7A-BC4E-25A538B78B18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103785,SMKN 46 JAKARTA,20103785,JL. B7 CIPINANG PULO,CIPINANG BESAR UTARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1085/1983,10-02-1983,0220/O/1981,14-07-1981,Lihat SK Operasional,2019-01-09 13,A,"4,137",1.,2.,PLN & Diesel,(021) 85907529,(021) 8195127,info@smkn46jaktim.com,www.smkn46jaktim.com,-6.227700000000,106.888900000000,40,140,645,23,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"80,000",18,2,1,6,21,12,0,7,25,1,10,4,32,8,0,40,0,5,4,9,2,8,5,7,13,27,,,,,,,,,,7,8,8,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/956AFB12-82F0-4586-972E-CAD2DAA679FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103782,SMKN 50 JAKARTA,20103782,JL. CIPINANG MUARA 1,CIPINANG MUARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0559/0/1984,31-10-1984,0559/0/1984,31-10-1984,Lihat SK Operasional,2015-03-23 14,A,"4,517",1. Telkom Astinet,2. Firstmedia,PLN & Diesel,0218194466,0218194466,smknegerilimapuluh@yahoo.com,http,-6.227900000000,106.890500000000,45,148,560,20,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"10,000",20,0,1,2,28,10,0,7,24,0,12,9,29,16,0,42,3,7,2,3,6,5,8,14,21,24,,,,,,,,,,7,7,6,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69D5B117-36F1-4A62-9BF8-83997F1B67DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103271,SMKS BERLIAN JAKARTA,20103271,JL. BERLIAN NO. 9A,BIDARA CINA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBANGUNAN PENDIDIKAN JAKARTA,AI0290,SP.1910/I01.1A/I.1985,24-04-1985,10743/-1.861.78,21-10-2014,Lihat SK Operasional,2020-09-01 11,B,0,,2.,,0,0218511112,smk.berlian@yahoo.co.id,,-6.244400000000,106.873900000000,0,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB3750ED-8A26-4751-A348-7CA1B05D50B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107266,SMKS BHAKTI PERTIWI JAKARTA,20107266,JL. BEKASI TIMUR VI,CIPINANG BESAR UTARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ZIYADATUL ARQOM,AG3919,YAYASAN,24-12-2014,13046/1.851.78,31-12-2014,Lihat SK Operasional,2020-08-31 22,B,275,1. Telkom Speedy,2. Telkom Speedy,PLN,,02122111675,smkbp66@gmail.com,,-6.218700000000,106.876700000000,7,24,18,3,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"22,000",5,0,1,2,0,0,9,0,7,0,0,0,2,5,1,4,2,0,2,0,0,0,1,4,3,4,,,,,,,,,,1,1,1,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9CE77D8-B58F-46DC-9F84-3293EFC398A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103715,SMKS CAHAYA SAKTI JAKARTA,20103715,JL. OTISTA 1 NO. 11,BALI MESTER,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN CAHAYA SAKTI,AG3931,SP.1590 /101.I A / I.85,31-01-1985,11330/-1.851.78,05-11-2014,Lihat SK Operasional,2022-12-26 09,A,"4,420",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,8194761,8507577,cahayasakti_smk@yahoo.com,http,-6.225500000000,106.868800000000,27,60,57,9,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"157,600",9,1,1,2,0,0,18,12,27,0,0,0,9,18,2,24,1,4,5,4,3,4,3,4,12,15,,,,,,,,,,3,3,3,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84E23864-0464-4DBD-BBBA-257664E90D45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103712,SMKS CAWANG JAKARTA,20103712,JL. CAWANG BARU NO. 71,CIPINANG CEMPEDAK,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN CIPTA KARYA,AG3927,,,,,Silakan Upload SK,,B,"1,500",,2.,,0218569956,0218569956,smk.cawang@gmail.com,http,-6.242000000000,106.873000000000,0,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B99FFAFE-D917-4184-8C3A-8FE148CE039C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759304,SMKS DEWI SARTIKA,69759304,JL KEBON NANAS UTARA,CIPINANG CEMPEDAK,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,849 TAHUN 2013,13-01-2013,3841/-1.851.78,21-05-2013,Lihat SK Operasional,2020-08-27 15,A,"13,776",1. Firstmedia,2. Lainnya,PLN,,02185914453,smkdewisartika.multimedia@gmail.com,http,-6.239900000000,106.877200000000,11,83,36,3,SMK 2013 REV. Multimedia,Pagi/6 hari,,2022/2023-2,Firstmedia,19,9,3,0,0,3,0,9,2,8,0,3,0,6,5,1,7,3,1,1,1,3,2,0,3,5,6,,,,,,,,,,1,1,1,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69A098B7-5A65-4CEB-821E-9054EFCEF733,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103647,SMKS HATAWANA,20103647,JL. CIPINANG BESAR SELATAN NO. 1,CIPINANG BESAR SELATAN,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Hatawana,AG3882,007/B/YPH/V/1990,01-05-1990,045/101.A1/I/1991,19-10-1991,Lihat SK Operasional,2020-08-24 19,B,"3,200",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0,8191149,smk.stmhatawana@gmail.com,,-6.229400000000,106.878900000000,13,89,7,8,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"10,600",9,1,1,1,0,0,13,4,13,0,0,0,8,5,1,10,2,1,1,1,1,2,1,6,5,8,,,,,,,,,,2,3,3,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64822010-C895-44B6-8A9F-57AD9B190998,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103672,SMKS JAKARTA TIMUR 1,20103672,JL. CAWANG BARU NO. 543,CIPINANG CEMPEDAK,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KAGUMI JAKARTA,AL1555,3074/101.5e/D.90,05-07-1990,1900/-1.851.78,14-03-2014,Lihat SK Operasional,2023-02-14 10,B,0,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,85905665,02185912436,smkjaktim1@ymail.com,http,-6.242600000000,106.870400000000,48,515,531,30,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"11,000",44,1,1,2,0,0,27,23,47,0,0,1,13,35,0,36,12,14,7,3,6,5,4,9,21,27,,,,,,,,,,9,9,12,0
D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12264201-0478-4EB8-9CDD-3731F0231F84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103774,SMKS MUARA INDONESIA JAKARTA,20103774,JL. CIPINANG MUARA 3 KAV PLN,CIPINANG MUARA,KEC. JATINEGARA,KOTA JAKARTA TIMUR,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Al-Chairiyah Cipinang Muara,AG3885,Kep.12/I01.A1/I/88,30-06-1988,7420/-1.851.78,26-06-2014,Lihat SK Operasional,2023-02-07 14,A,"6,000",1. -,2. Telkom Speedy,PLN,,0218500965,muaraindonesia965@yahoo.co.id,http,-6.221300000000,106.892900000000,17,64,227,9,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"70,000",21,1,1,2,1,0,16,4,16,0,0,1,10,7,0,17,0,2,4,3,2,1,2,3,4,13,,,,,,,,,,3,3,3,0
