prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB86C576-FC58-4B68-9021-6BC6856AE721,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931304,PPS. AL BAKRIYAH,69931304,Lomaer,LOMAER,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1EC3D0A-143E-4379-8A1B-6518E7D66363,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931297,PPS. AL HASANIY AS SAFI`IY,69931297,Rosep,ROSEP,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD4ED345-AA59-4D05-8C92-FCCA23B38459,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931298,PPS. AL HASANIYAH,69931298,Kmp Daya Songai,BLEGA,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,1287,31-12-2019,1287,31-12-2019,Lihat SK Operasional,2022-06-09 12,,0,,2.,,,,,,.000000000000,.000000000000,0,68,68,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B32F874E-DA39-4D60-B347-2A06DFCEF622,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931303,PPS. AL ZAYYADI,69931303,Kebun Anyar No. 1 Laok Songai,BLEGA,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,1049,12-03-2018,1049,12-03-2018,Lihat SK Operasional,2022-06-09 11,,0,,2.,,,,,,.000000000000,.000000000000,0,33,25,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CC7F4EE-D851-4AB2-A840-8D08F25C9CFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931302,PPS. ASH SHAHIHIYAH,69931302,Rosep,ROSEP,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D98DA114-2E34-4DEA-A2C4-9D249AFF89F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931294,PPS. DARUL MUTTAQIN,69931294,Karang Gayam,KARANGNANGKA,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,AB4530,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A35F3B92-A726-4EEB-B09D-0251EF873206,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931300,PPS. MIFTAHUL KHOIROT,69931300,Jl. Teratai,BLEGA,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43E90779-3937-4E43-971B-C13283D6EA49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931301,PPS. NURUL HIKMAH,69931301,Dusun Pangilen Desa Karang Gayam,KARANG GAYAM,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,1288,31-12-2019,1288,31-12-2019,Lihat SK Operasional,2022-06-09 12,,0,,2.,,,,,,.000000000000,.000000000000,0,16,10,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E9BB323-17F0-49CA-94E4-1DAD32F4E374,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931296,PPS. RAUDLATUL FALIHIN,69931296,Lombang Dajah,LOMBANG DAYA,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BE9E8B1-F9FE-4FEE-9D9B-9C864A964E65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931299,PPS. ROUDLATUL ATFAL,69931299,Pereng Bates,PANGERAN GEDUNGAN,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Bangkalan,Blega,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DB4175C-4D97-408B-B3CB-B4782E9DCB8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931295,PPS. SABIELUL FAIZIN,69931295,Karang Panasan,KARANGNANGKA,KEC. BLEGA,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
