prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/322476E5-52D5-4B6C-9ED4-40C98E9E53D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998032,PKBM FIKRI IZZUL HAQ,P9998032,"kP. baTULAWANG, Batulawang",BATULAWANG,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Fikri Izzul Haq,AD3553,Des/67/KAB/2021,17-12-2021,421.9/ 178 /PAUDNI/KAB/2022,07-02-2022,Lihat SK Operasional,2022-03-08 00,,600,1. Telkomsel Flash,2. Indosat IM3,PLN,,,pkbmfikriizzulhaqbatulawang@gmail.com,,.000000000000,.000000000000,8,0,0,3,2013,Sehari Penuh/3 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,0,0,0,3,6,8,0,0,0,0,8,0,1,7,8,0,0,0,0,0,0,4,4
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF6E6D86-572F-4C76-B62F-20766258B133,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997406,PKBM GIRI CEMPAKA,P9997406,Kp. Cilenggang RT. 16 RW. 04,BATULAWANG,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/1071/PAUDNI-K/KAB/2020,23-07-2020,421.9/1071/PAUDNI-K/KAB/2020,23-07-2020,Lihat SK Operasional,2021-05-29 14,,100,1. Smartfren,2. Indosat IM3,PLN,,,,,.000000000000,.000000000000,4,0,0,6,Paket C IPS 2013,Pagi/6 hari,,2022/2023-2,Smartfren,"1,200",4,0,0,0,0,0,3,1,4,0,0,0,0,4,0,2,2,3,0,1,0,0,0,0,2,2
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/842EC4DD-3A56-4F29-8849-3C918A952BA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984759,PKBM HAJI SAMSUDIN,P9984759,Kp. Cigombong,CIKANGKARENG,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN RIYADHUL HUDA AL-JAZILIYAH,AJ6762,421.9/1354a/PAUDNI-K/KAB/2019,13-09-2019,421.9/1354a/PAUDNI-K/KAB/2019,13-09-2019,Lihat SK Operasional,2019-10-09 14,,"1,200",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,-7.429993500000,107.083484200000,5,0,0,8,Paket C IPS 2013,Sehari Penuh/3 hari,,2022/2023-2,Telkom Speedy,900,7,0,0,0,0,0,6,0,5,0,0,0,0,5,0,0,5,0,2,3,0,0,0,0,2,3
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809CA652-53EA-4EAB-A845-80805BB4C172,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9968094,PKBM LENTERA ILMU,P9968094,Kp. Cibinong RT/RW 002/007,PAMOYANAN,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SERUNI,AL2335,23/Kec/IX/2017,02-06-2017,421.9/1126/PAUDNI/KAB/2022,07-09-2020,Lihat SK Operasional,2022-10-21 08,,48,1. Telkomsel Flash,2. Indosat IM2,PLN,,,pkbmlenterailmu96@gmail.com,,-7.310700000000,107.187800000000,10,0,0,8,Paket C IPS 2013,Sehari Penuh/3 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,1,9,10,0,0,0,0,10,0,3,7,3,2,2,1,1,1,0,5,5
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0497913E-773A-446E-A881-995DDC5BB617,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998773,PKBM MUTIARA BANGSA,P9998773,Kp. Cisereg Rt 003 Rw 003,PADASUKA,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01.007/YAY-SR/XI/2022,01-11-2022,421.9/253b/PAUDNI/KAB/2023,28-02-2023,Lihat SK Operasional,2023-03-15 16,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9502A57B-1315-4D0B-96EB-E7AAA376F01C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984795,PKBM NAZRISALAM,P9984795,Kp. Sukaresik RT. 03 RW. 01,GIRIJAYA,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN NAZRISALAM,AL2342,421.9/1374a/PAUDNI-K/KAB/2019,18-09-2019,421.9/1374a/PAUDNI-K/KAB/2019,18-09-2019,Lihat SK Operasional,2021-05-03 12,,49,1. Indosat IM3,2. Indosat IM3,PLN,,,pkbmnazrisalam@gmail.com,,-7.362681400000,107.072063900000,2,0,0,6,Paket C IPS 2013,Sehari Penuh/3 hari,,2022/2023-2,Indosat IM3,900,1,0,0,0,0,1,3,1,1,0,1,0,0,2,0,0,2,0,0,0,1,0,1,0,1,1
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34A2E493-6328-4A33-8191-3C95812012AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998680,PKBM PATRAKOMALA CINUMPANG,P9998680,Kp. Cinumpang Rt. 10 Rw. 03,MEKARMUKTI,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,SK/11/PKBM.SK/VII/2022,16-06-2022,421.9/ 886 /PAUDNI/KAB/2022,03-07-2022,Lihat SK Operasional,2023-01-30 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FC4EDD1-68E5-4998-844E-112FB35F350D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9998681,PKBM PELITA MANDIRI BOJONGKADU,P9998681,Kp. Bojongkadu Rt. 008 Rw. 009,BATULAWANG,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Kep/12-PKBM.PKBM/V/2022,15-12-2022,421.9/ 012 /PAUDNI/KAB/2023,02-01-2023,Lihat SK Operasional,2023-01-30 12,,200,1. Indosat Mentari,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,1,0,0,2,2013,Sehari Penuh/3 hari,,2022/2023-2,Indosat Mentari,450,2,0,0,0,0,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/618DAAB6-E780-4D25-B0D9-8C1703D8C98D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996945,PKBM SARIPUDIN,P9996945,Kp. Cirendeu,SUKAMEKAR,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,47/17/Pem/2020,03-11-2020,421.9/ 241.a / PAUDNI-K/KAB/2020,23-12-2018,Lihat SK Operasional,2020-12-01 20,,"3,000",1. Indosat IM3,2. Indosat Mentari,PLN,,,,,-7.375227700000,107.081200900000,2,0,0,3,Paket C IPS 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,450,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C980EE5-FFE2-456E-B723-64A78F639A97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9996577,PKBM SULTAN AGUNG,P9996577,Jln. Raya Puncakwangi,CIKANGKARENG,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,"Paket A, Paket B,  dan Paket C","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AW9579,009/skep.Y-SAC/VI/2020,16-07-2020,421.9/110/PAUDNI/KAB/2022,23-07-2022,Lihat SK Operasional,2022-11-25 14,,"1,500",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,-7.461611300000,107.171184200000,7,0,0,10,Paket C IPS 2013,Siang/6 hari,,2022/2023-2,Telkom Speedy,900,6,0,0,0,0,0,7,1,7,0,0,0,0,7,0,0,7,6,1,0,0,0,0,0,3,4
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0590DA44-F9F2-41DA-9533-EF1BFBCA7313,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9997974,PKBM TUNAS KENCANA,P9997974,Kp. Legokwaru RT. 05 RW. 03,WARGALUYU,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,PKBM,Paket B dan Paket C,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/103/PAUDNI/KAB/2022,28-01-2022,421.9/103/PAUDNI/KAB/2022,28-01-2022,Lihat SK Operasional,2022-02-09 15,,750,1. Indosat IM3,2. Telkom Speedy,PLN,,,pkbmtunaskencana01@gmail.com,,.000000000000,.000000000000,4,0,0,4,Paket C IPA 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,800,2,0,0,0,0,0,3,1,4,0,0,0,0,4,0,2,2,2,0,2,0,0,0,0,4,0
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C133F16-6C87-4205-8416-4FF08B29687E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989193,PPS Assalafi Al Mahfudziyyah,69989193,Kp. Bale Endah Rt. 11 Rw. 03,GIRIJAYA,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,,,449 Tahun 2018,28-11-2018,449 Tahun 2018,28-11-2018,Lihat SK Operasional,2019-07-30 09,,100,,2.,,,,,,.000000000000,.000000000000,0,17,46,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9F72F86-8BEB-45D0-9728-1F8D6C1AE875,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951209,PPS Darul Musyawarah,69951209,Kp Nyalindung,PANYINDANGAN,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Cianjur,Cibinong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E183228-7408-4CA5-AD38-CDCBAFEEDAD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69936725,PPS. DARUL MUSYAWAROH,69936725,KP. NYALINDUNG,PANYINDANGAN,KEC. CIBINONG,KAB. CIANJUR,PROV. JAWA BARAT,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,18,9,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
