prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95F7526E-1F00-4D82-9FAD-71C81EB92580,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665678,LKP Gabriel Salon,K5665678,Jl. Farel Pasaribu Gang Jambu Bol No.5,SUKAMAJU,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,19,08-11-2010,421.9/2332/PNF/2016,29-09-2016,Lihat SK Operasional,2017-05-03 11,,200,,2.,,,,lkpgabrielsalon@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBK Kesehatan
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6EA2AF5-8FC6-4682-A70A-7770068AD5CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989952,LKP Indah Sari,K9989952,Jl.Mangga GG.Cempedak No.8,PARHORASAN NAULI,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,503/5/IPS-PNF/DPMPTSP/XI/2019,11-11-2019,503/50/PK-DPMPTSP/XI/2019,11-11-2019,Lihat SK Operasional,2019-11-25 08,,120,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3550EEE1-8592-4D95-AFE5-766DAA6D2A63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990189,LKP MARGARET SALON,K9990189,Jln.Farel Pasaribu GG.Tebu No.4,SUKAMAJU,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,503/3/IPS-PNF/DPMPTSP/II/2020,12-02-2020,503/3/IPYS-PNF/DPMPTSP/II/2020,12-02-2020,Lihat SK Operasional,2020-02-27 08,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4D8AA6A-91C3-45A3-AB13-1437BBB6C502,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981149,LKP Monica Salon,K9981149,Ling. II Dolok Baringin,BP NAULI,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,61,23-12-2016,421.9/0692,01-03-2019,Lihat SK Operasional,2019-03-11 09,,105,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D5A6F7-38E4-486B-80C9-FC02FC541A71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K5665680,LKP Peter Salon,K5665680,Jl. Farel Pasaribu Gg. Jambu Mente No.1,SUKAMAJU,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,81,20-02-2018,421.9/0792/PNFK/2018,09-02-2018,Lihat SK Operasional,2019-04-22 15,C,0,,2.,,,,aperlinapetersalon@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F099A1B7-C9C3-4DF5-B40D-6DF0FB996661,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9989648,LKP REISA SALON,K9989648,Jl.Mangga GG.Pepaya,PARHORASAN NAULI,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,37,21-06-2019,503/2/IPS-PNF/DPMPTSP/VIII/2019,12-08-2019,Silakan Upload SK (link file tidak valid) => [138924-263497-167379-135224738-1851609943.PDF],2019-08-27 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44217F55-697A-482B-9CF3-F2976FFAC6C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9990190,LKP SILTOR,K9990190,Jl.Farel Pasaribu GG.Jambu Kelutuk No.19,SUKAMAJU,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,503/1/IPS-PNF/DPMPTSP/I/2020,24-01-2020,503/7/PK-DPMPTSP/I/2020,24-01-2020,Lihat SK Operasional,2020-02-27 08,,120,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C41AB608-E40D-4C2A-960C-089E78E639DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981111,LKP Tami Boga,K9981111,Jl.Pintu Bosi,MEKAR NAULI,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,71,28-11-2018,421.9/0375/PNFK/2019,29-01-2019,Lihat SK Operasional,2019-02-22 09,,95,,2.,,,,lkptamiboga@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9976DC93-235A-4387-A405-42A154811228,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9981471,LKP Ticha Salon,K9981471,JL.FAREL PASARIBU NO.119,PARDAMEAN,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,28,16-04-2019,421.9/1644/PNFK/2019,08-05-2019,Lihat SK Operasional,2019-06-19 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD864D1B-094B-41D6-8FD3-0F784A941136,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/K9980811,LKP Vani Saloon,K9980811,Jl.Melanthon Siregar gg.Sipahutar,SUKARAJA,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,Kursus,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,05,14-09-2018,421.9/3380/PNFK/2018,24-09-2018,Lihat SK Operasional,2018-11-01 09,,90,,2.,,,,bengsisiahaan@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Marihat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3D8EDE1-2720-4F44-AAE7-80F9D0810397,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/P9984703,PKBM Mutiara Bangsa,P9984703,Jl.Farel Pasaribu Gg.Anggur No.11 Pematangsiantar,SUKAMAJU,KEC. SIANTAR MARIHAT,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,PKBM,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,44,11-12-2013,503/1/IPSPNF/DPMPTSP/V/2019,28-05-2019,Lihat SK Operasional,2019-09-13 16,,100,,2.,,,,,,2.936859000000,99.079752000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
