prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C24B14DC-F4CC-4FB8-A7A6-67DF9B24A4EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951385,PPS Minhajul Huda,69951385,Sukasari-Tambakserang,TAMBAKSERANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0895F58B-4166-4D60-BD9B-88E4C0E391A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951396,PPS Murotatul Quran,69951396,Cikuning Desa Terlaya,CIBENTANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9D0D046-BEDE-4B75-9C7A-AE3473778874,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951394,PPS Nurul Falah,69951394,Pagergunung Telaga,PANGEBATAN,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/605DC8F4-11ED-473D-B0A3-73E31DABFFED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951386,PPS Nurul Hidayah,69951386,Bangbayang Hilir,BANGBAYANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44FB3C52-FE6C-4E8C-9F5A-B223598EC064,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951389,PPS Nurul Huda,69951389,Jl. Citamiyang Desa Bantarkawung,JIPANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A44CCBDD-FEFD-43BA-9E5B-5467910DAB68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951395,PPS Raudlatul Mubtadiin,69951395,Warudoyong Desa Pangebatan,WARU,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E073CD7-0A36-45C6-9647-21F97F7E526D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951393,PPS Raudlotul Mujahidin,69951393,"Cibentang, RT. 02/RW 01",KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402D6B8E-1C96-4532-B67B-31EBF16EEDD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69951397,PPS Tarbiyatul Athfal,69951397,Banjarsari,BANTARWARU,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74F74660-525A-4EA6-8743-18F27BA9F89A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931166,PPS. AL HIKAM,69931166,Bangbayang,BANGBAYANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94BA6001-7A78-4BDD-A7E4-4E2F879C6DCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931165,PPS. AL MANSYURIYAH,69931165,Dukuh Gempol,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7C7A5ED-7610-48B9-9E3B-A9715D73F009,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931168,PPS. BUSTANUL ARIFIN,69931168,Jl. Ky Mukmin,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,INDONESIA,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38032699-0E24-48FE-89E7-7BE86B7AD072,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931173,PPS. MANAROTUL HUDA,69931173,"Bangbayang RT 002/RW 003, Kec. Bantarkawung, Kab. Brebes",BANGBAYANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,AHU-0011782.AH.01.04.Tahun 2016,01-03-2016,Kd/11.29/3/pp.00.7/2/07/2015,06-07-2015,Lihat SK Operasional,2022-08-03 13,,0,,2.,,,,,,-7.207300000000,108.908800000000,0,43,34,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE8CCBD2-E6B6-4BD2-B9E6-68378B91D43C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931164,PPS. MATHLAUL HUDA,69931164,Parigi,KARANGPARI,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52EF85D5-3D29-4F20-A0A7-292DB1491061,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931170,PPS. MINHAJUL HUDA,69931170,Sukasari,BANJARSARI,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,29,28,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE7E5D5A-6849-4714-A847-A52A25843598,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931169,PPS. MUROTTATUL QUR`AN,69931169,Cikuning,CIBENTANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF728231-6A14-42EC-AB07-05706F127500,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931174,PPS. NURUL FALAH,69931174,Pagergunung Telaga,PANGEBATAN,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0781C434-45A8-43FE-9211-4B34AABD607B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931167,PPS. NURUL HIDAYAH,69931167,Bangbayang Hilir,BANGBAYANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,001/PP.NH/I/1991,13-01-1991,Kd.11.29/3/PP.00.7/2069/2015,01-07-2015,Lihat SK Operasional,2016-05-04 08,,0,,2.,,,,,,-7.209900000000,108.921900000000,0,12,17,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D95CE344-C063-4C16-A409-98827A08CCF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931172,PPS. NURUL HUDA,69931172,Jl. Citamiyang,CIBENTANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,10,8,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08E45325-C324-464C-9CDA-F79FB4DBBBF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931175,PPS. RAUDLATUL MUBTADIIN,69931175,Warudoyong,WARU,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,15,21,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0E2407E-5799-4B66-A422-94C7A1944C6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931171,PPS. RAUDLATUL MUJAHIDIN,69931171,"Cibentang, RT. 02/RW 01",CIBENTANG,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kab. Brebes,Bantarkawung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18198DCE-F164-4212-8D35-8C1752629052,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931176,PPS. TARBIYATUL ATHFAL,69931176,Komplek Candi Sayum,KEBANDUNGAN,KEC. BANTARKAWUNG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,Pondok Pesantren,,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,25,30,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
