prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B64FEAF-478D-42CF-8CC6-A7A5440EFAFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019808,Sekolah Tinggi Ilmu Ekonomi BII Bekasi,70019808,JL. SULTAN HASANUDIN NO.5A MEKARSARI TAMBUN SELATAN BEKASI,MUKTIJAYA,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3665DT2006,25-09-2006,,,Silakan Upload SK,,,5.000 m2,1.,2.,,02188320989,02188320989,kampus.stiebii@gmail.com,www.stiebii.ac.id,-6.501695600000,115.537110000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5611227-8D2A-4EE9-8121-C1171E7BEEC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019827,Sekolah Tinggi Ilmu Ekonomi Dharma Agung Bandung,70019827,"Jl. Industri No. 33, CIkarang Utara",KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,259DO2002,14-11-2002,,,Silakan Upload SK,,,4.232 m2,1.,2.,,,021-89120175,stiedharma.agung@gmail.com,www.stiedama.ac.id,-6.261599000000,107.147346000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59D95AAA-727B-4612-8FDD-E7724F288C1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019833,Sekolah Tinggi Ilmu Ekonomi Ekadharma Indonesia,70019833,Kabupaten Bekasi,TAMAN SARI,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,432/E/O/2014,02-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,,,info@stieei.ac.id,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EFBE774-59E8-41D0-B3DE-C026AE4B168F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019892,Sekolah Tinggi Ilmu Ekonomi Pertiwi,70019892,Jalan Ir H Juanda 133,TAMAN RAHAYU,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,85,28-06-1980,,,Silakan Upload SK,,,0 m2,1.,2.,,8808264,8802649,rektorat@pertiwi.ac.id,www.pertiwi.ac.id,-6.246598000000,107.009385000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90AB33C7-85B9-4871-AFAA-844BD0E18E1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020238,Sekolah Tinggi Ilmu Tarbiyah Nusantara Bekasi,70020238,Jl. Kebon Kelapa Blok Barokah Pekopen Tambun Kabupaten Bekasi Jawa Barat,KERTARAHAYU,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor 1625 Tahun 2017,17-03-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stitnusantara@gmail.com,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C74F042-20F1-4ED2-8743-BAD40B463444,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020304,Sekolah Tinggi Manajemen Informatika dan Komputer Al Muslim,70020304,,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,72/E/O/2021,10-03-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,02188362226,02188362226,info@almuslim.ac.id,www.almuslim.ac.id,-6.268331000000,107.075599000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B336CEB6-0339-4FFE-8E0B-052CE066E1B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238380,Sekolah Tinggi Teknik Cikarang,20238380,Jalan Cikarang Baru Raya Menara Batavia Lt 25,CIKARAGEMAN,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,78/M/KPT/2019,08-03-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8910-9768,021-8910-9763,enrollment@presuniv.com,www.presuniv.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8E85E71-8114-4F02-9FB5-5DAAA2F35799,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020403,Sekolah Tinggi Teknologi Duta Bangsa,70020403,Jalan Kalibaru Timur Kec Bekasi Barat,MUKTIJAYA,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,34DO2007,06-03-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,02129082747,02129082747,admin.sttdb@sttdb.ac.id,sttdb.ac.id,-6.220814400000,106.981993500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53CF42F3-42AF-4AAF-BCA6-ED92B7E96FAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020672,Sekolah Tinggi Transportasi Darat Bekasi,70020672,"Jalan Raya Setu No. 89, Kec. Cibitung, Kab. Bekasi, Jawa Barat",TAMAN SARI,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,021 8254640 - 021 82,021 8254640 - 021 82,info@sttd.ac.id,www.sttd.ac.id,-6.294306000000,107.069080000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F16399B-423E-4CD9-9EC9-8C2C187AA7E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020917,STAI At-Taqwa Bekasi,70020917,"Jl. KH. Noer Alie, Ujungharapan Kelurahan Bahagia Kecamatan Babelan Kabupaten Be",KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-89132932,stai_attaqwa@yahoo.co.id,www.staiattaqwabekasi.ac.id,-6.190347200000,107.021267700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C15BCC35-C5F8-46F8-884A-F30D02C498C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020977,STAI Haji Agus Salim Cikarang Bekasi,70020977,Jl. Jend.Urip Sumohardjo Kali Ulu Rt.003/001 Desa Tanjung Sari Kec. Cikarang Uta,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/511/2003,05-11-2003,,,Silakan Upload SK,,,3.000 m2,1.,2.,,(021) 89114664,(021) 89114664,staihascikarang@yahoo.co.id,www.staihascikarang.ac.id,-6.260221100000,107.169182500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CDCCB54-BD63-4FF6-BC2F-EF3C68B553B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021052,STAI Nur El Ghazy Bekasi,70021052,Jl. Simpang III Setu No.32 Kp. Bahagia Tambun Selatan,MUKTIJAYA,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,18-02-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,0,88325775,stai@neg.ac.id,http,-6.268335000000,107.075378000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC77AFC2-D0AC-4901-8426-2302C6DD61C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021065,STAI Pelita Bangsa,70021065,JL. INPEKSI KALIMALANG TEGAL DANAS ARAH DELTAMAS CIKARANG - KAB. BEKASI,TAMAN SARI,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/149/2012,01-01-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,021-88955953 / 021-2,"021-27318249,50,51",stai@pelitabangsa.ac.id,www.staipelitabangsa.ac.id,-6.035159000000,107.480526300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/428AACAB-BB9E-4362-8FE5-4F5C9BA35E45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021244,STID Mohammad Natsir Bekasi,70021244,Kampus Da'wah STID Mohammad NatsirJl. Kampung Bulu Setiamekar Tambun Bekasi,KERTARAHAYU,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8809444,021-8809444,info@stidnatsir.ac.id,stidnatsir.ac.id,6.253897000000,107.049966000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C12BDD3B-73F1-4097-AB2A-205626EF2CD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238388,STMIK Cikarang,20238388,Jalan Kapten Sumantri No 16 Cikarang,TAMAN SARI,KEC. SETU,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,163DO2004,04-10-2004,,,Silakan Upload SK,,,0,,2.,,(021)8900158,(021)8900158,info@stmikcikarang.ac.id,www.stmikcikarang.ac.id,-6.257014000000,107.147302000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
