prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9F4C2EE-6CC6-4DC6-8539-DC1C8F207D5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10215259,Sekolah Tinggi Teknologi Sinar Husni,10215259,Jl Veteran Gang Utama Pasar V Kecamatan Helvetia,PEKAN GUNUNG MERIAH,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,36SKE03,21-08-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0618463690,0618463690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14613CE6-55A3-4F2D-A465-84FAB8EFDD43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020491,Sekolah Tinggi Teologi Deli Serdang Medan,70020491,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.III/Kep/HK.00.5/598/2014,31-12-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0618469873,,sttdeliserdang@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0048326-DCAA-49C1-BE65-CE42AEF97079,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020511,Sekolah Tinggi Teologi Gereja Methodist Indonesia Bandar Baru,70020511,Jln Bukum Bandar Baru Sibolangit,GUNUNG PARIBUAN,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.III/Kep/HK.00.5/250/4336/2006,10-10-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0628-97245,0628-97246,sttgmi@yahoo.com,,3.258812000000,98.545707000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF720CD3-DFA6-412C-BF2F-2D7D0973B395,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020516,Sekolah Tinggi Teologi Global Misi Medan,70020516,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EC41728-33C7-4573-B31C-3E6976013774,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020521,Sekolah Tinggi Teologi HKBP,70020521,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,082273525998,,realysamosir5@gmail.com,stt-hkbp.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3F42EFD-5F86-4DB6-B615-22A8C2176091,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020561,Sekolah Tinggi Teologi Itia Medan,70020561,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D724B84-F8EE-4499-9A6E-4A60F076A998,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020613,Sekolah Tinggi Teologi Pelita Kebenaran,70020613,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,183.126 m2,1.,2.,,061 - 8360041,061 - 8360038,sttmipk@gmail.com,www.sttpk-medan.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6BF5FF3-1974-40CA-8046-973A4EE6C7E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020641,Sekolah Tinggi Teologi Siloam Medan,70020641,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,400 m2,1.,2.,,,061 6611991,sttsiloam@gmail.com,www.sttsiloammedan.com,3.614058200000,98.690672200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BDD12A9-1804-4470-A89B-B7E3640F620C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020942,"STAI Darul Arafah (STAIDA) Lau Bakeri Deli Serdang, Sumatera Utara",70020942,JL. BERDIKARI DESA LAU BAKERI KECAMATAN KUTALIMBARU KABUPATEN DELI SERDANG PROVI,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,05-05-1990,,,Silakan Upload SK,,,2.988 m2,1.,2.,,,,staida_deliserdang@yahoo.com,www.staidarularafah.ac.id,3.592640000000,98.586885000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6AE2A69-7156-460B-9539-9737F5E1898F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021079,"STAI Raudhatul Akmal, Deli Serdang, Sumatera Utara",70021079,Jln. Nusa Indah Gg. Melati Desa Tanjung Sari Kec. Batang Kuis Kab. Deli Serdang,GUNUNG SINEMBAH,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,E/76/2000,06-02-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,,0617389090,info@staira.ac.id,https,3.610067800000,98.815040800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3909FE1-2695-4CC9-A503-C3577F7841F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021085,"STAI Samora Pematang Siantar, Sumatera Utara",70021085,JLN.KAVALERI NO.9 KELURAHAN BUKIT SHOFA KECAMATAN SIANTAR SITALASARI,PEKAN GUNUNG MERIAH,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,K.IX/PP.00.93/696/1994,17-09-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,(0622) 434590,(0622) 434590,sstaisamora@yahoo.com,www.staisamorapematangsiantar.ac.id,2.965107000000,99.050162000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D976577D-6445-4322-AF56-603E0C4AB2D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021091,"STAI Serdang Lubuk Pakam, Sumatera Utara",70021091,Jl. Negara Km. 27-28 No. 16 Kelurahan Syahmad Kecamatan Lubuk Pakam,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,10 m2,1.,2.,,,061-7952252,staislubukpakam86@gmail.com,www.staiserdang.lubukpakam.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96E147B9-8DDD-46D9-9D2B-EE38DF560CA2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021497,STIT Ar-Raudhah,70021497,Jln. Tengku Amir Hamzah Psr Cina Dusun V A. Kadir Kec. Hamparan Perak Kabupaten,BINTANG MERIAH,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/177/2007,20-04-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,http,3.680019000000,98.510880000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/916B4E62-F0F6-424F-83F2-A5AD27BA3AD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021758,STP St. Bonaventura Delitua Medan,70021758,Jl. Besar Sibiru biru Gg. Nogio No. 111 Delitua - Medan,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.IV/Hk.00.5/43/2012,25-04-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,061-80039100,,stpbonaventura@gmail.com,stpbonaventura.ac.id,6.228983600000,100.935460200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8861A60F-16EE-427D-8DA8-A768B12AEABD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022238,Universitas Amir Hamzah,70022238,Jalan Pancing Pasar V Barat Medan Estate,PEKAN GUNUNG MERIAH,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,25,19-10-1981,,,Silakan Upload SK,,,0 m2,1.,2.,,061 6614160,061 6614160,unham@unhamzah.ac.id,www.unhamzah.ac.id,3.604785600000,98.717061300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Gunung Meriah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A466D825-B4CB-4DFC-8EDF-6553BCC3D4FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022316,Universitas Haji Sumatera Utara,70022316,,KEC. GUNUNG MERIAH,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,382/M/2020,12-03-2020,,,Silakan Upload SK,,,2.455 m2,1.,2.,,061.6639516,061.6637572,universitashajisumut@gmail.com,https,3.613963000000,98.714434000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
