prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/012AE316-2194-422B-B35C-FC94A423C78E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020020,Sekolah Tinggi Ilmu Kesehatan Graha Mandiri Cilacap,70020020,,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,202/E/O/2021,23-04-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,0282 534908,stikes@gmcp.ac.id,gmcp.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D33C9D1-E4BD-4174-BB01-2DD553F454EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020106,Sekolah Tinggi Ilmu Kesehatan Serulingmas,70020106,,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,639/KPT/I/2019,26-07-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0282 - 695452,0282 - 695452,stikesserulingmas@yahoo.com,stikesserulingmas.ac.id,-7.620268300000,109.139942600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FA2464F-40AD-466A-AEF1-93080DE40ADF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020316,Sekolah Tinggi Manajemen Informatika dan Komputer Komputama Majenang,70020316,,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,108/KPT/I/2018,01-02-2018,,,Silakan Upload SK,,,6.247 m2,1.,2.,,,02806265594,stmik.komputama.majenang@gmail.com,www.stmikkomputama.ac.id,-7.336052300000,108.824938800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43308074-2C1C-4B29-ABA0-051F7DA5D935,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020552,Sekolah Tinggi Teologi Injili Indonesia Purwokerto,70020552,Jalan Raya Kaliori 77 Kaliori-BanyumasJawa Tengah,DATAR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,sttiipwt@gmail.com,sttiipurwokerto.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2B30E4C-4477-4D4A-A482-2F00B010ECC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021097,STAI Sufyan Tsauri Majenang,70021097,Jl. KH. Sufyan Tsauri Po. Box. 18 Majenang,DATAR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/302/2008,04-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0280-623562,0280-623562,staismeze@yahoo.co.id,http,-7.293593000000,108.739445000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16385574-AAD9-4572-8703-2B44714EFB85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021284,STIKES  Al Irsyad Al Islamiyyah Cilacap,70021284,"Jl. Cerme No. 24, SidanegaraCilacap",KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,16/D/O/2010,18-02-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0282521527,0282532975,stikes_alirsyad@yahoo.co.id,www.stikesalirsyadclp.ac.id,-7.713062200000,109.018506100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC14F9DF-402F-432B-87B6-D2D3DCE236F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021292,STIKES Al-Irsyad Al-Islamiyyah,70021292,Jalan Cerme No 24,HANUM,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,155DO2003,05-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,(0282)532975,(0282)532975,stikes_alirsyad@yahoo.co.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED21EE4F-7255-4C82-8FED-F6DD50CC694F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021389,STIKES Paguwarmas Maos,70021389,Jl. Raya Maos No. 505 Kecamatan Maos,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,074/P/2014,05-03-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0282-695188,0282-695188,stikes_paguwarmas@yahoo.co.id,www.stikes-paguwarmas.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFF6B7FD-B186-4538-945C-8D0F17162774,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021626,STKIP Majenang,70021626,Jl. Raya Pahonjean Km. 2 Majenang Kab. Cilacap Jawa Tengah,BOLANG,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,260/E/O/2014,18-07-2014,,,Silakan Upload SK,,,4.000 m2,1.,2.,,0280 623622,0280 623622,stkipmajenang@yahoo.co.id,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2012F6D-F178-4337-86AE-DEE967403676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021766,STT Anugerah Alianse Semarang,70021766,,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,admin@sttaasurakarta.ac.id,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A58219B8-020B-48F8-87C5-3769B58494E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021807,STT Jemaat Kristus Indonesia Salatiga,70021807,Jl. Hasanudin No. 134,HANUM,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,0298321624,stjki_sl3@yahoo.co.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/317F3CC8-1759-491D-9F88-D5CCF22A51B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021819,STT Minyak dan Gas Cilacap,70021819,,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,255/KPT/I/2017,08-05-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0282 - 556-8456,0282 - 556-8456,akademik@sttmigascilacap.ac.id,www.sttmigascilacap.ac.id,-7.651249000000,109.045524000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4B2571B-4A90-48E9-B06E-A98D3688F08E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022231,Universitas Al-Irsyad Cilacap,70022231,,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,311/E/O/2021,05-07-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,(0282) 532975,(0282) 532975,humas@universitasalirsyad.ac.id,universitasalirsyad.ac.id,-7.712650200000,109.018836000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
