prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3835694A-74BC-4C8D-B8D2-F85A5F48E570,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016704,Akademi Keuangan Dan Perbankan YIPK,70016704,Jalan Lowanu No 31,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,167/M/KPT/2017,19-04-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-372-772,0274-372-772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDDEC37E-BF73-4112-8FA0-2F21A1418A34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016756,Akademi Manajemen Administrasi YPK Yogyakarta,70016756,Jl. Ringroad Timur No. 43 Wonocatur Yogyakarta,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2268DT2007,21-08-2007,,,Silakan Upload SK,,,0,,2.,,0274-516993,0274-516993,ama.ypk@gmail.com,www.amaypk.ac.id,-7.801200000000,110.409932000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/859F3C83-4F39-4354-A3F2-312F7B96840F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016765,Akademi Manajemen Informatika & Komputer Aster,70016765,Jl Palagan Tentara Pelajar 1-A Ngaglik Sleman,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,62/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-865-633,0274-868-627,info@amikaster.net,www.amikaster.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7E67F1D-9DBC-4BDB-BF29-BDC79609361F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016767,Akademi Manajemen Informatika & Komputer Yappindo,70016767,Jalan Petung No 2 Papringan,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1518DT2005,17-05-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,(0274) 562977,"(0274) 562977,583328",info_yap@yappindo.co.id,www.yappindo.ac.idamik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86424CBF-117B-4286-8CE6-283232DF8F75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016826,Akademi Perawatan Karya Bakti Husada Yogyakarta,70016826,Jalan Parangtritis KM 11 Bantul,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,007,04-04-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-367760,0274-367760,akperkbh@yahoo.com,www.akperkbh.ac.id,-7.894227000000,110.352174000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/715212F6-AB0B-447E-82B6-256DE730BF60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016857,Akademi Sekretari Dan Manajemen Indonesia Bantul,70016857,Jalan Ringroad Selatan No 22 Krapyak Bantul,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,178/M/KPT/2017,27-04-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-489532,0274-7414359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/351C2DF2-257C-4060-BC78-89C7F27612BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016870,Akademi Seni Rupa Dan Desain Akseri,70016870,Jalan Gejayen No 5 Mrican,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,171/M/KPT/2017,19-04-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-565-625,0274-749-8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE9DC72E-FC1E-46C2-9349-6530E7E01FE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404644,Akademi Teknik Piri,20404644,Jl Gedong Kuning Selatan No 58 Banguntapan Bantul,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,61/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/016115CA-0C5D-4D5F-BB33-60B59C37102A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016902,Akademi teknologi Kulit Yogyakarta,70016902,Jl. Ringroad Selatan Glugo Panggungharjo Sewon Bantul Yogyakarta,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0,,2.,,0274-383727 Ext. 208,0274-383727,info@atk.ac.id,www.atk.ac.id,-7.833602000000,110.362310000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F219300E-E53E-450A-915B-D028FCA427BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016977,AMIK Kartika Yani,70016977,Jalan Beo No 35 Demangan Baru Sleman,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6141816D-A315-4D2F-BEBF-B65D1D197883,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018106,Institut Ilmu Al Qur'an An-Nur Yogyakarta,70018106,,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1925 tahun 2017,03-04-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-6469012,,iiqannur@gmail.com,https,-7.872495000000,110.341730200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22B700B2-71AE-4B06-83B2-2A2100645509,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404655,Institut Seni Indonesia Yogyakarta,20404655,"Jalan Parangtritis Km 6,5 Sewon, Bantul",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,391984,30-05-1984,,,Silakan Upload SK,,,193.557 m2,1.,2.,,,,,,-7.851331000000,110.355991000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0923296-2677-47DC-9E45-B97FC4E9D397,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018262,Institut Teknologi Dirgantara Adisutjipto,70018262,,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,21/E/O/2021,08-02-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-451265,0274-451262,info@itda.ac.id,itda.ac.id,-7.798265700000,110.417157500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA76788A-D340-4658-BB6C-3B403F9261F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018289,Institut Teknologi Yogyakarta,70018289,Jalan Janti KM 4 Gedongkuning,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,605/E/O/2014,17-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-566863,0274-566863,ity.sttl@gmail.com,ity.ac.id,-6.906122000000,118.431616800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF2BA3FE-D0F7-449E-9F2B-64D9BAD9E034,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019148,Politeknik Kesehatan TNI AU Adisutjipto,70019148,Jalan Majapahit (Janti) Blok R Lanud Adisutjipto,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,165/KPT/I/2018,02-02-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,02744352698,02744352698,admin@poltekkesadisutjipto.ac.id,poltekkesadisutjipto.ac.id,-7.797028200000,110.417030300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F5E1D9D-A48E-450A-B2F1-1564DA535994,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019150,Politeknik Kesehatan Ummi Khasanah,70019150,"Jalan Pemuda, Gandekan, Bantul",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1180/M/2020,30-12-2020,,,Silakan Upload SK,,,3.430 m2,1.,2.,,(0274)368055,(0274)368055,poltekkesummikha@gmail.com,www.ummikha.ac.id,-7.878520600000,110.331131000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C01B81BB-0A5B-43BB-8D89-1AE2D5993E81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019241,Politeknik PPKP,70019241,"Jalan Kaliurang KM 4,5 Gg Kinanti",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,64/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-561-337,0274-561-337,ppkp@indosat.net.id,www.ppkp.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94B593BA-144B-4DD5-884B-C33DB9CAC20C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019286,Politeknik YDHI,70019286,Jalan Lowanu No 62 Sorosutan,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,14DO2001,08-02-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-378056,0274-378056,poliydhiblpt_jogja@yahoo.com,www.poltekydhi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BE570DD-B4CB-4D44-8479-7E2E7984ABA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019694,Sekolah Tinggi Ekonomi dan Bisnis Islam Al-Muhsin Yogyakarta,70019694,JL.PARANGTRITIS KM 3.5 KRAPYAK WETAN NO.280 YOGYAKARTA,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/1177/2011,05-09-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 372979,0274 372979,stebi.almuhsin@gmail.com,stebi.almuhsin.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/412A29FF-2E1E-4075-ADF3-6AAE6477D940,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019708,Sekolah Tinggi Ekonomi Islam (STEI) Hamfara Yogyakarta,70019708,Dusun Kenalan Kelurahan Bangunjiwo Kecamatan Kasihan Kabupaten Bantul Yogyakarta,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/168/2004,10-06-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-2812537,0274-2812537,email@steihamfara.ac.id,www.steihamfara.ac.id,-7.842747000000,110.295379000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB4C96ED-9B59-48D3-8CC9-F9FCFB1F18B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019779,Sekolah Tinggi Ilmu Al-Qur`an (STIQ) An-Nur Yogyakarta,70019779,Komplek Pondok Pesantren An Nur Ngrukem Sewon,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/356/02,23-10-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-6469012,0274-6469012,iiqannur@gmail.com,https,110.341347000000,-7.872559000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34D34FC9-257B-4215-A952-46100144DDCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019857,Sekolah Tinggi Ilmu Ekonomi Kerja Sama,70019857,Yogyakarta,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,65/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
