prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A85E9B4-4DCC-4C47-9E3E-F0DF5D45BA03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238336,Sekolah Tinggi Bahasa Asing Cirebon,20238336,Jalan Brigjen Darsono No 12-B,KALIJAGA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,837/D/T/2007,19-09-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0231 201235,0231 247852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F1F5849-27C6-41CA-B63D-95A30FE915F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238337,Sekolah Tinggi Farmasi YPIB Cirebon,20238337,"Jalan Perjuangan no. 7 Kel. Karyamulya. Kec Kesambi, Kota Cirebon",KALIJAGA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3600DT2008,29-10-2008,,,Silakan Upload SK,,,2.000 m2,1.,2.,,,,,,-6.736791000000,108.528890000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9B31247-8FCF-4454-9E98-51EF947CF52B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019977,Sekolah Tinggi Ilmu Kesehatan Ahmad Dahlan Cirebon,70019977,,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,932/M/2020,06-10-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,0231201942,0231201942,stikes.adc@gmail.com,https,-6.711978700000,108.542693600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6154FAAB-4BCF-44C0-B36C-2CD76C1C762C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238342,Sekolah Tinggi Ilmu Kesehatan Mahardika Cirebon,20238342,"Jalan Terusan Sekar Kemuning No. 199 Evakuasi, Kelurahan Karya Mulya, Kecamatan",KALIJAGA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,169DO2002,14-08-2002,,,Silakan Upload SK,,,6.340 m2,1.,2.,,,,,,-6.741752000000,108.534664400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FEF14E4-1304-4C3B-A008-F606E0717858,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238344,Sekolah Tinggi Teknologi Cirebon,20238344,Jalan Evakuasi No. 11,KALIJAGA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,418DIKTIKEP.1998,09-11-1998,,,Silakan Upload SK,,,5.298 m2,1.,2.,,0231-482196,0231-482196 / 482616,sekretariat@sttcirebon.ac.id,www.sttcirebon.ac.id.,-6.740503000000,108.543168300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F2CED77-6C5A-43D2-8343-9B2D3FCFE41A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021371,STIKES Muhammadiyah Cirebon,70021371,Jalan Kali Tanjung Timur 1418,KALIJAGA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,563/KPT/I/2017,09-10-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0231 487677,0231 487677,info@stikesmuhcrb.ac.id,stikesmuhcrb.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/148199A1-1548-4473-A67F-A97EF64FF0FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021752,STMIK WIT Cirebon,70021752,Jalan Ariodinoto No 14,KALIJAGA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,09DO2007,22-01-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0231-232778,0231-207847,stmik_wit@yahoo.com,wit.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E344BC2-3BE8-4243-8264-4D39C47902EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022220,Universitas 17 Agustus 1945 Cirebon,70022220,Jalan Perjuangan No 17 By Pass,ARGASUNYA,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,25,12-02-1992,,,Silakan Upload SK,,,0 m2,1.,2.,,0231-485345,0231-481945,akademik_center@untagcirebon.ac.id,www.untagcirebon.ac.id,-6.735651500000,108.534885400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8F5B12E-DDB0-4F36-A50A-AC8BCE881B8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022280,Universitas Catur Insan Cendekia,70022280,,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,952/KPT/I/2019,10-10-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,0231-200418,sekretariat@cic.ac.id,http,-6.782485300000,108.571859100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Cirebon,Harjamukti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1848AF6E-493C-4C29-9075-16A1F0899D3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022479,Universitas Nahdlatul Ulama Cirebon,70022479,Jalan Sisingamangaraja nomor 33 - Cirebon,LARANGAN,KEC. HARJAMUKTI,KOTA CIREBON,PROV. JAWA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,200/E/O/2011,16-09-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,0231-235900,0231-235900,operator@unucirebon.ac.id,www.unucirebon.ac.id,-6.713982000000,108.567692000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
