prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54F9646E-C19B-48F9-BE66-B67725A3946E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017937,IKIP PGRI Pontianak,70017937,Jalan Ampera No. 88 Kota Baru Pontianak - Kalimantan Barat,KOTA BARU,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,055/P/2014,27-02-2014,,,Silakan Upload SK,,,68.305 m2,1.,2.,,0561-6589855,0561-748219,rektorat@ikippgriptk.ac.id,https,-.043010000000,109.292094000000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51E69ED5-E1A1-4DB3-AF75-216B9BC85F13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018239,Institut Teknologi dan Bisnis Sabda Setia,70018239,,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,460/E/O/2021,27-10-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,,humas@itbss.ac.id,itbss.ac.id,-.064641600000,109.319586900000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87FC0040-2AB5-41A1-8D43-C83B1399C205,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019041,Politeknik Aisyiyah Pontianak,70019041,,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,390/KPT/I/2019,20-05-2019,,,Silakan Upload SK,,,12 m2,1.,2.,,(0561) 6655115,(0561) 6655112,aisyiyah.ptk@polita.ac.id,www.polita.ac.id,-.044213500000,109.291906400000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B36EBC56-EC00-4871-BB30-1FCB1928BA31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106546,Politeknik Putra Bangsa Pontianak,30106546,Jalan Sultan Hamid II No 163,BENUA MELAYU DARAT,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,33DO2003,13-03-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62A4648A-D54C-4C45-8405-8D328DB7DB05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106547,Politeknik Tonggak Equator,30106547,Jalan Fatimah 1-2Pontianak,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,53DO2002,12-02-2002,,,Silakan Upload SK,,,13.788 m2,1.,2.,,,,,,-.023430000000,109.335140000000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1268009B-8A17-4319-9CE2-7D5C1ED1AB28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019316,Poltekkes Kemenkes Pontianak,70019316,Jl. 28 Oktober Siantan Hulu Pontianak,KOTA BARU,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,96 m2,1.,2.,,0561882632,0561882632,admin@poltekkes-pontianak.ac.id,www.poltekkes-pontianak.ac.id,-.004371000000,109.370139000000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84B046AC-1833-4200-8DC8-DF8DCA692B00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019619,Sekolah Tinggi Agama Kristen Abdi Wacana Pontianak,70019619,,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,11.571 m2,1.,2.,,,,stak.abdiwacana@gmail.com,www.stakaw.ac.id,-.043146000000,109.339925900000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/975599B7-F1A9-4632-A5AD-E52A88389262,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019672,Sekolah Tinggi Bahasa Asing Pontianak,70019672,Jalan Imam Bonjol No 82-88,BENUA MELAYU LAUT,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,590/E/O/2014,17-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,www.stbapontianak.ac.id,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02CEB5A9-EA52-45F1-9E0D-157C5A3EF383,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106548,Sekolah Tinggi Ilmu Ekonomi Boedi Oetomo,30106548,Jalan Ampera No. GG 1-2 Kota Baru Pontianak,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01YPBOIX1986,27-09-1986,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-.057393900000,109.304357200000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4000D60-9D43-43A3-B28C-39EF71573970,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106549,Sekolah Tinggi Ilmu Ekonomi Indonesia Pontianak,30106549,Jalan Imam Bonjol No. 82-88P.O. Box 1139Pontianak - Kalbar,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4082DT2008,24-11-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B164279C-AE48-43DD-A3FD-F9D201DB3F14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106551,Sekolah Tinggi Ilmu Ekonomi Widya Dharma,30106551,Jalan HOS Cokroaminoto No 445,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,08DO1999,12-01-1999,,,Silakan Upload SK,,,0 m2,1.,2.,,(0561)739191,(0561)731966 EXT 803,stiewd.pnk@gmail.com,widyadharma.ac.id,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D051D576-23AB-4014-AC81-FDA403659E44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020486,Sekolah Tinggi Teologi Borneo,70020486,"Jalan Tanjung-Entikong, Km.6, No.8, Pandan Sembuat, Kecamatan Tayan Hulu, Kabup",PARIT TOKAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,sttborneo1@gmail.com,www.sttborneo.ac.id,-.062586600000,109.305607100000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAC1F2BD-ED05-407A-A2E6-CC9B233A5F22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020567,Sekolah Tinggi Teologi Kalimantan,70020567,Jl. Gajah Mada 50 Kotak Pos 1051,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-737420,"0561-742294,763046",office@sttkalimantan.ac.id,www.sttkalimantan.ac.id,-.039965000000,109.344020000000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0184A6B-68F0-4D85-B9E3-74159D378185,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020617,Sekolah Tinggi Teologi Pontianak,70020617,"Sekolah Tinggi Teologi Pontianakjl. Perintis gg. remaja II, kota Baru Pontiana",KOTA BARU,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-745781,0561-745781,stt.pontianak@gmail.com,https,-.052734900000,109.321690900000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB47C7C6-8641-4CC7-AB7D-0E997F899EA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020670,Sekolah Tinggi Theologia Injili Indonesia Pontianak,70020670,Jl. Aris Margono No. 7Pontianak-Kalimantan Barat,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-738924,0561-738924,sttiiptk@yahoo.com,https,-.042655900000,109.340384000000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EFCC54F-DDDD-49E4-9860-F07D47C0580E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021169,STAIN Pontianak,70021169,,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Kepres No. 11 Tahun 1997,21-03-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBF128C6-1530-4E7E-B771-D25F4DCA8E36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021423,STIKES Yarsi Pontianak,70021423,Jalan Panglima A im Pontianak Timur,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,120DO2009,03-08-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-749-478,0561-732-927,info@stikesyarsi-pontianak.ac.id,http,-.035942000000,109.357927000000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29ED53B8-ECA5-407A-862D-83A494E9B2F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106554,STKIP PGRI Pontianak,30106554,Jalan Ampera Kota Baru Pontianak - Kalimantan Barat,KOTA BARU,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,76,17-03-1982,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-6589855,0561-748219,info@stkipptk.ac.id,www.stkipptk.ac.id,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8128B6C9-4C57-44E4-9D91-AE8C2BC7AE83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106556,STMIK Pontianak,30106556,Jalan Merdeka No. 372 Pontianak,BENUA MELAYU DARAT,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,07DO1994,03-02-1994,,,Silakan Upload SK,,,2.197 m2,1.,2.,,,,,,-.025893000000,109.330513100000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF0541B4-6F83-42D6-8C5A-0E63A8F188AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021751,STMIK Widya Dharma,70021751,Jalan HOS Cokroaminoto No 445,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,46DO2007,29-03-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-739191,0561-731966 EXT 803,riyadijiskandar@gmail.com,stmikwidyadharma.ac.id,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FDFBEC3-99BF-4086-9DCF-1ABC160AF66C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022482,Universitas Nahdlatul Ulama Kalimantan Barat,70022482,Jl. KH. Ahmad Dahlan No. 72,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,558/E/O/2014,17-10-2014,,,Silakan Upload SK,,,22.890 m2,1.,2.,,0561-731615,0561-731615,universitasnukalbar@gmail.com,www.unukalbar.ac.id,-.110434300000,109.372943400000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A5D2B13-6DE8-4931-9FA1-D1F62928BBEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022511,Universitas Oso,70022511,,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,172/M/2020,31-01-2020,,,Silakan Upload SK,,,7.583 m2,1.,2.,,,,info@oso.ac.id,https,-.047143100000,109.347636800000
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/620DC66B-A61D-4D98-B71E-463AF329F180,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106558,Universitas Panca Bhakti,30106558,Jalan Kom Yos Sudarso,BENUA MELAYU DARAT,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4,21-10-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0561-774442,0561-772677,mail@upb.ac.id,https,-.003271300000,109.302542000000
