prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/840594AA-2E1B-44D9-820F-BB034D4A31AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019262,Politeknik Swadharma,70019262,Jalan Raya Pondok Cabe 36 Tangerang Selatan,CEMPAKA,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,88D01993,23-07-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,0217402432,02174704884,admin@poltek-swadharma.ac.id,www.poltek-swadharma.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/711B4564-D66B-4945-9B29-955297097AA1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019549,Sekolah Tinggi Agama Buddha Negeri Sriwijaya Tangerang,70019549,"Jalan Edutown BSD City, Kel. Pagedangan, Kec. Pagedangan",JEUNG JING,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Perpres Nomor,29-12-2005,,,Silakan Upload SK,,,13.715 m2,1.,2.,,,(021) 39700717,stabntangerangbanten@kemenag.go.id,www.stabn-sriwijaya.ac.id,-6.303534000000,106.638868000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE588881-437C-4434-B04B-CAE33764B6C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607729,Sekolah Tinggi Bahasa Asing Technocrat,20607729,"Jl. Raya Pasar Kemis, Kutajaya",KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,160 D O 2001,30-08-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,021-29003486,021-29003486,stbatechnocrat2001@gmail.com,www.stbatechnocrat.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6B8EE53-058D-4C1E-8EE9-5124B1DF8FB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019736,Sekolah Tinggi Farmasi Muhammadiyah Tangerang,70019736,"Jalan Raya Serang KM 12,5 Cikupa",CARENANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,197DO2005,29-12-2005,,,Silakan Upload SK,,,4 m2,1.,2.,,021-29867307,021-29867307,akademik@stfm.ac.id,www.stfm.ac.id,-6.253061300000,106.486272800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4E3D2F2-8DC2-47D1-89E9-173548D8329C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019786,Sekolah Tinggi Ilmu Bahasa Asing Nusa Mandiri,70019786,Jalan Ir H Juanda No 39,JEUNG JING,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,19,10-07-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,,(021)7410133,stba.tangerang@nusamandiri.ac.id,nusamandiri.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E367355A-598B-4B4A-908F-40C2D7E64E66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607733,Sekolah Tinggi Ilmu Ekonomi Insan Pembangunan,20607733,Jalan Raya Serang KM 10 Bitung Curug,SELAPAJANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,146DO2001,30-08-2001,,,Silakan Upload SK,,,3.600 m2,1.,2.,,(021) 59492837,(021) 59492836,stie@ipem.ac.id,www.stie.ipem.ac.id,-6.222410500000,106.560301800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/729205EE-05C8-4A82-BE26-F5A935A9A050,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019881,Sekolah Tinggi Ilmu Ekonomi Painan,70019881,,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1091/M/2020,12-10-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8ECF8206-F2BB-41B2-881B-925FB472CB7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019893,Sekolah Tinggi Ilmu Ekonomi Ppi,70019893,Jalan Citra Utama Barat No.29 i 10 Citra Raya Kec. Cikupa,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3,02-02-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,021-5962048,021-5961609,info@stieppi.ac.id,stieppi.ac.id,-6.243230700000,106.520881400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B66B0161-4BE3-40A9-8F74-5A1B92B4EB8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019960,Sekolah Tinggi Ilmu Hukum Painan,70019960,"Jl. K.H Hasyim Azhari Kav. DPR Nerogtok No. 236 Pinang Tangerang, Banten , Indo",SUKATANI,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,29/E/O/2012,26-01-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,02547910654,info@stih-painan.ac.id,www.stih-painan.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C784EEE0-45D7-4311-8BAF-4AB635FBE8DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019992,Sekolah Tinggi Ilmu Kesehatan Banten,70019992,Gedung German Centre 4350-4360 Bumi Serpong Damai,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,144DO2003,05-09-2003,,,Silakan Upload SK,,,1.017 m2,1.,2.,,021-75871267,021-75871242,pr.stikesbanten@gmail.com,http,-6.315365200000,106.676181300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1957988E-7D0F-412A-9ADA-A53365C08F64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020234,Sekolah Tinggi Ilmu Tarbiyah Muhammad Mardiyana,70020234,"Jl. M.H. Thamrin Komplek Mahkota Mas, Blok E 28-38 Cikokol, Tangerang, Provinsi",SELAPAJANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor 281 Tahun 2019,22-05-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,59731653,(021) 59731653,spmi.stitmmt@gmail.com,www.stit-mm.ac.id,-6.211072300000,106.632650900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/341E6119-51EA-4E05-8259-8782A48AD7C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020357,Sekolah Tinggi Penerbangan Indonesia Curug,70020357,JL Raya STPI Curug Legok Tangerang Banten,SELAPAJANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,NEGERI,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Keppres 43 Tahun 2000,10-03-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,0215982234,0215982204/05,stpi@stpicurug.ac.id,stpicurug.ac.id,-6.286344000000,106.565985000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3DE1EC8-872B-4EA3-9D0D-C1F7F5974A37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020386,Sekolah Tinggi Teknik Multimedia Cendikia Abditama,70020386,Kompleks Islamic VillageJln Islamic Raya Kelapa Dua Karawaci Tangerang - Ban,CEMPAKA,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,56DO2004,23-04-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,(021) 5463609,(021) 5463569,Info@cendekia.ac.id,www.cendekia.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE35B22A-729B-4009-B725-5541E4168744,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020394,Sekolah Tinggi Teknologi Banten,70020394,"Jalan Taman Surya Buana B-11, Jl. KH Wahid Hasyim",KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,31DO2004,01-03-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,021-7327646,021-7327646,aysyauki@hotmail.com,sttb-yia.ac.id,-6.235684700000,106.668364500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02575DF1-F912-46C1-BDEB-C2930737DE57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020423,Sekolah Tinggi Teknologi Mutu Muhammadiyah,70020423,"Jalan Serang KM 12,5 Cikupa",CARENANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,62DO1996,22-08-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,021-22599012,021-22599012,tusminh@yahoo.co.id,www.sttmutu-muhammadiyah.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE7F8856-EF3D-4F01-85B9-AA3184A64E49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020537,Sekolah Tinggi Teologi Injili Arastamar (SETIA) Jakarta,70020537,"Grha Yesyurun, Jl. Daan Mogot Km.18 Kel. Kebon Besar, Kec. Batu ceper",KARANGHARJA,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,322 tahun 2019,04-07-2019,,,Silakan Upload SK,,,16 m2,1.,2.,,(021) 55766560,(021) 55766560,info@sttsetia.ac.id,http,-6.157575300000,106.684935700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BF420E7-3D85-413E-A091-2C552B8A9BE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020596,Sekolah Tinggi Teologi Moriah Tangerang,70020596,Ruko Vorones Jalan Kelapa Puan Raya Blok CA No. 30 - 35 Gading Serpong-Tangeran,CARENANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.III/Kep/HK.00.5/217/2014,25-07-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,021-54201111,021-5464888,info@moriah.ac.id,www.moriah.ac.id,-6.230404000000,106.627193000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCF27C67-1E7E-4A16-A74D-AD0FC0C136BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020648,Sekolah Tinggi Teologi Sunergeo Banten,70020648,"Permata Pamulang.Jl.Permata Pamulang Raya I-2 nO 7-8 Rt.01/Rw.03,Desa Bakti Jaya",JEUNG JING,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,135,09-04-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-75672371,stt_sunergeo@ymail.com,Http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB9E11CB-B89E-4B90-ADC9-C370C9F2DBC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020949,STAI Darul Qalam Tangerang,70020949,Tangerang Banten,CARENANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,3092 Tahun 2016,01-06-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,,,dqstai@gmail.com,www.staidq.ac.id,-6.116465600000,106.404868100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5BB1971-B4F6-4E58-A6D0-1216101FF05B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021225,STES Islamic Village Tangerang,70021225,Jl.Islamic Raya Kelapa Dua Tangerang,CEMPAKA,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/302/2008,04-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,021-5464165,021-5464165,stes.isvil@yahoo.com,www.stes.islamicvillage.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42C24F20-D41F-41CE-A2CD-8384DB8B6188,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021254,STIE ISM,70021254,"Jl. M.H. Thamrin, Komp. Mahkota Mas Blok E No. 28-30 Cikokol, Tangerang",SELAPAJANG,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,591/E/O/2014,17-10-2014,,,Silakan Upload SK,,,0,,2.,,021 55774334,021 5542939,info@ism.ac.id,www.ism.ac.id,-6.259841500000,106.468291300000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Banten,Kab. Tangerang,Cisoka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEDEF5E9-B830-4FF2-8D5C-E4D5D2EDFBF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021506,STIT Darul Fatah Tangerang Banten,70021506,"Jl. H. Biru No. 2A Arinda, Pondok ArenKota Tangerang Selatan",KARANGHARJA,KEC. CISOKA,KAB. TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/177/2007,20-04-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,021 83271366,021 83271366,daarulfatahstit@gmail.com,www.stit-daarulfatah.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
