prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2F1E68B-B361-45B4-A8A9-F4C016EA130F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238151,Akademi Keperawatan Bhakti Kencana Bandung,20238151,"Jalan A.H. Nasution 349, Ujungberung, Kota Bandung",WARUNG MUNCANG,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,156DO2007,27-10-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79285EF4-E9F8-4444-8325-DB3ABE45D35E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238152,Akademi Keperawatan Bidaramukti,20238152,Jalan Pajajaran No 219 Kampus Universitas Nurtanio,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,182DO2004,08-11-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07918997-24ED-4E48-9DC6-93510B76D9BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238153,Akademi Keperawatan Kebonjati,20238153,Jalan Kawaluyaan No 70,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,HK.00.06.1.4.2.01826,01-06-2004,,,Silakan Upload SK,,,0,,2.,,73203959,022-7303959,humas@akperkebonjati.ac.id,www.akperkebonjati.ac.id,-7.470363900000,107.615147700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE35BCCF-EFFE-484A-9E1D-CD65A5E4C9AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016629,Akademi Keperawatan PPNI Jawa Barat,70016629,Jalan Pasteur No 21,GEMPOL SARI,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,431DT2006,27-10-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,022-601-0647,022-601-0647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF6DA13E-4158-4FC0-9705-3B5774527C2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016701,Akademi Keuangan dan Bisnis Indonesia Internasional,70016701,Jalan Ir H Djuanda No 343,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4571DT2008,19-12-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,,akademikeuangan.bii@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEF2574B-8DBD-4D0F-ADC1-A925A2EC8C5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238157,Akademi Manajemen Informatika Dan Komputer Hass,20238157,Jalan R A A Martanegara No 60 Turangga,WARUNG MUNCANG,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,08,06-03-1992,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.931375600000,107.617208100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9225D5D-E2F5-44EC-844B-86D5F4A06F4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016788,Akademi Pariwisata (AKPAR) Bina Sarana Informatika Bandung,70016788,Jalan Sekolah Internasional No. 1-6 Antapani,CARINGIN,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,09/D/O/2010,01-02-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,022-7100220,022-7100124,akpar@ars.ac.id,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5CFC9E0-FA22-4AE7-A4BB-1C1CB6673DCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238160,Akademi Pariwisata Ars Internasional,20238160,Jl Sekolah Internasional No 1 Antapani,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1247DT2006,13-03-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,022-7204286,022-7204283,akpar92@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FA546A6-C7E1-4D6D-90DF-4CCCB410DCD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238161,Akademi Pariwisata Bandung,20238161,Jalan Terusan Tubagus Ismail Raya No.13,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,47DIKTIKEP2002,10-10-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,,022-85880583,rhi@radiancegrp.com,www.akparibandung.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76997407-5151-43BE-B8E3-AF14D327F842,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016803,Akademi Pariwisata Nasional Indonesia Bandung,70016803,Jalan Damar No 2-A,WARUNG MUNCANG,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,217,09-08-1987,,,Silakan Upload SK,,,0 m2,1.,2.,,,,info@akparindo.ac.id,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E906C25-81B2-4270-BAD9-E63063490BBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238163,Akademi Pariwisata NHI Bandung,20238163,Jalan Dr Setiabudhi No 186,CIJERAH,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,21DO2002,28-01-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,022-2040921,022-2040921-2002421,info@akparnhi.ac.id,http,-6.831984000000,107.605806000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF414F99-DCCE-4D61-9F22-44F7FA4F3D4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238164,Akademi Pariwisata Sandhy Putra,20238164,Jalan Windu No 19,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,316/M/KPT/2017,05-12-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,022-7333828,022-7305296,info@akpartelkom.ac.id,www.akpartelkom.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05C82394-C0EC-42A8-8304-5AD7478F7448,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016832,Akademi Perekam Medis & Informatika Kesehatan Bandung,70016832,Jalan WR. Supratman No.100 Blk,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,205/D/O/2001,28-09-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,022-20527666,022-20527666,akademikapikesbandung@gmail.com,www.apikesbandung.ac.id,-6.901513000000,107.624992300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F56B4AA0-710F-4843-8C13-9C3024BF2993,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238167,Akademi Sekretari Dan Manajemen Ariyanti,20238167,Jalan Pasirkaliki 127-131,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,19DO1997,12-05-1997,,,Silakan Upload SK,,,2.153 m2,1.,2.,,022-6018604,022- 6011698,asmariyanti@ariyanti.ac.id,www.asm.ariyanti.ac.id,-7.405000600000,107.483311700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4282ADD-BA2E-4C48-A03B-F224212EBF7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238168,Akademi Sekretari Dan Manajemen BSI Bandung,20238168,"Jl. Sekolah Internasional No.1-6, Antapani, Bandung",KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,175/D/O/2004,28-10-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D95CBBB7-FF79-4FE3-B607-F77D398322C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238170,Akademi Sekretari Manajemen Taruna Bakti,20238170,Jalan L.L. R.E. Martadinata 93-95,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,324DT2004,30-01-2004,,,Silakan Upload SK,,,1.895 m2,1.,2.,,022-420-5273,022-420-5888,info@asmtb.ac.id,www.asmtb.ac.id,-6.905536100000,107.619853800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E35BF6EE-284D-4B9C-9278-05286A7D0901,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016867,Akademi Sekretaris Dan Manajemen Kencana Bandung,70016867,Jl. Wastukencana No. 5C Kel. Babakan Ciamis Kec. Sumur Bandung,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,04/D/O/1993,29-01-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,(022) 25028987,(022) 25028987,info@asmkencana.ac.id,https,-6.912683500000,107.608661300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F38B125B-3379-4417-967C-820FA8283334,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016872,Akademi Tata Boga Bandung,70016872,Jalan Raya Cinunuk No 186,CARINGIN,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,20DO1997,20-05-1997,,,Silakan Upload SK,,,4.000 m2,1.,2.,,022-7830286,022-7830286,akademitataboga@yahoo.co.id,www.atb-bandung.ac.id,-6.937776000000,107.728914000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2600858-7CC7-4E4A-BDC1-31744D64DBE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238172,Akademi Teknologi Aeronautika Siliwangi,20238172,Pajajaran No 92,CARINGIN,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,160,01-10-1999,,,Silakan Upload SK,,,376 m2,1.,2.,,022-6030798,022-6030798,info@atas.ac.id,http,-6.906560000000,107.588980000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BDBB4A2-6C55-4602-B03E-68576B76A5B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238173,Akademi Teknologi Bandung,20238173,Jalan Padasuka Komplek Suci Residence No A2,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,62DO2004,19-02-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,022-7274445,022-7274445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03348493-FE00-47CE-A257-9687941AC1E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238176,AMIK BSI Bandung,20238176,JL Sekolah Internasional No. 1-6. Antapani - Kota Bandung,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,173/D/O/2004,09-08-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47D5088B-CBC3-437D-9CBB-91FD19E117CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018143,Institut Kesehatan Rajawali,70018143,,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,445/M/2020,14-04-2020,,,Silakan Upload SK,,,11 m2,1.,2.,,,022-6079141,humas@rajawali.ac.id,htpps,-6.911808100000,107.573155300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/931C3A85-007C-4177-90E3-F32D74964FFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018149,Institut Manajemen Telkom,70018149,"Jalan Telekomunikasi, Ters Buah Batu Dayeuh Kolot",KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,296D02006,26-12-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,022-7502263,022-7503509,epsbed@imtelkom.ac.id,imtelkom.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Bandung Kulon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08A5B743-939D-414F-A79A-02EDDCB52D8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018191,Institut Seni Budaya Indonesia Bandung,70018191,Jalan Buahbatu No. 212 Bandung,WARUNG MUNCANG,KEC. BANDUNG KULON,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,Perspres No. 86 Tahun 2014,25-08-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,022-7303021,022-7314982,isbi@isbi.ac.id,www.isbi.ac.id,-6.942727000000,107.627530000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
