prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0866E1FC-3A4A-4214-B400-A3F579621DE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019755,Sekolah Tinggi Ilmu Administrasi Kawula Indonesia,70019755,Jalan Raya Kalimalang No 3 Pondok KelapaJakarta Timur,JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,25,17-10-1983,,,Silakan Upload SK,,,0 m2,1.,2.,,021.8650393,021.8650393,info@stiakin.ac.id,www.stiakin.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/373E8F29-BCB6-4BE2-8F22-C7CD69A9A6D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019756,Sekolah Tinggi Ilmu Administrasi Kawula Indonesia,70019756,,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,11/E/O/2021,08-02-2021,,,Silakan Upload SK,,,0,,2.,,,(021) 8946 8034,stiakinkm@gmail.com,,-6.227297400000,106.981429500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F592BA1E-9074-46B4-B65F-0BDD826F3117,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238371,Sekolah Tinggi Ilmu Administrasi Sandikta,20238371,Jalan Hankam No 208 Jatirahayu Pondok Gede,JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,134DO2002,08-07-2002,,,Silakan Upload SK,,,4.000 m2,1.,2.,,021-84972414,021-8466569,stiasandikta@gmail.com,stiasandikta.ac.id,-6.300005200000,106.923691500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35109795-0F0E-4235-9688-A870538D65A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019797,Sekolah Tinggi Ilmu Ekonom Syari'ah Mitra Karya Bekasi Jawa Barat,70019797,Jalan Mayor M. Hasibuan No. 5 RT. 06 RW 08 Kelurahan Margahayu Kecamatan Bekasi,JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,17-07-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,0218818404,0218806248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BC0D9C7-94FB-4A30-A695-16D32D92AF58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238372,Sekolah Tinggi Ilmu Ekonomi Adhy Niaga,20238372,Jalan Jend Sudirman Km.31 No. 2,JATI MAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,549/M/Kp/XI/2015,23-11-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9AA3BF31-F469-4E70-B49D-3B93A36310E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019874,Sekolah Tinggi Ilmu Ekonomi Mulia Pratama,70019874,"Jln. H. M. Joyomartono Kav. 5 Kel. Margahayu, Bekasi TimurKota Bekasi",JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,130DO1998,28-09-1998,,,Silakan Upload SK,,,5.000 m2,1.,2.,,88359799,"88353599, 88354599",info@stiemp.ac.id ; stiemp@gmail.com,www.stiemp.ac.id,-6.260248000000,107.019323000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04A347CB-8662-46BA-888E-DCDD2E96083C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019991,Sekolah Tinggi Ilmu Kesehatan Bani Saleh,70019991,Jalan RA Kartini No 66,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,128DO2007,04-08-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,021-88357111,021-88345064,info@stikesbanisaleh.ac.id,stikesbanisaleh.ac.id,-6.246406300000,107.004797500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84D68EBF-C268-480F-B106-9A6F7D34A2E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020061,Sekolah Tinggi Ilmu Kesehatan Medistra Indonesia,70020061,Jl Cut Mutia No 88-A,JATICEMPAKA,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,67DO2002,04-04-2002,,,Silakan Upload SK,,,6.943 m2,1.,2.,,021-82431374,021-82431375-76-77,stikes_mi@stikesmedistra-indonesia.ac.id,stikesmedistra-indonesia.ac.id,-6.261814300000,107.001334000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA568342-3A58-4852-AB25-0303C9332239,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238379,Sekolah Tinggi Ilmu Sosial Dan Ilmu Politik Bekasi,20238379,Jl Narogong Siliwangi No 1 KM.9 Kel /Kec.Bantargebang Kota Bekasi,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,32DO2004,01-03-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,,stisipbekasi.nh@gmail.com,,-4.490494700000,114.690343000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07A4B3E7-66E0-4F1D-9297-347E4C4A4D99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238381,Sekolah Tinggi Teknologi Bina Tunggal,20238381,"Jalan H Wahab Affan No 1 Pondok Ungu, Medan Satria, Kota Bekasi",JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,19,07-04-1987,,,Silakan Upload SK,,,1.880 m2,1.,2.,,021-8840861,021-8854353,info@bina-tunggal.ac.id,www.bina-tunggal.ac.id,-6.209754000000,106.977215000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D2B0913-379B-4909-B378-8E0D3651B0A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020415,Sekolah Tinggi Teknologi Jakarta,70020415,Jl Jatiwaringin Raya No 278 Pondok Gede,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,442/M/Kp/VII/2015,13-07-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,8463692,"8461155, 8483069",enquiry@sttj.ac.id,www.sttj.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4519FE95-14C7-492B-818F-E976B4FF5B8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020481,Sekolah Tinggi Teologi Bethesda,70020481,,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-88887175,sttbethesdabekasi10@gmail.com,www.sttbethesda.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0992AA20-31CE-493D-91CF-F47F19A9022C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020572,Sekolah Tinggi Teologi Kenos Jakarta,70020572,,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,908,28-12-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-8880841,sttkenosjakarta@gmail.com,,-6.315955200000,107.103682600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/257D2C2B-7406-46DF-89A3-02F9DD38913D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020931,STAI Bani Saleh Bekasi,70020931,Jl. M. Hasibuan No.68 Bekasi Timur,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,113 Tahun 2002,19-08-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,021-88343360,021-88343360,staibanisaleh@yahoo.co.id,www.stai.banisaleh.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EAC78F45-E232-4710-A175-F3EEE1815ED9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020973,STAI Duta Bangsa Bekasi,70020973,Jl. Kalibaru Timur Kranji,JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.I/302/2008,04-09-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,021 - 88851838,021 - 88851838,stai.dutabangsabekasi@gmail.com,staidutabangsabekasi.ac.id,-6.221028000000,106.976791000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/434690CF-5E87-4183-B5AA-4EDC2B89A94E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021491,STIT Al-Marhalah Al-`Ulya Bekasi,70021491,Jl. KH. Mas Mansyur No. 91 Bekasi,JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/21/2005,22-03-2005,,,Silakan Upload SK,,,0 m2,1.,2.,,021-88344081,021-88344081,marhalahulya@gmail.com,http,-6.239634000000,107.020485000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
