prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8FDFA9F-7DAF-427B-A521-738EB3F03DCA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016555,Akademi Keperawatan Kesdam IV/Diponegoro,70016555,JLN. HOS Cokroaminoto No. 4 Semarang,WONOLOPO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,235/D/O/2010,23-12-2010,,,Silakan Upload SK,,,0,,2.,,024-3550658,024-3550658,akperkesdam4dip.smg@gmail.com,https,-6.985460000000,110.408165000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55586D21-3C26-4EB6-9BF3-826837C5249E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332248,Akademi Keperawatan St Elizabeth Semarang,20332248,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1E0990F-1AA9-4483-84D3-B36AB5E0FF02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016662,Akademi Keperawatan Widya Husada,70016662,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,291/E/O/2011,07-12-2011,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 7612944,(024) 7612988,akperwidyahusada@yahoo.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1830E5F9-D566-401C-8A8E-5557A9D641CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016675,Akademi Kesehatan Asih Husada,70016675,Jl.Mukharom 01 Tegalkangkung Kedungmundu Semarang,POLAMAN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,75/E/O/2011,12-04-2011,,,Silakan Upload SK,,,5.000 m2,1.,2.,,0246724538,0246723907,info@asih-husada.ac.id,www.asih-husada.ac.id,-7.021549600000,110.472488500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A30DCC0C-B22D-4148-A1F5-ECB3A09D4EFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332249,Akademi Kesejahteraan Sosial Ibu Kartini,20332249,Jalan Sultan Agung No 77 Candibaru Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1634K18KOP.VIVI1984,22-06-1984,,,Silakan Upload SK,,,12.311 m2,1.,2.,,0248315304,0248315304,aksibukartini_smg@yahoo.com,www.aksibukartini.ac.id,-7.011442400000,110.415038500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3681067D-8268-4D9F-8342-171EF1B11CC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332251,Akademi Keuangan Perbankan Widya Buana,20332251,Jalan KI Mangunsarkoro No 17,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,84D02003,19-06-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8201B65F-4742-4E9F-9A17-C5C4841A27C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332252,Akademi Kimia Industri Santo Paulus Semarang,20332252,Jalan Kusumanegara (Sriwijaya) No 104 Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,103DIKTIKEP1992,09-04-1992,,,Silakan Upload SK,,,0 m2,1.,2.,,024-8442988,024-8442979,akinstp@yahoo.com,akin.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/184D7E7F-CF41-4550-AC42-890762DBD85B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332253,Akademi Manajemen Indonesia Semarang,20332253,Jalan Taman Kelud Utara III G 40-41,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1371DT2008 & 1820DT2007,07-07-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,024-8411737,( 024 ) 70127772,kampusamindo@gmail.com,www.amindo.web.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1C270B1-ACF5-45FD-8FE4-035CC2AF1611,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016821,Akademi Pelayaran Niaga Indonesia Semarang,70016821,Jalan Pawiyatan Luhur II/17  Bendan Dhuwur,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,52,21-02-1973,,,Silakan Upload SK,,,0 m2,1.,2.,,024 8446271,024 8446272,surat@akpelni.ac.id,http,-7.017964000000,110.394875000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9E49320-0D2C-498D-B7BF-CA7B698CCF2A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016865,Akademi Sekretari Dan Manajemen Santa Anna,70016865,Jalan Arteri Soekarno - Hatta No. 10A-B Telp. (024) 76584404 Fax. (024) 76584402,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,64DO2000,12-05-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,,(024) 76583626,asmi.stansa@gmail.com,asmistansa.ac.id,-6.986610000000,110.447882200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DA42E39-409B-4B5C-AECE-35DCCB5FC3F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332257,Akademi Sekretari Marsudirini Santa Maria,20332257,Jalan Stonen Selatan III1 Bendan Ngisor,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,302DT2007,12-02-2007,,,Silakan Upload SK,,,9.867 m2,1.,2.,,,,,,-7.527548900000,110.010167200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63468BF1-C4E2-487F-8AF8-3E232E233FF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332258,Akademi Statistika Muhammadiyah Semarang,20332258,Jalan Prof Dr Hamka Km 1 Ngalian,KARANGMALANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,220DIKTIKEP1992,01-06-1992,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 7619177,(024) 7608786,akademi.statistika@aismuh.ac.id,http,7.363514100000,131.169835200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DAD71F2-5EEF-4A66-8306-AB249BB8DB30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016878,Akademi Teknik Elektro Medik,70016878,Jl Karang Bendo No.4-5,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,567/E/O/2013,03-01-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0248508879,(024) 70765551,sekretariatatem@gmail.com,www.atemsemarang.ac.id,-7.034394900000,110.368706000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5950281-AFE5-401E-A7C3-1D9C07522C48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332259,Akademi Teknik Perkapalan Veteran,20332259,Jalan Pawiyatan Luhur IV No.18. Bendan Dhuwur,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,03D01995,17-01-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5277C9E2-8259-42D2-9909-3BD8478D4FEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016888,Akademi Teknik PIKA,70016888,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,379/E/O/2014,04-09-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0243582641,024 3544515,info@atpika.com,atpika.com,-6.972876900000,110.416771200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3408D362-500D-4BD7-BFE2-63A559AC27FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332262,Akademi Teknologi Arie Lasut,20332262,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,186/M/KPT/2019,18-06-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4242CAC3-CB9D-4D0D-9378-05AB3D8C64E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332264,Akademi Teknologi Semarang,20332264,JL. LONTAR NO. 1 SIDODADI TIMUR - DR. CIPTO,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,465KKPTVI1979,01-06-1976,,,Silakan Upload SK,,,0 m2,1.,2.,,024-8448217,024-8452230,admin@ats.ac.id,www.ats.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F8E1BE-BBC3-463C-A680-ABB280033FC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332265,AMIK Jakarta Teknologi Cipta,20332265,"Jalan Kelud Raya No 19, Semarang",JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,203D02001,26-09-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,0248310002,0248310002,amikjtcsemarang@yahoo.com,www.amikjtc.com,-7.006557000000,110.396570000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86B301E2-8DF0-41E5-B717-DB5BD3AB93FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70017930,IAIN Walisongo semarang,70017930,Jalan Walisongo no 3-5,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,KMA (KH. M. Dachlan) No. 30 da,04-06-1970,,,Silakan Upload SK,,,0 m2,1.,2.,,024 7601293,024 7604554,uin@walisongo.ac.id,www.walisongo.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/238C75E5-0271-4BBF-9D03-B5E11085EC62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332266,IKIP PGRI Semarang,20332266,Jalan Lontar No 1 Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,NO.52 TANGGAL 23 JULI 1984,23-07-1984,,,Silakan Upload SK,,,0 m2,1.,2.,,024-8448217,024-8316377,ikippgri@ikippgrismg.ac.id,www.ikippgrismg.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B162DA03-06D5-4C74-B047-27C07EACCD4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332267,IKIP Veteran Jawa Tengah,20332267,Jalan Pawiyatan Luhur IV / 17  BENDAN DUWUR SEMARANG,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,47KPTSMENVED67,27-06-1967,,,Silakan Upload SK,,,0 m2,1.,2.,,024-831-6105,024-831-6105,ikipvet@yahoo.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0C5951C-62DB-4124-BD1A-DD0EAD61B497,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018240,Institut Teknologi dan Bisnis Semarang,70018240,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,133/M/2020,31-01-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,024-76332621,024-76332621,info@itbsemarang.ac.id,itbsemarang.ac.id,-6.983765300000,110.386345800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE1D8383-1288-4016-AC94-F75F73F32006,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018282,Institut Teknologi Statistika dan Bisnis Muhammadiyah Semarang,70018282,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,347/E/O/2021,26-07-2021,,,Silakan Upload SK,,,4.000 m2,1.,2.,,024-7619177,024-7608786,sekretariat@itesa.ac.id,http,-6.987868000000,110.357281300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03F648A6-BF69-4EF8-A87A-154DA82C0C70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019068,Politeknik Bina Trada Semarang,70019068,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,221/KPT/I/2016,20-07-2016,,,Silakan Upload SK,,,3.780 m2,1.,2.,,,024.6725022,poltekbinatrada@gmail.com,www.polbitrada.ac.id,-7.025823000000,110.460615000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
