prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A5F2D7-2EF5-E011-BBEC-974AED9376A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202044,SD NEGERI 040457 BERASTAGI,10202044,Jl Abdi Kejora,GUNDALING I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,30-12-1951,,01-01-1910,Silakan Upload SK,,B,"4,530",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn040457berastagi@gmail.com,,3.194113500000,98.507140500000,16,150,119,10,Pagi/6 hari,,2022/2023-2,899,10,0,0,2,5,5,0,6,13,0,2,1,7,9,1,12,3,7,0,4,1,1,1,2,1,15,3,4,3,0,0,0,0,0,SD 2013,2,2,2,1,1,2,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60B4F2D7-2EF5-E011-A593-9F22A17A0334,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10220329,SD NEGERI 040458 BERASTAGI,10220329,Jl Udara Berastagi,GUNDALING II,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,6-3-1952 no.31 / K.II,01-05-1953,,01-01-1910,Silakan Upload SK,,A,"1,440",1. Lainnya,2. -,PLN,,,sdnempatberastagi_bst@yahoo.com,http,3.180600000000,98.499600000000,9,113,96,7,Pagi/6 hari,,2022/2023-2,450,6,0,1,0,3,1,0,5,7,1,1,0,3,6,0,6,3,3,2,2,0,1,1,0,1,8,0,6,0,0,0,0,1,0,SD 2013,2,1,1,1,1,1,Lainnya,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40C3F2D7-2EF5-E011-BC11-C544EFDEAF89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202045,SD NEGERI 040459 BERASTAGI,10202045,Berastagi,GUNDALING I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,31-12-1952,,01-01-1910,Silakan Upload SK,,B,"3,179",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdlima040459@gmail.com,,3.200385500000,98.506786500000,19,145,175,12,Pagi/6 hari,,2022/2023-2,900,9,0,1,2,9,7,0,3,10,1,5,3,10,9,1,17,1,3,2,5,1,2,3,3,2,17,9,0,0,1,1,0,0,0,SD 2013,2,2,2,2,2,2,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D1F2D7-2EF5-E011-9E62-55C848569C93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258532,SD NEGERI 040460 BERASTAGI,10258532,Berastagi,RUMAH BERASTAGI,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1959,,01-01-1910,Silakan Upload SK,,B,"2,688",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,062893152,sdnegri040460@yahoo.co.id,,3.165581300000,98.509216600000,15,130,121,10,Siang/6 hari,,2022/2023-2,900,9,0,0,0,5,5,0,5,10,0,3,2,9,6,0,9,6,1,3,1,3,1,2,4,2,13,9,0,0,0,0,0,0,0,SD 2013,2,1,1,2,2,2,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20E0F2D7-2EF5-E011-9DE2-41BC065D1543,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202046,SD NEGERI 040461 BERASTAGI,10202046,Jalan Abdi Berastagi,GUNDALING I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,22-02-1972,Silakan Upload SK,,B,56,1. -,2. Telkom Speedy,PLN,,062891631,sdn040461berastagi@yahoo.com,,3.193824300000,98.507151300000,14,102,110,10,Pagi/6 hari,,2022/2023-2,900,12,0,1,0,7,4,0,3,8,0,5,1,11,3,0,14,0,3,2,2,3,0,2,2,1,13,10,1,1,0,0,0,1,0,SD 2013,2,1,1,2,2,2,Tidak Ada,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0EFF2D7-2EF5-E011-9FBA-FBE21FC39DC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10220529,SD NEGERI 040462 BERASTAGI,10220529,Jln Udara Berastagi,GUNDALING II,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,18-10-1973,05-04-1974,22-9-1978,24-09-1979,Silakan Upload SK,,B,"1,000",1. Telkomsel Flash,2. -,PLN,,,sdnegeriberastagi@yahoo.com,,3.181000000000,98.499600000000,11,114,85,8,Pagi/6 hari,,2022/2023-2,"1,300",4,0,1,0,7,1,0,3,5,1,4,1,7,4,0,10,1,1,2,4,1,1,1,1,2,9,0,4,0,4,1,0,0,0,SD 2013,2,1,2,1,1,1,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04DF3D7-2EF5-E011-B10D-6D9BA4B854D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202152,SD NEGERI 044825 GUNDALING I BERASTAGI,10202152,Berastagi,GUNDALING I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,31-12-1977,,01-01-1910,Silakan Upload SK,,B,"1,750",1. -,2. -,PLN,0,0,SDBERASTAGI_044825@yahoo.co.id,,3.200278400000,98.506518300000,11,84,80,7,Pagi/6 hari,,2022/2023-2,900,7,0,1,1,4,6,0,1,7,0,4,0,5,6,0,11,0,1,2,5,1,0,1,1,2,9,7,0,0,0,1,0,0,0,SD 2013,1,1,1,1,2,1,Tidak Ada,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4084F3D7-2EF5-E011-9045-1D710FBB67D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10220432,SD NEGERI 045952 GURUSINGA,10220432,GURUSINGA,GURUSINGA,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,600",1. Telkom Speedy,2. Indosat IM3,PLN,0,0,sdngurusinga@gmail.com,http,3.160505000000,98.492919000000,10,83,83,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,5,4,2,0,4,7,0,2,1,6,4,1,7,2,4,1,1,1,0,1,2,2,8,0,3,3,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80EEFDD7-2EF5-E011-A5B3-8D1BAECE3418,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201930,SD NEGERI 045965 PECEREN,10201930,Desa Peceren,SEMPAJAYA,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,31-12-1980,,01-01-1910,Silakan Upload SK,,B,"2,639",1. -,2. Telkom Speedy,PLN,,,jantarianatarigan@gmail.com,,3.195265100000,98.517386600000,9,73,69,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,5,0,0,4,4,1,2,2,5,4,0,7,2,4,0,0,2,0,1,2,3,6,0,0,6,0,0,1,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A092F3D7-2EF5-E011-94C2-93F463DDB165,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202546,SD NEGERI 046411 DOULU,10202546,Doulu,DOULU,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1982,,01-01-1910,Silakan Upload SK,,A,"2,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,saadah_noer@yahoo.co.id,,3.224228800000,98.530406200000,11,79,58,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,6,2,0,3,6,2,3,0,2,9,1,10,0,0,1,1,5,0,1,3,1,10,0,6,0,0,0,1,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00A1F3D7-2EF5-E011-BCD6-C79566C12628,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201939,SD NEGERI 046573 BERASTAGI,10201939,Jln. Jamin Ginting Rh. Berastagi,RUMAH BERASTAGI,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,31-12-2003,,01-01-1910,Silakan Upload SK (link file tidak valid) => [604937-607910--],2022-03-22 05,B,448,1. 3 (Tri),2. 3 (Tri),PLN,,,sdn046573rhberastagi@gmail.com,,3.186584000000,98.509707600000,10,89,80,6,Pagi/6 hari,,2022/2023-2,948,6,0,1,2,4,2,0,4,6,0,3,1,6,4,0,7,3,4,0,2,2,0,1,1,3,7,2,4,0,0,0,1,0,0,SD 2013,1,1,1,1,1,1,3 (Tri),,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0AFF3D7-2EF5-E011-AD78-23728A276A9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201861,SD NEGERI 047160 BERASTAGI,10201861,JL. Abdi,GUNDALING I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-04-1983,,01-01-1910,Silakan Upload SK,,B,700,1. -,2. Telkom Speedy,PLN,,92705,sdn047160berastagi@yahoo.com,,3.194200000000,98.507400000000,13,141,127,10,Pagi/6 hari,,2022/2023-2,"1,300",10,0,1,2,6,4,0,3,8,0,3,2,8,5,0,13,0,2,2,2,1,0,2,4,2,11,0,0,10,0,1,0,0,0,SD 2013,2,2,2,1,2,1,Tidak Ada,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0002F4D7-2EF5-E011-96FB-AF64DBAF097B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259045,SD NEGERI BERTINGKAT BERASTAGI,10259045,JLN. LETJEN JAMIN GINTING BERASTAGI,R A Y A,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1981,31-12-1984,,01-01-1910,Silakan Upload SK,,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdnbertingkatberastagi@gmail.com,,3.165373500000,98.509281100000,8,105,106,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,2,2,0,4,6,0,2,0,4,4,0,7,1,1,3,1,0,0,1,2,2,6,0,6,0,0,0,0,1,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04D91D9-2EF5-E011-A867-47FA72574A6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202078,SD SWASTA ALWASLIYAH BERASTAGI,10202078,Jl. Mesjid Raya Berastagi,TAMBAK LAU MULGAP I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan al jam'iatul washliyah,AI8795,483/105/a/1994.6,30-11-1971,420/6570/Ren.1/2015,07-12-2015,Lihat SK Operasional,2018-03-19 11,B,"1,625",1. -,2. Telkom Speedy,PLN,,062893133,,,3.191592000000,98.509250000000,10,118,108,11,Pagi/6 hari,,2022/2023-2,"1,300",12,0,0,2,0,0,10,1,10,0,0,0,3,7,0,10,0,0,4,3,0,1,0,2,2,8,12,0,0,0,0,0,0,0,SD 2013,1,2,2,2,2,2,Tidak Ada,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D9EF37B-210B-488D-9FEA-D37D452A07D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772553,SD SWASTA ELIM KAIROS SMART BERASTAGI,69772553,Jl.Kenangan No.37 Surya Indah Berastagi,GUNDALING I,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ezra,AE8539,5,01-01-1900,420/2339/REN.1/2012,,Silakan Upload SK,,B,50,1. -,2. Telkom Speedy,PLN,,,sdselimkairos@yahoo.com,,3.195020000000,98.504305000000,7,63,45,6,Sehari Penuh/5 hari,,2022/2023-2,"20,000",6,0,1,0,0,0,3,5,7,0,0,0,1,6,0,4,3,4,2,0,1,0,0,0,3,4,6,0,0,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2FBD1B7-FB7F-499E-9E05-45046343A440,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950506,SD SWASTA GEMILANG BERASTAGI,69950506,Jln. Jamin  Gg. Gereja No.4,RUMAH BERASTAGI,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Gemilang,AE8557,420/4369/Ren.1/2016,26-08-2016,420/4369/Ren.1/2016,26-08-2016,Silakan Upload SK (link file tidak valid) => [459997-376329--],2021-06-13 22,C,"2,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,gemilang.school@gmail.com,http,3.186201000000,98.508915000000,9,67,50,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,6,0,0,9,4,9,0,0,0,0,9,0,8,1,7,1,1,0,0,0,0,0,9,6,0,0,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Utara,Kab. Karo,Berastagi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91CE3D89-AE0E-4AF9-9E27-A87C4E56C0D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987100,SD SWASTA KRISTEN MUTIARA MURNI KARYA,69987100,Desa Lau Gumba,LAU GUMBA,KEC. BERASTAGI,KAB. KARO,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Mutiara Murni Karya,AE8555,420/0009/II/SD/DPM-PPTSP/2019,21-02-2019,420/0009/II/SD/DPM-PPTSP/2019,21-02-2019,Silakan Upload SK (link file tidak valid) => [618303-399389--],2022-04-18 04,,573,1. 3 (Tri),2. Lainnya (Satelit),PLN,,,rotuaimeldasinurat@gmail.com,,3.200360000000,98.512177000000,6,42,56,5,Pagi/6 hari,,2022/2023-2,"3,680",5,0,0,3,0,0,6,1,6,0,0,0,0,6,0,6,0,4,1,0,1,0,0,0,1,5,0,5,0,0,0,0,0,0,SD Merdeka,1,1,1,1,1,0,3 (Tri),,,
