prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCF1B9E0-9614-4A7B-AAB8-E7371DF60644,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105676,MTSS AL-MUHAJIRIN,50105676,JL. TAMAN PANCING KAMP.ISLAM KEPAON,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0 m2,1.,2.,,,,,,-8.713017000000,115.217664000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43D7B9CF-294C-49F4-92B0-5381706434FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105675,MTSS HIDAYATULLAH,50105675,JL.PEMOGAN GANG,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,MTs,Kementerian Agama,,,756 TAHUN 2009,01-07-2009,756 TAHUN 2009,01-07-2009,Lihat SK Operasional,2017-02-27 11,A,0 m2,1.,2.,,,,,,-8.710725000000,115.231530000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DB86842-44F8-461C-9A2B-A3695D9AD3B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894747,Permata Hati,69894747,Jl. Raya Pemogan No 211,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,MI,Kementerian Agama,Lainnya,,Kw.18.3/1/PP.00/16268/2014,05-12-2014,696 Tahun 2014,05-12-2014,Lihat SK Operasional,2017-03-17 08,C,0 m2,1.,2.,,,,,,-8.710000000000,115.199700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F07C7515-1FD2-E111-9450-779DA0BDE8FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105412,SD AL AZHAR SYIFA BUDI BALI,50105412,Jl Pulau Belitung No 11 A,PEDUNGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Internasional Bali,AK9178,421.201/104/DISDIKPORA,01-01-1910,421.201/104/DISDIKPORA,09-06-2010,Lihat SK Operasional,2021-11-28 13,A,2.000 m2,1. -,2. Biznet (Serat Optik),PLN,0361723783,0361723783,al_azharsyifabudibali@yahoo.com,http,-8.693800000000,115.209300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C008800C-CECB-4588-BB61-816232D60C1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850850,SD BALI ISLAND SCHOOL,69850850,JL. Danau Buyan IV No. 15,SANUR KAJA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SPK SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK9187,0102/0/1986,28-02-1986,13766/C/KS/2020,23-12-2020,Lihat SK Operasional,2022-03-17 20,A,30.462 m2,1. -,2. Biznet (Serat Optik),PLN,0361285103,0361288770,admin@baliis.net,http,-8.678900000000,115.256600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6272A881-F76C-4755-948B-0A1A5F4A96EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69765010,SD Bhaktivedanta Dharma School,69765010,"Komplek Perum Nuansa Balian Permai, Tukad Balian, Renon",RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Institut Bhaktivedanta Indonesia,AK9179,02/2102/5509/DS/DISPER/20,13-02-2018,421/4915/DIKPORA,12-12-2011,Lihat SK Operasional,2021-11-22 15,B,1.950 m2,1. -,2. Biznet (Serat Optik),PLN,,03614723550,bds201119@yahoo.com,http,-8.680200000000,115.232380000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00F7045D-9B31-4C03-A590-DEF897475F11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69765009,SD BINA TUNAS,69765009,JL. KUTAT LESTARI SANUR,SANUR,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Bina Tunas,AK9165,421.201/106/DISDIKPORA,18-07-2011,421.201/106/DIKPORA,23-03-2010,Silakan Upload SK,,C,500 m2,1.,2.,,,270058,binatunas@yahoo.com,http,-8.699240000000,115.252060000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/591BAAA5-131B-49F3-9AF1-B6BBC0550B5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976980,SD Bintang Kecil,69976980,Jln. Tirta Akasa No. 50 Sanur,SANUR KAUH,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU/1631.AH.01.02.2008,23-04-2008,421/18301/DIKPORA,27-11-2017,Lihat SK Operasional,2018-05-22 13,B,500 m2,1. -,2. Telkom Speedy,PLN,,0361285993,admin@littlestarsbali.org,,-8.700549700000,115.255373000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B90791-B3FC-E111-A140-BB2EFF56779A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50104098,SD CERDAS MANDIRI,50104098,Jl. Bedugul No.18C Sidakarya,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Brahmacarya Putra Mandiri,AK9144,421.201/896./DIKPORA,03-02-2009,421.201/896./DIKPORA,03-02-2009,Silakan Upload SK,,A,3.200 m2,1. -,2. Biznet (Kabel),PLN,0361231518,0361725725,denpasar.children.centre@gmail.com,http,-8.698200000000,115.227702000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40A81C15-31F5-E011-8568-BB0120BD27E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103236,SD CHIS DENPASAR,50103236,"Jl. Griya Anyar, Banjar Kajeng",PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SPK SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan CHINA INDONESIA SCHOOL,AK9156,Nomor,25-07-2000,274 Tahun 2004,09-09-2004,Lihat SK Operasional,2021-09-14 08,A,3.600 m2,1. CBN,2. Biznet (Kabel),PLN,0361724366,0361723630,infosdchis@gmail.com,http,-8.719939000000,115.189475000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20780A91-B3FC-E111-BAD2-97571DA6CD48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50104097,SD ECHELON SCHOOL,50104097,Jl. Raya Mertasari 64 Suwung,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Echelon,AK9145,401.209/119/Dikbud,28-09-2007,401.209/119/Dikbud,28-09-2007,Lihat SK Operasional,2021-03-18 10,A,600 m2,1. -,2. CBN,PLN,,0361725433,suwungbatan@yahoo.com,http,-8.711300000000,115.228487000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34D43876-CA0A-4213-B380-B246D8362F9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69773525,SD GANDHI MEMORIAL INTERCONTINENTAL SCHOOL BALI,69773525,JL TUKAD YEH PENET NO 8A,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SPK SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Gandhi Memorial School,AK9170,314/MPK.D/KS/2017,30-05-2017,314/MPK.D/KS/2017,30-05-2017,Lihat SK Operasional,2017-10-25 14,B,1.000 m2,1. -,2. Lainnya (Serat Optik),PLN,0361239749,0361239747,sdgmis1@gmail.com,http,-8.675090000000,115.244305000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A60A91-B3FC-E111-A261-2D7DF1736DE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105443,SD HAINAN SCHOOL,50105443,Jl. Tukad Badung X B Denpasar,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN HAINAN BALI,AO4114,421.201/103/DISDIKPORA,01-01-1910,421.201/103/DISDIKPORA,27-04-2010,Lihat SK Operasional,2021-09-30 09,C,1.200 m2,1. -,2. CBN,PLN,0361265043,03618956249,Hainan.school@yahoo.com,http,-8.685683000000,115.236662000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6D1971D-55E5-4F35-9628-6A062962731E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039213,SD HARAPAN BANGSA,70039213,JALAN RAYA SESETAN NO. 333 DENPASAR SELATAN,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/1542/Dikpora 2023,22-12-2022,421.9/1542/Dikpora 2023,22-12-2022,Lihat SK Operasional,2023-05-04 15,,0 m2,1.,2.,,,,,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80D90A91-B3FC-E111-8046-DF2B15591D6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105466,SD KARTIKA VII-3 DENPASAR,50105466,Jl. Zidam Asrama Prajaraksaka Kepaon,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartika Jaya Cabang VII Udayana,AK9162,421.201/107/DISDIKPORA,16-02-2011,421.201/107/DISDIKPORA,16-02-2011,Lihat SK Operasional,2020-08-24 19,A,100 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,03618529811,sdkartikavii3@yahoo.co.id,,-8.711603000000,115.204340000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3661D498-8F79-4699-A967-0EB3A722971C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69938996,SD KASIH SAYANG,69938996,Jl. Tukad Balian Gang Godel No.1 Denpasar,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BALI KASHIWAMATA KASIH DAN SAYANG,AM4903,AHU.1907.AH.01.04.Tahun 2,18-05-2010,421/701/Dikpora,24-02-2016,Lihat SK Operasional,2016-03-17 14,B,874 m2,1. -,2. Telkomsel Flash,PLN,0361238937,,sdkasihsayang@gmail.com,,-8.698308300000,115.241661400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F81C15-31F5-E011-9DE4-2FF8EE746578,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103228,SD KRISTEN HARAPAN,50103228,JL. RAYA SESETAN NO. 62,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perguruan Kristen Harapan,AK9164,29/I.19/Kep./I.1993,16-03-1993,29/I.19/KEP./I.1993,16-03-1993,Lihat SK Operasional,2020-08-24 19,A,27.000 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,0361224538,0361224538,yywira@yahoo.co.id,http,-8.683928000000,115.214900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFB9C70A-49AD-46A6-8379-6FD527B6131D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027437,SD Moral Intelligent School,70027437,Jln. Tukad Balian No. 189X,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,261/1/27/DS/DPMTSP/2022,31-01-2022,261/1/27/DS/DPMTSP/2022,31-01-2022,Lihat SK Operasional,2022-03-29 23,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,SD 2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D81915-31F5-E011-BED7-81A575BA5C4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103912,SD MUSTIKA,50103912,Jln. Tukad Badung no 188,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MUSTIKA,AK9130,C-1279.HT.01.02.TH2005,30-03-2005,421.201/807/DIKBUD,20-03-2009,Lihat SK Operasional,2021-12-05 23,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mustikaschool888@gmail.com,http,-8.693313000000,115.232658000000,5,50,39,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,"7,700",6,1,1,2,0,0,6,1,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,3,2,1,1,1,1,1,1,6,0,0,0,1,0,0,0,Telkomsel Flash,,,
