prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC719405-4F5F-4B4B-9692-C83AB2E70DDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719045,MIS SUNAN GIRI SIDOMORO,60719045,JL. VETERAN 6 NO 30 SIDOMORO KEBOMAS GRESIK,SIDOMORO,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,5138 Tahun 2017,11-08-2017,5138 Tahun 2017,11-08-2017,Silakan Upload SK,,B,0,,2.,,,,,,-7.174100000000,112.651400000000,0,37,21,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5627899-6797-4B19-8F76-6B07AC116D1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582966,MTSS MA`ARIF SIDOMUKTI,20582966,JL. SUNAN GIRI XIII E/26 KEBOMAS GRESIK,SIDOMUKTI,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,AHU-119.AH.01.08 Tahun 2013,10-04-2013,5240 Tahun 2017,11-09-2017,Lihat SK Operasional,2017-11-29 11,A,0,,2.,,,,,,-7.171000000000,112.614700000000,0,223,210,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5680527-BCAD-44B0-95B4-6233ACEFEA8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582965,MTSS MASYHUDIYAH,20582965,JL. SUNAN GIRI 18F / 08,GIRI,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,L.m/3/373/B/1978,25-08-1978,MTsS / 25.0002/ 2017,11-08-2017,Lihat SK Operasional,2017-11-28 15,A,0,,2.,,,,,,-7.170000000000,112.633500000000,0,101,102,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5C47C19-3CFF-49D0-846E-EE35B8A2299E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000524,SD ALAM MUHAMMADIYAH KEDANYANG,70000524,Blok T 11 Perumahan Griya Karya Giri Asri (GKGA),KEDANYANG,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,503.2.17/05/437.74/2020,12-02-2020,503.2.17/05/437.74/2020,12-02-2020,Lihat SK Operasional,2020-04-17 12,,"2,500",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,sdalmadany@gmail.com,http,-7.187800000000,112.616600000000,10,123,100,9,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"31,000",0,0,0,4,0,0,7,5,9,0,1,0,3,7,0,5,5,6,1,0,2,0,1,0,4,6,,,,0,0,0,9,0,0,0,0,2,2,2,2,1,0
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E005327C-E9FE-E111-8386-47FCE7997367,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20566063,SD ISLAM AL-RAUDLATUL AMIEN,20566063,JL. TOPAZ VII NO. 31-32 GRAHA BUNDER ASRI,KEMBANGAN,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Islam Al-Raudlatul Amien Gresik,AN0844,425/2860/437.53.2/2009,12-08-2009,503.2.17/43/437.74/2020,10-04-2019,Lihat SK Operasional,2022-08-01 05,A,"6,006",1. Lainnya (Kabel),2. Lainnya (Kabel),PLN,,,sdirada@gmail.com,http,-7.173800000000,112.606700000000,23,384,330,26,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),"104,000",28,0,1,2,0,0,28,0,23,0,0,0,5,18,0,21,2,6,7,5,4,0,1,0,5,18,,,,28,0,0,0,1,0,0,0,4,4,5,5,5,3
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402310F3-8B18-E111-BB91-09919176D805,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501165,SD MUHAMMADIYAH GKB,20501165,Jl. Belitung IV/20 GKB,RANDUAGUNG,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,421.207.1/649/112.04/1995,01-05-1995,503.2.17/87/437.74/2020,09-11-2020,Lihat SK Operasional,2022-11-16 08,A,"2,755",1. Telkomsel Flash,2. Telkom Speedy,PLN,3952093,3952093,sdmuhgkb1@yahoo.co.id,http,-7.161100000000,112.614500000000,30,465,464,30,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"118,000",30,1,1,2,0,0,34,0,30,0,0,0,15,15,0,25,5,0,5,7,7,2,6,3,6,24,,,,30,0,0,0,1,0,0,0,5,5,5,5,5,5
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809CFCF2-8B18-E111-ACF3-FB5B9C2E5672,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501164,SD MUHAMMADIYAH I,20501164,Jl. Sunan Prapen I/15,GIRI,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,2623/L/1785/65-III/1973,15-11-1973,503.2.17/34/437.74/2020,29-07-2020,Lihat SK Operasional,2020-08-26 14,A,"7,080",1. Telkom Speedy,2. Telkom Speedy,PLN,0313980251,0313980251,sd.muh1.giri@gmail.com,http,-7.171400000000,112.630500000000,11,137,127,9,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"3,500",9,2,1,7,0,0,14,0,11,0,0,0,9,2,0,11,0,1,1,1,1,0,2,5,1,10,,,,9,0,0,0,1,0,0,0,1,2,2,1,1,2
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/903F327C-E9FE-E111-8758-FDD0D76627FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20570063,SD NU NURUL ISHLAH,20570063,Jl. Dr. Wahidin Sudirohusodo Gg. 24 Gresik,RANDUAGUNG,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MASJID NURUL ISHLAH,AN0845,425/1500/437.53.2/2010,24-05-2010,503.2.17/68/437.74/2020,31-08-2020,Lihat SK Operasional,2020-08-31 13,A,"2,843",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0313984456,nurulishlahsdnu@gmail.com,,-7.160900000000,112.627500000000,18,194,203,16,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,28,16,0,1,8,0,0,15,5,18,0,0,0,2,16,0,15,3,2,6,6,2,1,0,1,6,12,,,,0,16,0,0,0,1,0,0,3,3,3,3,2,2
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2081FCF2-8B18-E111-A354-AD1E17B385C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501129,SD SEMEN GRESIK,20501129,Jl. Tauchid Perum PT.SEMEN GRESIK,SIDOMORO,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SEMEN INDONESIA FOUNDATION,AN0862,009.1.3.00/HK.06/40330/08,04-03-1959,503.2.17/59/437.74/2020,26-08-2020,Lihat SK Operasional,2020-08-27 15,A,0,1. -,2. Telkom Speedy,PLN,,0313976547,roselasdsemengresik@yahoo.com,,-7.169200000000,112.646200000000,13,109,102,8,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"23,000",13,1,1,8,0,0,18,0,13,0,0,0,11,2,0,12,1,0,1,3,4,1,0,4,3,10,,,,0,13,0,0,0,1,0,0,1,1,2,1,2,1
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00CC97F4-8B18-E111-9D4B-ED40ED53BEE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500442,SMP DHARMA BHAKTI,20500442,Jalan Ra Kartini Iv / 1 Gresik,SIDOMORO,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01092104.7/1991,01-06-1974,01092104.7/1991,26-08-2020,Lihat SK Operasional,2020-08-28 14,B,836,1. Telkom Speedy,2. Telkom Speedy,PLN,,620313976822,smpdb.gresik@gmail.com,http,-7.169800000000,112.652100000000,6,25,16,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,199",3,1,1,2,0,0,5,2,6,0,0,0,2,4,1,3,2,0,1,0,0,0,2,3,5,1,1,1,1,3,0,0,0,1,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20F698F4-8B18-E111-870A-3927959307B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500439,SMP ISLAM MANBAUL ULUM,20500439,Jl. Sunan Giri VII/23,KAWISANYAR,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI Manbaul Ulum Kebomas,AE2499,128/YPI.MU/1991,10-04-1991,503.2.17/07/437.74/2020,11-05-2020,Lihat SK Operasional,2020-08-31 14,A,"6,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,3986895,3986895,SMPIs_Manbaul@gmail.com,http,-7.169200000000,112.638000000000,26,222,173,13,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"30,900",16,2,1,2,0,0,28,2,22,1,3,0,10,16,0,15,11,4,4,2,5,4,4,3,11,15,4,4,5,15,0,1,0,1,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0E197F4-8B18-E111-B87E-BFCCEFE9F916,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500533,SMP MUHAMMADIYAH 4,20500533,Jl. Sunan Prapen I/17,GIRI,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,0144/0474/1990,24-07-1974,503.2.17/29/437.74/2020,29-07-2020,Lihat SK Operasional,2020-08-24 20,A,"9,656,550",1. -,2. Telkom Speedy,PLN,,0313987009,smpm4giri@gmail.com,,-7.171500000000,112.630600000000,12,66,46,5,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,13,6,1,1,2,0,0,16,0,11,0,0,1,6,6,0,4,8,1,2,3,0,2,3,1,6,6,1,2,2,6,0,0,0,1,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20B797F4-8B18-E111-AB01-09C1E096B80B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500548,SMP SEMEN GRESIK,20500548,Jl. Awikoen I No. 01,GENDING,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SEMEN GRESIK FOUNDATION,AN0853,01006/I04.7.4/1989,19-10-1989,503.2.17/01/437.74/2020,07-01-2020,Lihat SK Operasional,2020-08-26 14,A,"1,444",1. -,2. Telkom Speedy,PLN,3970933,3970933,smp_sg@yahoo.co.id,http,-7.178900000000,112.648800000000,23,183,116,10,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,498",13,2,1,2,0,0,25,3,22,0,1,0,17,6,0,23,0,2,2,4,3,2,3,7,7,16,3,3,4,0,13,0,0,1,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC778289-C283-4392-ADF9-B9299816CF9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786397,SMPS DARUT TAQWA,69786397,"Jl. KH. Syafi`i Bunder, Kebomas",DAHANREJO,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.3/408/437.53.2/2013,24-05-2013,503.2.17/70/437.74/2020,31-08-2020,Lihat SK Operasional,2020-08-31 14,B,704,1. Telkom Speedy,2. Telkom Speedy,PLN,,0313952407,smp.daruttaqwa@ymail.com,,-7.166800000000,112.585600000000,12,140,110,9,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"13,000",9,1,1,2,0,0,13,0,12,0,0,0,1,11,0,11,1,1,5,4,2,0,0,0,4,8,3,3,3,9,0,0,0,1,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Kebomas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/001F49F0-8B18-E111-AAD0-531FE13E9C07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500317,UPT SD NEGERI 16 GRESIK,20500317,Jl. Kh. Syafii Iv/4,DAHANREJO,KEC. KEBOMAS,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-04-1967,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 13,A,"2,208",1. Smartfren,2. Telkom Speedy,PLN,,0313953267,sdndahanrejo@ymail.com,,-7.158200000000,112.592700000000,15,170,154,12,SD 2013,Pagi/6 hari,,2022/2023-2,Smartfren,"5,500",9,0,1,4,5,4,0,6,11,0,2,2,5,10,0,11,4,4,4,3,0,1,1,2,3,12,,,,6,3,0,3,0,1,0,0,2,2,2,2,2,2
