prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55629C60-2A4F-4126-A68A-15E09834F180,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718953,MIS MATHOLIUL ANWAR,60718953,JL. RAYA TAMBAK BERAS,TAMBAKBERAS,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,PP/202/A-8/I/1963,01-01-1963,B.1542/Kd.15.19/2/PP.00/04/2017,13-04-2017,Lihat SK Operasional,2017-11-28 12,B,"1,120",,2.,,,,,,-7.201800000000,112.574500000000,0,27,48,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EBAB863-C8E3-479B-B0A4-23042D1A0BE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718949,MIS MATHOLIUL FALAH,60718949,DUNGUS,DUNGUS,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,KD/1325/PP/00/6238/SK/2010,28-07-2010,MIS/25.0044/2017,11-08-2017,Lihat SK Operasional,2017-12-07 07,A,0,,2.,,,,,,-7.236000000000,112.537900000000,0,81,81,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72CB6E1C-13DB-4434-BF1E-7FC9C38580AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718956,MIS MIFTAHUL HUDA -KAMBINGAN,60718956,KAMBINGAN - CERME - GRESIK,KAMBINGAN,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,MIS/25.0157/2017,01-01-1964,MIS/25.0157/2017,11-08-2017,Lihat SK Operasional,2017-12-05 08,A,0,,2.,,,,,,-7.214000000000,112.546500000000,0,28,40,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C629F19D-F4AE-4C92-BD5C-2B20F364121A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718961,MIS MIFTAHUL ULUM,60718961,JL.MADRASAH BETITING KEC.CERME,BETITING,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,MIS / 25.0207 / 2017,17-08-2017,MIS / 25.0207 / 2017,11-08-2017,Lihat SK Operasional,2021-05-25 08,A,0,,2.,,,,,,-7.236100000000,112.551500000000,0,132,112,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30825F48-71BA-41FD-B48D-3A651B720295,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718952,MIS NURUL HUDA,60718952,LENGKONG RT.02 RW.02,LENGKONG,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,AHU-7997.AH.01.04.Tahun 2012,12-12-2012,MIS/25.01.20/2017,11-08-2017,Lihat SK Operasional,2017-11-28 16,A,0,,2.,,,,,,-7.248200000000,112.518300000000,0,40,30,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E491254-5735-4270-AB04-6F611B00DC86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718963,MIS NURUL HUDA,60718963,DSN.SAWAHAN RT.02/RW.08-KEC.CERME,GEDANGKULUT,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,1324/A/1978,06-04-1968,B.1633/Kd.15.19/2/PP.00/04/2017,13-04-2017,Lihat SK Operasional,2017-11-30 10,B,0,,2.,,,,,,-7.208000000000,112.525600000000,0,27,42,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08295E2-AE3C-42A4-A3A5-3ABA6E141A8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718958,MIS ROUDLOTUT THOLIBIN,60718958,TEMPEL-WEDANI-CERME-GRESIK  RT 01 RW 03,WEDANI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,264/804I,01-06-1965,-MIS / 25.0169/ 2017,15-07-1987,Lihat SK Operasional,2017-12-18 09,A,0,,2.,,,,,,-7.217900000000,112.530200000000,0,26,32,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A595AF97-EA2E-45D8-AC0A-BA20D016359E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718951,MIS TARBIYATUL AULAD,60718951,JL. TAMBAK REJO RT.01 RW.01 WEDANI CERME,WEDANI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.209400000000,112.539900000000,0,93,78,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B692E77D-28D0-44A0-BB80-9DCF5016523D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718955,MIS TARBIYATUL BANIN,60718955,JL.JAMBU DESA SEMAMPIR,SEMAMPIR,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,L.M/3/1331/A/1978,03-03-1963,B.1544/Kd.15.19/2/PP.00/04/2017,13-04-2017,Lihat SK Operasional,2017-11-30 15,B,0,,2.,,,,,,-7.207400000000,112.562100000000,0,32,30,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF62FAB1-D8B8-42CF-B4E9-86BA9FD15F63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718962,MIS TARBIYATUL MUWAHHIDIN,60718962,JL. RAYA MOROWUDI NO. 36  KEC. CERME KAB. GRESIK,MOROWUDI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,PP/202/A-8/VII/1973,01-01-1968,MIS/25.0233/2017,11-08-2017,Lihat SK Operasional,2017-12-06 11,A,0,,2.,,,,,,-7.253500000000,112.552300000000,0,118,98,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B26A625-08B6-4205-AC52-48147F91AC3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582932,MTSS BANI HASYIM,20582932,JL. BANI HASYIM NO. 1-9  DESA LENGKONG KECAMATAN CERME KABUPATEN GRESIK,LENGKONG,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,YAYASAN LEMBAGA PENDIDIKAN ISLAM BANI HASYIM,AO0296,Wm.06.03/PP.03.2/3063/SKP/1998,16-09-1998,-MTsS / 25.0105 / 2017,11-08-2017,Lihat SK Operasional,2017-11-29 11,B,0,,2.,,,,,,-7.252300000000,112.520000000000,0,88,49,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03FE0F0F-03F8-4763-977C-0B418E6FADE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582931,MTSS ROUDLOTUL HIKMAH,20582931,JL.RAYA BANJARSARI GG.PONPES NO.39 DS.BANJARSARI CERME GRESIKSARI CERME,BANJARSARI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,D/Wm/MTs/170/1995,11-01-1995,5332/2017,11-08-2017,Silakan Upload SK (link file tidak valid) => [192808-137488-122114-84119848-688588309.PDF],2017-11-29 11,B,0,,2.,,,,,,-7.177600000000,112.581500000000,0,40,32,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/105EAF54-F5BA-48BE-8FFC-C8C599E93A51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582933,MTSS TARBIYATUL AULAD,20582933,DUSUN WEDANI DESA WEDANI KECAMATAN CERME,WEDANI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,Wm.06.03/PP.03.2/2998/1997,30-09-1997,MTsS/25.0109/2017,11-08-2017,Lihat SK Operasional,2017-11-29 08,B,0,,2.,,,,,,-7.209700000000,112.540600000000,0,156,133,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A03E10F3-8B18-E111-AB0F-D72E62334752,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501138,SD AL ISLAM MOROWUDI,20501138,Jln. Raya Morowudi No. 01,MOROWUDI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,092/III.4/F/2002,20-07-2002,503.2.17/54/437.74/2020,03-03-2020,Lihat SK Operasional,2020-08-26 14,A,"1,800",1. -,2. Telkom Speedy,PLN,,0317990310,sdalislamcerme@gmail.com,,-7.252100000000,112.560000000000,14,165,107,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"13,000",1,1,0,1,0,0,15,0,14,0,0,0,6,8,0,9,5,6,2,1,3,2,0,0,3,11,,,,0,0,1,12,0,0,0,1,2,1,2,2,3,2
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305410F3-8B18-E111-A75A-AFCE5522DB92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501096,SD YPI DARUSSALAM,20501096,Desa Cerme Lor,CERME LOR,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM (YPI) DARUSSALAM CERME,AO0315,420/1164/403.23/2001,28-08-2001,503.2.18/32/437.74/2017,12-09-2017,Lihat SK Operasional,2020-08-26 18,A,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,0317990554,sd.ypid98@gmail.com,http,-7.227100000000,112.567000000000,16,227,226,16,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"74,500",16,1,1,8,0,0,16,0,16,0,0,0,7,9,0,11,5,5,2,2,1,3,2,1,6,10,,,,16,0,0,0,1,0,0,0,3,3,3,2,2,3
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/104998F4-8B18-E111-AAC0-AD6180803743,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500531,SMP MUHAMMADIYAH 7 CERME,20500531,Jl. Raya Morowudi No.01 Cerme,MOROWUDI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,0188/104.7.4/1990,26-06-1980,503.2.17/76/437.74/2020,30-09-2020,Lihat SK Operasional,2020-11-10 07,A,"3,608",1. Telkom Speedy,2. Telkom Speedy,PLN,0317992199,0317992199,smputu851@gmail.com,,-7.252100000000,112.560000000000,16,129,132,8,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"16,000",6,1,1,2,0,0,20,0,16,0,0,0,12,4,0,16,0,1,1,3,6,0,2,3,7,9,2,2,4,4,2,0,2,0,1,0,0,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A01D98F4-8B18-E111-885C-C196E507B71E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500521,SMP YPI DARUSSALAM 1 CERME,20500521,Jl. Raya Pasar Cerme Lor No. 03,CERME LOR,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM (YPI) DARUSSALAM CERME,AO0315,48,02-01-1971,421.3 / 2581 / 437.53.2 /,15-10-2010,Lihat SK Operasional,2020-08-24 08,A,"1,260",1. -,2. Telkom Speedy,PLN,,0317990130,smpdarussalam1cerme@gmail.com,,-7.228300000000,112.567800000000,24,176,143,12,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"43,000",20,1,1,2,0,0,28,1,24,0,0,0,9,15,0,13,11,2,5,6,3,2,4,2,12,12,4,4,4,7,9,4,0,0,0,1,0,,,,,,
Jawa Timur,Kab. Gresik,Cerme,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/505E98F4-8B18-E111-A129-E77083CEE50C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500520,SMP YPI DARUSSALAM 2,20500520,Jl. Raya Morowudi No. 36,MOROWUDI,KEC. CERME,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM (YPI) DARUSSALAM CERME,AO0315,101/104.7.4/1995,30-01-1995,421.3/057/437.53.2/2012,06-02-2012,Silakan Upload SK,,A,"3,050",1. Indosat IM3,2. Telkom Speedy,PLN & Diesel,0317994966,0317994966,smpypidarussalam2@yahoo.co.id,http,-7.253500000000,112.552300000000,12,73,52,5,SMP 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"10,200",6,2,1,2,0,1,13,1,12,0,0,0,7,5,0,9,3,2,2,4,0,1,2,1,4,8,1,2,2,0,1,5,0,0,0,1,0,,,,,,
