prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0246DBE-0D26-E111-9835-B769B325F34D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306882,UPT SD NEGERI 129 URASO,40306882,Jalan Trans Sulawesi,URASO,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"1,905",1. Telkom Speedy,2. Telkom Speedy,PLN,,,uptsdn129uraso@gmail.com,,-2.559100000000,120.398600000000,10,68,63,6,Pagi/6 hari,,2022/2023-2,900,7,0,1,2,7,1,0,2,3,1,5,1,9,1,0,9,1,0,0,2,2,3,3,0,4,6,1,2,4,0,0,1,0,0,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40546DBE-0D26-E111-B159-2746D9C8B731,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306883,UPT SD NEGERI 130 BENTENG,40306883,Benteng,BENTENG,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"50,160",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn115benteng@yahoo.com,http,-2.568200000000,120.369100000000,11,109,98,8,Pagi/6 hari,,2022/2023-2,900,8,0,1,2,5,0,0,6,7,1,3,0,5,6,1,9,1,1,1,3,1,2,2,1,1,10,4,2,2,0,0,1,0,0,SD 2013,2,1,2,1,1,1,Telkomsel Flash,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0816DBE-0D26-E111-B4DA-E54757856F9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306902,UPT SD NEGERI 131 TARRA TALLU,40306902,Tarra Tallu,TARRA TALLU,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,28 tahun 1996,31-05-1996,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2023-04-06 04,B,"3,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn_tarratallu@yahoo.com,,-2.606300000000,120.377500000000,9,59,37,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,6,0,0,3,3,0,6,0,7,2,0,8,1,0,1,1,2,2,3,0,3,6,0,3,3,0,0,0,1,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80AF6DBE-0D26-E111-BCDD-FF3094133281,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306901,UPT SD NEGERI 132 CENDANA PUTIH II,40306901,Cendana Putih II,CENDANA PUTIH DUA,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"10,000",1. Lainnya,2. Lainnya,PLN,,,sdn_cendanaputihdua@yahoo.com,,-2.618400000000,120.383200000000,12,143,119,11,Pagi/6 hari,,2022/2023-2,"1,500",7,0,1,8,7,0,0,5,6,0,4,2,4,8,4,8,0,0,1,2,4,1,1,3,6,6,0,1,6,6,0,0,1,0,SD 2013,2,2,1,2,2,2,Lainnya,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80E06DBE-0D26-E111-8278-A58F423232D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306900,UPT SD NEGERI 133 RAMAYANA,40306900,Cendana Putih I,CENDANA PUTIH SATU,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,A,"7,280",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn118ramayana@yahoo.com,,-2.616300000000,120.398400000000,9,85,85,6,Pagi/6 hari,,2022/2023-2,900,0,0,0,4,7,0,0,2,4,0,4,1,6,3,0,9,0,0,3,0,2,0,3,1,5,4,0,0,0,10,0,0,0,2,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0076EBE-0D26-E111-9E5F-FD8204D2904A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306899,UPT SD NEGERI 134 CENDANA PUTIH III,40306899,Cendana Putih III,CENDANA PUTIH,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"5,184",1. Lainnya,2. -,PLN,,,uptsdn134cp3@gmail.com,,-2.633100000000,120.401900000000,10,50,37,6,Pagi/6 hari,,2022/2023-2,900,8,0,1,2,6,0,0,4,4,0,5,1,6,4,0,10,0,1,0,2,3,1,1,2,2,8,0,0,8,0,0,0,1,0,SD 2013,1,1,1,1,1,1,Lainnya,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0346EBE-0D26-E111-959C-AB6C888DE58F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306898,UPT SD NEGERI 135 GONTANG,40306898,JL.NURI Cendana Putih,CENDANA PUTIH,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"3,600",1. Telkomsel Flash,2. -,PLN,,,sdn.120gontang@yahoo.co.id,,-2.631900000000,120.401100000000,8,71,49,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,5,1,0,2,3,1,3,1,5,3,0,8,0,1,0,2,2,2,0,1,2,6,3,2,1,0,0,0,1,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/207B6EBE-0D26-E111-B7AB-BDF2FBDB3B72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306897,UPT SD NEGERI 136 UJUNG MATTAJANG,40306897,Ujung Mattajang,UJUNG MATTAJANG,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"2,625",1. Telkomsel Flash,2. -,PLN,,,sdn136u@yahoo.com,,-2.650700000000,120.382100000000,8,37,59,6,Pagi/6 hari,,2022/2023-2,450,0,0,1,1,4,3,0,1,4,1,1,2,5,3,0,8,0,0,0,3,0,2,2,1,3,5,0,0,0,6,0,0,1,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A86EBE-0D26-E111-B2D2-59E66CF4942A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306896,UPT SD NEGERI 137 CENDANA PUTIH IV,40306896,Cendana Putih Iv,HASANAH,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,10-spt/rsp-81,01-09-1981,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"4,761",1. -,2. Lainnya,PLN,,,syahidahalfina@yahoo.com,,-2.661400000000,120.409700000000,8,76,59,6,Pagi/6 hari,,2022/2023-2,450,6,0,2,0,6,0,0,2,2,1,2,3,7,1,0,8,0,0,0,2,2,1,0,3,4,4,3,3,0,0,2,0,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0CC6EBE-0D26-E111-839C-ED680500CF45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306895,UPT SD NEGERI 138 MEKARJAYA,40306895,Lorong 5.A,MEKAR JAYA,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,B,"23,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sd138mekarjaya@gmail.com,,-2.660500000000,120.410800000000,9,29,36,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,4,1,0,4,6,0,2,1,4,5,1,8,0,1,1,2,3,1,1,0,3,6,0,3,3,0,0,1,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F66EBE-0D26-E111-A16B-C9E9FF65F8C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306894,UPT SD NEGERI 139 SUMBER WANGI,40306894,Sumber Wangi,SUMBER WANGI,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2019-03-19 21,C,"5,170",1. Lainnya (Wavelan),2. -,PLN,,,sdn139sumberwangi@gmail.com,,-2.682100000000,120.428100000000,5,69,72,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,2,4,0,0,1,2,0,3,0,4,1,0,5,0,0,0,1,1,1,1,1,1,4,6,0,0,0,0,0,0,1,SD 2013,1,1,1,1,1,1,Lainnya (Wavelan),,,
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60648CC0-0D26-E111-B3AA-B1F2DDD7F191,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306941,UPT SMP NEGERI 1 MAPPEDECENG,40306941,"Jl. Jendral Sudirman No, 1",CENDANA PUTIH SATU,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,188.4.45/125/I/2018,01-02-2018,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2018-03-03 15,B,"16,500",1. Telkom Speedy,2. Lainnya,PLN,,,smpn1mpc@gmail.com,http,-2.617300000000,120.399800000000,31,133,116,9,Pagi/6 hari,,2022/2023-2,"2,400",26,1,1,0,18,2,1,10,15,0,10,6,16,15,0,30,1,3,6,4,7,5,4,2,7,24,0,4,22,0,0,1,0,0,SMP 2013,,,,,,,Telkom Speedy,3,3,3
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20958CC0-0D26-E111-B385-33B6BB8751B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40312560,UPT SMP NEGERI 2 MAPPEDECENG,40312560,Mappedeceng,MANGALLE,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,634/113/IMB/PU/2009,01-01-1910,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2018-03-03 15,B,"15,941",1. Indosat IM3,2. Telkomsel Flash,PLN,,,uptsmpn.2mappedeceng@gmail.com,,-2.670000000000,120.407700000000,18,67,60,5,Pagi/6 hari,,2022/2023-2,"3,500",2,0,1,0,10,0,0,8,10,0,6,2,5,13,0,17,1,2,2,3,3,3,5,0,8,10,0,2,0,13,0,0,1,0,SMP 2013,,,,,,,Indosat IM3,1,2,2
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B88CC0-0D26-E111-BBF2-CD407E649133,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40312564,UPT SMP NEGERI 3 MAPPEDECENG,40312564,Dusun Uraso,URASO,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,407 tahun 2007,01-07-2007,188.4.45/125/I/2018,01-02-2018,Lihat SK Operasional,2018-03-03 15,B,"9,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,uptsmpn3mappedecen17@mail.com,,-2.558900000000,120.396400000000,16,76,75,6,Pagi/6 hari,,2022/2023-2,"1,500",6,1,1,2,15,0,0,1,3,0,7,6,11,5,1,13,2,1,0,2,2,2,6,3,8,8,2,1,3,2,1,0,0,0,SMP 2013,,,,,,,Telkomsel Flash,2,2,2
Sulawesi Selatan,Kab. Luwu Utara,Mappedeceng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F456BC4-730F-4BC8-A335-F8BF25D3F719,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853501,UPT SMP NEGERI 4 MAPPEDECENG,69853501,Kapidi,KAPIDI,KEC. MAPPEDECENG,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,188.4.45/338/VI/2014,23-06-2014,188.4.45/338/VI/2014,23-06-2014,Lihat SK Operasional,2022-10-14 08,C,"6,004",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,uptsmpnegri04mappedeceng@gmail.com,,-2.627300000000,120.381600000000,18,62,57,6,Pagi/6 hari,,2022/2023-2,"1,200",7,1,1,2,9,1,0,8,10,0,6,2,8,10,0,14,4,4,6,2,0,2,3,1,4,14,1,6,0,0,1,0,0,0,SMP 2013,,,,,,,Telkomsel Flash,2,2,2
