prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/208F2DD8-2EF5-E011-9287-E548102B2DF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203588,SD NEGERI 030340 TANJUNG BERINGIN,10203588,Tanjung Beringin,TANJUNG BERINGIN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1969,,01-01-1910,Silakan Upload SK,,B,"8,294",1. -,2. Smartfren,PLN,,,sdnegeri030340tanjungberingin@gmail.com,,2.754800000000,98.443100000000,12,106,92,9,SD 2013,Pagi/6 hari,,2022/2023-2,900,10,0,1,4,6,2,0,4,6,0,6,0,5,7,0,5,7,3,3,1,1,0,1,3,2,10,1,1,2,1,2,2,3,7,0,2,0,1,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10F22CD8-2EF5-E011-8D9B-7F4ACD22CE09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203604,SD NEGERI 030345 HUTA GUGUNG,10203604,Huta Gugung,PEGAGAN JULU V,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,31-12-1948,,01-01-1910,Silakan Upload SK (link file tidak valid) => [433013-243426--],2021-03-27 17,A,"3,450",1. Telkomsel Flash,2. 3 (Tri),PLN,0,,sdnegeri030345htgg@yahoo.com,,2.727500000000,98.413400000000,12,151,122,10,SD 2013,Pagi/6 hari,,2022/2023-2,450,9,0,1,3,4,1,0,7,8,1,2,1,4,8,0,8,4,5,1,1,1,0,3,1,3,9,1,2,1,2,2,2,0,9,0,1,0,0,1,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30402DD8-2EF5-E011-A746-D5EAE3735C6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203649,SD NEGERI 030346 HUTAGUGUNG,10203649,SISOLU-SOLU,PEGAGAN JULU V,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1956,,01-01-1910,Silakan Upload SK,,C,"9,820",1. 3 (Tri),2. Telkomsel Flash,PLN,,,sd030346@gmail.com,,2.709400000000,98.423800000000,16,146,131,12,SD 2013,Pagi/6 hari,,2022/2023-2,"1,300",11,0,1,0,6,2,0,8,11,1,3,1,3,13,0,9,7,5,3,2,1,1,2,2,4,12,2,2,2,2,2,2,11,0,0,0,1,0,0,0,3 (Tri),,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FF2CD8-2EF5-E011-9349-1D9BF82F6981,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203696,SD NEGERI 030347 BANGUN JUMALA,10203696,Bangun Jumala,PEGAGAN JULU II,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1958,,01-01-1910,Silakan Upload SK,,B,"9,595",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,nohensanababan@gmail.com,,2.736300000000,98.438400000000,7,61,76,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,0,2,0,0,5,5,0,1,1,3,4,0,5,2,1,2,2,0,0,2,0,1,6,1,1,1,1,1,1,0,3,3,0,0,1,0,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0B78BD9-2EF5-E011-8B7A-C529C6B59F92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203708,SD NEGERI 030348 LAE TANGGIANG,10203708,Lae Tanggiang,PEGAGAN JULU VI,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1972,05-01-1972,,01-01-1910,Silakan Upload SK,,B,"3,350",1. -,2. Telkomsel Flash,PLN,0,,gordon.sinaga23@gmail.com,,2.788200000000,98.434600000000,8,75,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,8,0,1,0,3,2,0,3,5,1,2,0,2,6,0,5,3,1,3,2,0,0,0,2,5,3,1,1,1,1,1,1,0,8,0,0,0,1,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0252DD8-2EF5-E011-877C-7D9D067B28EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203709,SD NEGERI 030349 PARBUAHAN,10203709,Parbuahan,PEGAGAN JULU VI,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-07-1952,,01-01-1910,Silakan Upload SK (link file tidak valid) => [601333-957570--],2022-03-14 09,A,"18,264",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,2.776100000000,98.408200000000,7,90,65,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,1,4,1,0,2,3,0,3,1,4,3,0,6,1,0,3,1,0,0,2,1,1,6,1,1,1,1,1,1,3,3,0,0,0,1,0,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AE2ED8-2EF5-E011-AE20-4D3D1BA1601F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203710,SD NEGERI 030350 HUTAMANIK,10203710,Hutamanik,PEGAGAN JULU VI,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,01/12/1946,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,584",1. -,2. Telkomsel Flash,PLN,,,dorlimakudadiri36@gmail.com,,2.753900000000,98.386600000000,8,79,66,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,5,0,1,0,3,2,0,3,6,0,1,1,4,4,0,4,4,2,1,2,0,1,1,1,1,7,1,1,1,1,1,1,3,2,0,1,1,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CA2CD8-2EF5-E011-9E52-5BEC0ED19FDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203593,SD NEGERI 030351 HUTAMANIK,10203593,Hutamanik,PEGAGAN JULU VII,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Ada,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"5,474",1. -,2. Telkomsel Flash,PLN,,,manalgibson341@gmail.com,http,2.770500000000,98.441600000000,9,76,72,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,6,0,0,3,3,1,3,2,4,5,0,3,6,1,0,1,2,0,1,4,4,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E52CD8-2EF5-E011-AD22-1F42F7B1B283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203711,SD NEGERI 030352 SIPALIPALI,10203711,Sipalipali,PEGAGAN JULU VII,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,02.05.02.07.4.00004,15-11-1994,,01-01-1910,Silakan Upload SK,,B,"3,192",1. -,2. -,PLN,,,romulus_naibaho@yahoo.com,,2.753900000000,98.386300000000,9,40,63,6,SD 2013,Pagi/6 hari,,2022/2023-2,900,9,0,1,0,6,0,0,3,4,0,3,2,4,5,0,7,2,4,0,1,0,0,0,4,0,9,1,1,1,1,1,1,3,4,2,0,1,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0B62DD8-2EF5-E011-B910-E9D0087C3BBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203712,SD NEGERI 030353 SILEUH-LEUH,10203712,Sileuh-leuh,SILEUH-LEUH PARSAORAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1971,,01-01-1910,Silakan Upload SK (link file tidak valid) => [584629-742095--],2022-02-03 17,B,"10,000",1. -,2. -,PLN,,,sdnsileuhleuh@gmail.com,http,2.703100000000,98.467200000000,8,98,107,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,0,4,0,0,4,6,1,0,1,2,6,0,5,3,5,0,1,0,0,1,1,2,6,1,1,1,1,1,1,6,0,0,0,1,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D05A2DD8-2EF5-E011-B465-AD8E2FBFBBD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203713,SD NEGERI 030354 BULUH UJUNG,10203713,Buluh Ujung,PEGAGAN JULU IV,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1961,,01-01-1910,Silakan Upload SK,,B,"2,057",1. Telkomsel Flash,2. -,PLN,,,pourwantysihaloho@gmail.com,,2.696800000000,98.488400000000,11,68,65,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,7,1,0,3,4,2,4,1,3,8,0,7,4,2,0,2,0,0,2,5,2,9,1,1,1,1,1,1,6,0,0,0,1,0,0,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C32DD8-2EF5-E011-B7F8-B5298728E08D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203714,SD NEGERI 030355 PARRATUSAN,10203714,Parratusan,PEGAGAN JULU III,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-07-1964,,01-01-1910,Silakan Upload SK,,B,"6,400",1. Telkomsel Flash,2. Smartfren,PLN,,,www.sdparratusan@yahoo.co.id,,2.755600000000,98.407200000000,7,52,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,1,4,0,0,3,5,1,1,0,3,4,0,3,4,1,1,1,2,1,1,0,3,4,1,1,1,1,1,1,0,6,0,0,0,1,0,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30D12DD8-2EF5-E011-A185-5FE2AA2A48AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203715,SD NEGERI 030356 TANJUNG BERINGIN,10203715,Jl Sidikalang-Medan No 263. Tanjung Beringin,TANJUNG BERINGIN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,12-01-1973,,01-01-1910,Silakan Upload SK,,B,"5,130",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdn030356@gmail.com,,2.755700000000,98.448500000000,11,120,98,8,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,"3,500",8,0,1,2,7,1,0,3,4,0,5,2,7,4,0,2,9,2,1,2,1,0,1,4,0,11,2,1,1,1,2,1,4,4,0,0,0,1,0,0,XL (GSM),,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10DE2DD8-2EF5-E011-8DCD-D11D20238DC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203675,SD NEGERI 033923 SUMBUL,10203675,Jalan Sisingamangaraja Bawah Sumbul,PEGAGAN JULU I,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,02.05.02.01.4.00004,31-12-1975,,01-01-1910,Silakan Upload SK,,B,"3,775",1. -,2. -,PLN,,,sdn033923sumbul@gmail.com,,2.737900000000,98.390700000000,7,20,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,0,1,2,2,0,3,6,0,1,0,2,5,0,6,1,3,2,1,0,0,1,0,1,6,1,1,1,1,1,1,6,0,0,0,0,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20F82DD8-2EF5-E011-8B4F-6D1E1CFDD703,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203676,SD NEGERI 033924 INVALIDEN,10203676,INVALIDEN,PEGAGAN JULU II,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1975,12-12-1975,DD 008993,21-08-2012,Silakan Upload SK,,B,"5,000",1. -,2. -,PLN,,,sd033924invaliden@yahoo.com,,2.789700000000,98.266600000000,9,75,70,6,SD 2013,Pagi/6 hari,,2022/2023-2,900,3,0,1,0,3,2,0,4,6,0,1,2,2,7,0,4,5,2,3,1,0,0,0,3,1,8,1,1,1,1,1,1,3,0,0,3,0,1,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0472ED8-2EF5-E011-B50B-B70443C42005,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203418,SD NEGERI 034794 LAE RIAS,10203418,Lae Rias,PERJUANGAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,31-12-1977,,01-01-1910,Silakan Upload SK (link file tidak valid) => [720211-833879--],2022-10-05 10,C,"6,000",1. -,2. Indosat IM3,PLN,,,SD034794laerias@gmail.com,http,2.818500000000,98.439500000000,8,104,97,6,SD 2013,Pagi/6 hari,,2022/2023-2,950,6,0,1,1,3,2,0,3,6,1,0,1,2,6,0,7,1,1,2,3,0,0,1,1,2,6,1,1,1,1,1,1,6,0,0,0,1,0,0,0,Tidak Ada,,,
