prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0B33F59-2DF5-E011-8637-7BC678CA554C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328177,SD MUHAMMADIYAH 16 KARANGASEM,20328177,Jl Srikaya 05,KARANGASEM,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Surakarta,AN0475,E-4/452/1983,16-11-1983,110/DSS/SD/II/95,09-02-1995,Lihat SK Operasional,2016-05-02 16,A,"1,058",1. Firstmedia,2. Telkom Speedy,PLN,,0271740700,sdm16ska@gmail.com,http,-7.552600000000,110.781000000000,23,257,252,18,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Firstmedia,"56,000",18,0,1,3,1,0,18,7,18,0,5,0,15,8,0,22,1,5,2,4,5,3,0,4,8,15,,,,18,0,0,0,0,0,1,0,3,3,3,3,3,3
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A33F59-2DF5-E011-B401-590DEE65ACD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328163,SD MUHAMMADIYAH PROGRAM KHUSUS KOTTABARAT,20328163,Jl. Dr. Moewardi No. 24,PURWOSARI,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Surakarta,AN0475,050/01/NIS-SD/BP/DES/2002,02-12-2002,420/0132/L-07/SK-PF/V/2017,09-05-2017,Lihat SK Operasional,2017-09-27 12,A,"3,500",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,,0271712158,sdmuhpk_ska@yahoo.com,http,-7.562337000000,110.806537000000,24,222,223,17,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"24,000",18,1,1,2,0,0,22,4,22,0,2,0,12,12,0,23,1,3,7,7,5,2,0,0,11,13,,,,18,0,0,0,1,0,0,0,3,3,2,3,3,3
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8033DF58-2DF5-E011-84F9-89DF08F11D5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328190,SD N BEGALON I,20328190,Jl. Sri Narendra No 23,PANULARAN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,4211200/15/500/85,01-03-1985,045/01/NIS-SD/BP/DES/2002,02-12-2002,Lihat SK Operasional,2020-08-26 14,A,525,1. -,2. Telkom Speedy,PLN,,0271733228,sdnbegalon1@gmail.com,,-7.574952000000,110.807393000000,9,73,76,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",6,0,0,5,6,0,0,3,5,1,0,3,6,3,0,9,0,0,2,1,1,1,0,4,4,5,,,,3,3,0,0,0,0,0,0,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20B6DD58-2DF5-E011-9AC2-B1969C64F921,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328215,SD N BRATAN I SURAKARTA,20328215,Tegal Keputren,PAJANG,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,032/01/NIS-SD/BP/DES/2002,02-12-2002,032/01/NIS-SD/BP/DES/2002,02-12-2002,Lihat SK Operasional,2020-08-25 12,A,"1,728",1. Firstmedia,2. Telkom Speedy,PLN,,0271711291,bratansatu@yahoo.com,,-7.571100000000,110.785000000000,16,165,194,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Firstmedia,0,12,0,1,2,10,2,0,4,9,0,4,3,8,8,0,16,0,2,4,3,0,1,2,4,4,12,,,,12,0,0,0,1,0,0,0,2,2,2,2,2,2
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6071DE58-2DF5-E011-BD9D-A5AF2DD52D56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328328,SD N BRATAN II,20328328,Kidul Pasar 01/V,PAJANG,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.2/012/05/59/85,01-03-1985,421.2/012/05/59/85,01-03-1985,Lihat SK Operasional,2015-10-19 10,A,"2,116",1. Telkom Speedy,2. Telkom Speedy,PLN,,0271725610,bratandualaweyan@yahoo.com,,-7.569600000000,110.800600000000,9,78,87,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"5,500",6,0,1,2,5,2,0,2,5,0,1,3,6,3,0,6,3,1,1,0,3,0,1,3,2,7,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90B5DE58-2DF5-E011-9F18-A33B4DA9BDD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328344,SD N BRATAN III,20328344,Kidul Pasar RT.01 RW.05,PAJANG,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.2/012/05/59/85,01-03-1985,421.2/012/05/59/85,01-03-1985,Lihat SK Operasional,2020-10-06 00,A,"1,800",1. -,2. -,PLN,,0271729193,sdn_bratan_iii@yahoo.co.id,http,-7.569400000000,110.800500000000,7,68,65,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",8,0,1,2,5,0,0,2,3,1,0,3,5,2,0,6,1,2,0,1,1,0,1,2,1,6,,,,0,0,8,0,0,0,1,0,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B00ADD58-2DF5-E011-BEC9-55ABBAF5CB0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328349,SD N BUMI 1 No. 67,20328349,Jl Kebangkitan Nasional No. 102 Rt 4 Rw 4,PENUMPING,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1965,10-11-1965,421.2/012/01/71/85,01-02-1985,Silakan Upload SK (link file tidak valid) => [336814-17823--],2020-08-25 13,B,258,1. -,2. Telkom Speedy,PLN,,0271724347,sdnbumisatu67@gmail.com,,-7.568800000000,110.813600000000,8,38,40,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",7,0,0,2,6,0,0,2,2,1,4,1,5,3,0,8,0,2,1,0,1,1,2,1,2,6,,,,6,1,0,0,0,0,0,0,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D033DE58-2DF5-E011-81DA-BDC594B04963,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328378,SD N DUKUHAN KERTEN,20328378,Jalan Ahmad Yani 24,KERTEN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/012/05/59/85,01-03-1985,421.2/012/05/59/85,01-03-1985,Lihat SK Operasional,2020-08-27 09,A,"4,697",1. Telkom Speedy,2. Telkom Speedy,PLN,,0271742556,dukuhankerten@gmail.com,http,-7.556900000000,110.796700000000,15,111,110,9,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"2,200",14,0,1,4,8,4,0,3,7,0,5,3,10,5,0,13,2,2,2,2,2,0,1,6,5,10,,,,14,0,0,0,1,0,0,0,1,1,2,1,2,2
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C042DE58-2DF5-E011-B9DF-657CEFD505EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328373,SD N JAJAR,20328373,Jl. Basuki Rahmad No. 49 Jajar Rt. 01  Rw. 02,JAJAR,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/0099/L-11/SK-PF/X/2020,08-10-2020,420/0099/L-11/SK-PF/X/2020,08-10-2020,Silakan Upload SK (link file tidak valid) => [825336-610717--],2023-05-24 08,B,"2,500",1. -,2. Telkom Speedy,PLN,,0271735671,sdnjajar@yahoo.com,,-7.556400000000,110.787500000000,10,71,71,7,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",7,0,1,3,9,1,0,0,2,0,4,4,10,0,1,6,3,0,0,0,0,1,1,8,1,9,,,,7,0,0,0,1,0,0,0,1,1,1,1,2,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4081DE58-2DF5-E011-BF64-BBDE12608AD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328359,SD N KARANGASEM II,20328359,Jl. Kolang Kaling 2,KARANGASEM,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,4212/012/05/57/85,01-03-1985,421.2/012/05/59/85,01-03-1985,Lihat SK Operasional,2022-10-27 11,A,"3,900",1. -,2. Telkom Speedy,PLN,,0271719750,,,-7.561300000000,110.800700000000,12,77,72,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",6,0,0,2,7,2,0,3,7,0,4,1,7,5,2,7,3,1,1,1,0,3,2,4,2,10,,,,0,5,1,0,0,0,0,0,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D5DE58-2DF5-E011-B68A-75E6A24EF01E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328360,SD N KARANGASEM III,20328360,Jl. Srikaya  Timur,KARANGASEM,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/012/05/09/85,01-03-1985,421.2/012/05/09/85,01-03-1985,Lihat SK Operasional,2020-08-25 11,A,"1,242",1. Jardiknas,2. Firstmedia,PLN,,,sdnkarangasemiii@gmail.com,,-7.561200000000,110.798000000000,9,90,73,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Jardiknas,"3,500",0,0,0,2,5,2,0,2,4,0,4,1,5,4,1,6,2,1,1,2,1,0,1,3,1,8,,,,0,0,0,6,0,0,0,1,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A003DF58-2DF5-E011-AD0E-4B3034C71227,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328361,SD N KARANGASEM IV,20328361,Jl Pepaya I,KARANGASEM,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SK Pendirian,03-01-1985,SK Ijin Operasional,01-08-1982,Lihat SK Operasional,2020-08-25 16,B,"1,950",1. -,2. Telkom Speedy,PLN,,0271731519,sdnkarangasem.empat@gmail.com,,-7.561500000000,110.801000000000,7,80,82,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",0,0,1,4,4,2,0,1,5,1,1,0,5,2,0,5,2,1,1,1,0,2,0,2,2,5,,,,0,0,0,6,1,0,0,0,1,1,1,1,1,1
Jawa Tengah,Kota Surakarta,Laweyan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0F6DD58-2DF5-E011-873D-1DCC298FD537,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328292,SD N KLECO 1 NO.7 SURAKARTA,20328292,Jl. Slamet Riyadi No.  554,KERTEN,KEC. LAWEYAN,KOTA SURAKARTA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,28-10-1928,023/01/NIS-SD/BP/DES/2002,02-12-2002,Lihat SK Operasional,2020-08-26 15,A,"4,542",1. Biznet (Serat Optik),2. Telkom Speedy,PLN,,0271721500,sdnkleco1no.7@gmail.com,http,-7.559200000000,110.787600000000,18,151,185,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"5,498",12,1,1,2,11,2,0,5,11,1,5,1,9,9,0,15,3,3,4,4,1,1,2,3,6,12,,,,9,3,0,0,1,0,0,0,2,2,2,2,2,2
