prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC4A8644-0693-41B3-9060-A10D56FBFE5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827534,SD NEGERI 13 SUMALATA,69827534,Jl. Trans Sulawesi,HUTOKALO,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dik[pora/Smlt/51/VII/,13-03-2013,420/DIKPORA/SMLTA/5/VII/2,01-07-2013,Silakan Upload SK,,C,"2,500",1. -,2. Telkomsel Flash,PLN,,,carolinadjuli70@gmail.com,,.926896000000,122.538156000000,7,13,16,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,2,1,2,0,4,6,0,1,0,2,5,0,5,2,2,2,3,0,0,0,0,1,6,,,,0,6,0,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC1EA3A2-E5F6-469A-B401-5E351A605DDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943833,SD NEGERI 14 SUMALATA,69943833,Jl. Trans Sulawesi,BULONTIO TIMUR,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DIKPORA-KAB/DIKDAS/80,09-05-2016,420/DIKPORA-KAB/DIKDAS/80,09-05-2016,Lihat SK Operasional,2016-05-16 08,C,"5,000",1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,sdn14sm@gmail.com,,.983961000000,122.420791000000,7,30,36,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,2,2,0,3,6,0,1,0,2,5,0,6,1,3,3,1,0,0,0,0,0,7,,,,0,6,0,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/006B84D0-6585-E111-A6A7-9B5C31BF031A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500270,SD NEGERI 2 SUMALATA,40500270,Dusun Tengah,BULOILA,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DIKPORA/PEMDIKDAS/206/II/2006,20-12-2006,420/DISDIK-KAB/PEMDIKDAS/206/II/2023,13-02-2023,Lihat SK Operasional,2023-02-23 09,A,"3,330",1. -,2. -,PLN,0,0,sdn02sumalata@gmail.com,,.999200000000,122.278500000000,4,63,63,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,9,0,1,0,0,2,0,2,4,0,0,0,3,1,0,4,0,1,0,1,2,0,0,0,0,4,,,,9,0,0,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10669FD0-6585-E111-87B2-8F0A21B6BF0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500258,SD NEGERI 3 SUMALATA,40500258,Dusun Diambu,BULONTIO TIMUR,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1960,16-07-1960,420/DISDIK-KAB/PEMDIKDAS/4578/2022,27-10-2022,Lihat SK Operasional,2023-02-23 09,A,"1,674",1. Telkomsel Flash,2. Lainnya,PLN & Diesel,,,sdnegeritigasumalata@gmail.com,,.983200000000,122.423200000000,7,35,38,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,1,4,0,0,3,3,0,4,0,5,2,0,7,0,1,1,0,1,2,2,0,2,5,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D04B9FD0-6585-E111-9C81-A72150F616B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500614,SD NEGERI 4 SUMALATA,40500614,Jalan Trans Sulawesi,KASIA,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,07-01-1960,420/DISDIK-KAB/PEMDIKDAS/205/II/2023,01-01-1910,Lihat SK Operasional,2023-03-20 09,B,"1,119,720",1. -,2. -,PLN,0,,sdnegeri4sumalata@gmail.com,,.989200000000,122.365500000000,6,30,30,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,0,2,0,0,4,4,0,2,0,2,4,0,5,1,1,0,1,2,2,0,0,1,5,,,,3,3,0,0,0,1,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90809FD0-6585-E111-8230-C19FCF93F47A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500488,SD NEGERI 5 SUMALATA,40500488,Dusun Tengah,BULONTIO TIMUR,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,06-10-1975,420/DISDIK-KAB/PEMDIKDAS/4343/X/2022,21-10-2022,Lihat SK Operasional,2022-10-28 12,A,"2,750",1. Telkomsel Flash,2. -,PLN,0,0,,,.979200000000,122.420300000000,8,59,51,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",7,0,1,1,4,1,0,3,4,0,4,0,4,4,0,6,2,0,3,2,0,3,0,0,2,6,,,,0,5,2,0,0,1,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0A61C87-92FE-E111-B00E-4D6EBD5954C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500547,SD NEGERI 6 SUMALATA,40500547,JALAN TRANS SULAWESI,BULOILA,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,640/IMB/07/17/I/2006,23-01-2006,,01-01-1910,Silakan Upload SK,,B,"1,870",1. -,2. -,PLN,0,0,sdn6sumalata@gmail.com,,.994500000000,122.275200000000,5,62,72,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,7,0,1,0,2,1,0,2,3,1,1,0,3,2,1,3,1,0,0,1,2,2,0,0,0,5,,,,7,0,0,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A008BFD0-6585-E111-9F39-21C5358C283A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500572,SD NEGERI 7 SUMALATA,40500572,Jln.Trans Sulawesi,KIKIA,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1982,01-01-1910,420/DISDIK-KAB/PEMDIKDAS/258/II/2023,22-02-2023,Lihat SK Operasional,2023-03-09 04,A,"2,912",1. -,2. -,PLN,,,sdn1kikia@gmail.com,,1.006700000000,122.294100000000,7,69,60,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",7,0,1,0,1,1,0,5,6,0,1,0,3,4,0,4,3,2,0,2,1,2,0,0,2,5,,,,0,3,4,1,0,0,1,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40D31C87-92FE-E111-B9D5-D17CAABC7857,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40502762,SD NEGERI 8 SUMALATA,40502762,Jln Trans Sulawesi,PUNCAK MANDIRI,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SK/56/I/2010,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,200",1. -,2. -,PLN,0,,puncakmandiri01@gmail.com,,.989500000000,122.365600000000,5,21,21,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,6,0,2,0,0,1,0,4,5,0,0,0,2,3,0,3,2,1,2,1,0,1,0,0,1,4,,,,0,3,3,0,1,1,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809B9FD0-6585-E111-A8DE-9D864AA9B045,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40501496,SD NEGERI 9 SUMALATA,40501496,Jln. Pulahenti,PULAHENTI,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,2006,17-08-2006,420/DISDIK-KAB/PEMDIKDAS/298.a/X/2018,10-10-2018,Lihat SK Operasional,2019-07-04 11,C,"1,320",1. -,2. Lainnya,PLN,0,0,sdn9sumalata123@gmail.com,http,.975200000000,122.462600000000,7,49,42,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,3,0,0,4,6,0,1,0,2,5,0,5,2,2,3,1,1,0,0,0,1,6,,,,0,1,2,3,0,0,0,1,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Sumalata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/706BEDD0-6585-E111-9B2F-43A5713FC77B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500374,SMP NEGERI 1 SUMALATA,40500374,Jln. Suparto,BULONTIO BARAT,KEC. SUMALATA,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,30-07-1980,420/DISDIK-KAB/SEK/692/V/2017,16-05-2017,Lihat SK Operasional,2022-10-14 11,B,"7,183",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,smp1sumalata@gmail.com,http,.983100000000,122.420800000000,23,146,152,10,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"3,500",12,2,1,4,6,4,0,13,18,0,4,1,7,16,0,16,7,4,8,6,2,1,1,1,9,14,3,4,3,12,0,0,0,1,0,0,0,,,,,,
