prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90C07A78-2FF5-E011-93C5-4183ACEF4F86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301310,UPTD SD NEGERI 01 LABUAH GUNUANG,10301310,Jalan Kayu Tanam,LABUAH GUNUANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,424/005/SDI1973-KYT/01-1973,01-01-1973,,01-01-1910,Lihat SK Operasional,2019-10-03 15,B,"5,325",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdn01lbg@gmail.com,,-.287500000000,100.714000000000,8,45,52,6,SD 2013,Siang/6 hari,,2022/2023-2,Telkom Speedy,"1,300",14,0,1,2,5,1,0,2,4,1,3,0,5,3,0,7,1,1,2,0,2,2,1,0,3,5,,,,3,11,0,1,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0404979-2FF5-E011-A802-632536976140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301399,UPTD SD NEGERI 01 SITANANG,10301399,Sitanang,SITANANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1920,,01-01-1910,Silakan Upload SK,,B,855,1. -,2. Telkom Speedy,PLN,,,sdn01sitanang1920@gmail.com,,-.274100000000,100.730700000000,7,60,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,2,4,1,0,2,4,1,2,0,6,1,0,7,0,0,4,0,0,0,1,2,0,7,,,,6,0,0,0,0,0,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80857A78-2FF5-E011-B238-3D88ABA33A41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301389,UPTD SD NEGERI 01 TANJUANG GADANG,10301389,Bulakan Tanjung Gadang,TANJUANG GADANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,113/WN/TG/II/2008,18-02-2008,,01-01-1910,Silakan Upload SK (link file tidak valid) => [401438-904769--],2020-11-30 16,B,"1,668",1. Telkomsel Flash,2. Lainnya,PLN,0,0,uptdsdn01tjg@gmail.com,,-.303700000000,100.739700000000,8,59,78,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,1,1,3,1,0,4,7,0,0,1,2,6,0,7,1,2,2,2,1,0,0,1,2,6,,,,0,1,1,5,0,0,1,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0E54879-2FF5-E011-B3A8-3F35BD9DD6B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301401,UPTD SD NEGERI 02 AMPALU,10301401,Jorong Padang Mangunai,AMPALU,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,420/009/I/DPK-LK/I/2019,01-01-1910,Lihat SK Operasional,2019-11-26 09,B,"2,457",1. -,2. Telkomsel Flash,PLN,,,sdnegeri02ampalu@gmail.com,,-.174700000000,100.684400000000,7,67,46,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,4,1,0,2,4,1,2,0,5,2,0,5,2,0,2,2,0,0,0,3,1,6,,,,0,6,0,0,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40DE4979-2FF5-E011-BAFF-17C03FBD3054,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304251,UPTD SD NEGERI 02 BALAI PANJANG,10304251,Balai Panjang,BALAI PANJANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-10-1978,420/009/1/DPK-LK/I/2019,01-01-1910,Lihat SK Operasional,2019-10-18 20,B,"1,920",1. Telkomsel Flash,2. Lainnya (Satelit),PLN,,,sdn02blp@gmail.com,,-.227700000000,100.724500000000,8,37,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,3,2,0,3,7,0,1,0,3,5,0,7,1,2,1,3,1,1,0,0,2,6,,,,0,5,2,0,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80394A79-2FF5-E011-AD2D-49965DF76708,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304254,UPTD SD NEGERI 02 BATU PAYUANG,10304254,Subarang Air,BATU PAYUANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01/01/1979,01-01-1979,,01-01-1979,Lihat SK Operasional,2019-11-25 15,B,"4,900",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.154200000000,100.760600000000,8,58,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,897,6,0,2,2,4,2,0,2,5,2,1,0,3,5,0,4,4,1,1,2,0,1,3,0,1,7,,,,6,0,0,0,2,0,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60054A79-2FF5-E011-A0AA-E57F7904EB3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304255,UPTD SD NEGERI 02 BUKIK SIKUMPA,10304255,Bukik Sikumpa,BUKIK SIKUMPA,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/WN/BKS/II-2017,01-01-1977,420/177/1/DPK-LK/V-2022,01-01-1910,Lihat SK Operasional,2022-05-24 10,B,"2,850",1. Lainnya,2. Lainnya,PLN,,,uptdsdn02bks@gmail.com,,-.269800000000,100.705600000000,9,43,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",6,0,1,2,6,0,0,3,4,1,2,2,6,3,0,7,2,0,4,0,2,0,0,3,2,7,,,,0,6,0,0,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0107A78-2FF5-E011-9F33-175DCA7B1C4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301416,UPTD SD NEGERI 02 HALABAN,10301416,Halaban,HALABAN,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,02-01-2019,420/009/1/DPK-LK/I/2019,02-01-2019,Lihat SK Operasional,2019-10-22 08,B,"2,170",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,uptdsdn02halaban@gmail.com,,.153800000000,100.612400000000,8,91,100,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,1,7,0,0,1,3,0,4,1,7,1,0,7,1,1,1,0,0,1,4,1,2,6,,,,0,7,0,0,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0A94979-2FF5-E011-B1A6-8B08188523AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301408,UPTD SD NEGERI 02 LABUAH GUNUANG,10301408,Dusun Nan Anam Labuah Gunuang,LABUAH GUNUANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/900/1/DPK-LK/I/2019,01-01-1981,,01-01-1910,Lihat SK Operasional,2019-11-27 01,B,"2,226",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-.296000000000,100.714800000000,8,31,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,5,2,0,1,5,0,2,1,5,3,0,6,2,1,2,1,2,0,1,1,1,7,,,,0,0,6,0,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/105A7A78-2FF5-E011-9F15-172295939C1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301369,UPTD SD NEGERI 02 SITANANG,10301369,Coran Sitanang,SITANANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1959,,01-01-1910,Lihat SK Operasional,2019-10-22 08,B,"1,125",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,sdn02sitanang@gmail.com,,-.258300000000,100.756100000000,9,51,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,0,0,5,0,0,4,5,3,0,1,6,3,0,8,1,3,0,1,1,0,2,2,4,5,,,,6,0,0,0,0,0,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00754979-2FF5-E011-9099-09576D6DD316,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301359,UPTD SD NEGERI 02 TANJUANG GADANG,10301359,Parak Lubang,TANJUANG GADANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1949,,01-01-1910,Lihat SK Operasional,2019-10-08 15,B,"8,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn02tjg@gmail.com,,-.307900000000,100.729400000000,8,103,70,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",6,0,1,4,4,2,0,2,6,0,1,1,6,2,0,7,1,0,3,3,1,0,0,1,1,7,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F24879-2FF5-E011-A7F7-C15723B759C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301357,UPTD SD NEGERI 03 AMPALU,10301357,JORONG GUGUK,AMPALU,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Bupati,01-01-1981,,01-01-1910,Lihat SK Operasional,2019-10-17 19,C,"5,600",1. -,2. Telkomsel Flash,PLN,,,sdn03ampalu@gmail.com,,-.082900000000,100.521600000000,8,60,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,3,3,0,2,6,0,1,1,5,3,0,6,2,2,3,1,0,0,0,2,3,5,,,,0,0,6,0,0,1,0,0,1,1,1,1,1,1
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40EB4979-2FF5-E011-BC6B-878F6C6A39A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304295,UPTD SD NEGERI 03 BALAI PANJANG,10304295,Jorong Tareh,BALAI PANJANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.SD 4.82/IV-1982,18-04-1982,420/038/1/DPK-LK/II-2021,19-02-2021,Lihat SK Operasional,2023-05-08 10,A,"2,580",1. Telkomsel Flash,2. Lainnya,PLN,,,uptdsdn03blp@gmail.com,,-.236100000000,100.741100000000,14,134,107,11,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,400",15,0,2,2,9,2,0,3,7,2,4,1,6,8,0,11,3,1,1,5,2,0,1,4,1,13,,,,12,0,3,0,2,0,0,0,2,2,2,2,1,2
Sumatera Barat,Kab. Lima Puluh Koto,Lareh Sago Halaban,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80607B78-2FF5-E011-9E59-3F2A595D9ADB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304298,UPTD SD NEGERI 03 BATU PAYUANG,10304298,LAREH NAN PANJANG,BATU PAYUANG,KEC. LAREH SAGO HALABAN,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/009/1/DPK-LK/I/2019,20-02-1977,,01-01-1910,Lihat SK Operasional,2019-10-06 05,B,"2,145",1. -,2. Lainnya (Satelit),PLN,,,sdnbatupayuang03@gmail.com,http,.178200000000,100.770100000000,8,65,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,800,6,0,1,2,5,1,0,2,4,0,3,1,5,3,0,7,1,2,0,2,0,1,2,1,2,6,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
