prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0BC2F90-2EF5-E011-8E84-EBB27E0B336B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107314,SD N 1 JEUMPET,10107314,Jln.mata Ie,JEUMPET AJUN,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,17-08-1982,,17-08-1982,Silakan Upload SK,,B,"1,740",1. -,2. Telkom Speedy,PLN,,,sdjeumpet1@yahoo.com,,5.523105000000,95.292828300000,8,62,41,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,5,0,0,3,3,0,4,1,4,4,1,3,4,1,1,3,1,0,2,0,1,7,3,0,3,0,0,0,1,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F02F90-2EF5-E011-A79B-1191B9F7F763,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107317,SD NEGERI 1 LAMBHEU,10107317,Jln Krueng Daroy Utama Perumnas Lambheu,LAM BHEU,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [764281-619288--],2023-01-30 08,B,"1,375",1. -,2. Telkom Speedy,PLN,,065143098,sd1_lambheu@yahoo.co.id,,5.515915000000,95.304878300000,21,169,164,12,Double Shift/6 hari,,2022/2023-2,"2,200",7,0,0,2,8,6,0,7,14,0,6,1,9,12,0,16,5,1,4,8,4,1,1,2,3,18,6,0,1,3,0,0,0,1,2,2,2,2,2,2,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B02F90-2EF5-E011-9DD5-C701D8907B08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107318,SD NEGERI 1 LAMCOT,10107318,Desa Lamcot,LAMCOT,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422/056/2021,01-01-1910,422/056/2021,01-01-1910,Silakan Upload SK (link file tidak valid) => [684813-741912--],2022-08-25 00,A,"2,960",1. Lainnya,2. Telkom Speedy,PLN,0,0,ssdn1lamcot@yahoo.com,,5.527500000000,95.339000000000,14,109,112,8,Pagi/6 hari,,2022/2023-2,"1,320",8,0,1,2,9,0,0,5,6,0,3,5,8,6,0,9,5,3,2,2,0,0,4,3,3,11,8,0,0,0,1,0,0,0,1,1,1,2,1,2,SD 2013,Lainnya,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60892F90-2EF5-E011-BBDB-A9AAAE666220,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107322,SD NEGERI 1 MATA IE,10107322,Ulee Tuy,ULEE TUY,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1980,422/053/2021,01-01-1910,Lihat SK Operasional,2021-09-14 13,A,"1,614",1. -,2. Telkomsel Flash,PLN,,,sd1mataie@gmail.com,,5.505793300000,95.310725000000,12,90,79,6,Pagi/6 hari,,2022/2023-2,499,6,0,1,2,6,0,0,6,6,3,2,1,7,5,1,9,2,2,1,1,2,2,2,2,2,10,6,0,0,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90253090-2EF5-E011-9A30-3F109FC98489,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10100149,SD NEGERI 2 JEUMPET,10100149,Lampasi Engking,LAMPASI ENGKING,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,304",1. -,2. Lainnya,PLN,,,sdnduajeumpet@yahoo.co.id,http,5.519831700000,95.284731700000,11,27,25,6,Pagi/6 hari,,2022/2023-2,4,5,0,0,0,7,0,0,4,5,2,2,2,5,6,0,10,1,3,3,0,1,1,2,1,3,8,0,0,5,1,0,0,0,1,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60333090-2EF5-E011-AB1F-05F2BB4DC475,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107332,SD NEGERI 2 LAMBHEU,10107332,Jl. Hadiah Perumnas Lambheu,LAM BHEU,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1991,01-01-1991,422/2518/2022,01-01-1910,Lihat SK Operasional,2023-02-17 13,A,"1,880",1. -,2. Telkom Speedy,PLN & Diesel,,,sekolahdasar_2lambheu@yahoo.co.id,,5.515020000000,95.304798300000,14,109,128,9,Pagi/6 hari,,2022/2023-2,900,7,0,2,4,9,2,0,3,5,1,5,3,11,3,0,12,2,0,2,3,3,1,4,1,1,13,7,0,0,0,2,0,0,0,2,2,2,1,1,1,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80FD2F90-2EF5-E011-A9C2-339001B11D7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107334,SD NEGERI 2 LAMCOT,10107334,Jln.Lawee,DAROY KAMEU,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421,09-09-1991,421,16-11-1990,Silakan Upload SK,,A,"2,900",1. Telkom Speedy,2. Telkom Speedy,PLN,0,,sd2lamcot@yahoo.co.id,,5.514773300000,95.339221700000,13,135,106,9,Pagi/6 hari,,2022/2023-2,880,10,0,3,0,9,0,0,4,4,1,5,3,8,5,0,10,3,2,0,3,3,0,2,3,2,11,8,2,0,0,0,3,0,0,2,2,2,1,1,1,SD 2013,Telkom Speedy,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F63490-2EF5-E011-A63F-F7F2629358E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107338,SD NEGERI 2 MATA IE,10107338,Desa Leu Ue,LEU UE,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,207,12-07-1976,208,12-07-1977,Silakan Upload SK (link file tidak valid) => [403371-432699--],2020-12-15 14,B,"9,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,sd2mataie@gmail.com,,5.500163300000,95.299986700000,19,168,150,12,Pagi/6 hari,,2022/2023-2,500,10,0,1,2,9,2,0,8,10,3,3,3,9,10,2,16,1,3,2,6,4,0,4,0,2,17,0,2,8,0,0,0,1,0,2,2,2,2,2,2,SD 2013,Telkomsel Flash,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40A32F90-2EF5-E011-8115-D3B16D1945AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107370,SD NEGERI GAROT,10107370,Jalan Soekarno-Hatta,GAROT,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1975,01-01-1910,,01-01-1910,Silakan Upload SK,,A,"2,077",1. -,2. Telkom Speedy,PLN,0,,sdgarot@yahoo.com,,5.520603300000,95.302118300000,26,287,259,17,Pagi/6 hari,,2022/2023-2,"4,500",14,0,1,5,12,7,0,7,17,0,5,4,13,13,0,23,3,5,2,9,4,0,2,4,1,25,8,6,0,0,0,1,0,0,3,2,3,3,3,3,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60183090-2EF5-E011-9079-7766DE9FD6B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10100298,SD NEGERI GAROT GEUCEU,10100298,Garot Geuceu,PUNIE,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,476",1. -,2. Telkom Speedy,PLN,0,,sd.garotgeuceu@ymail.com,,5.521600000000,95.298701700000,11,46,39,6,Pagi/6 hari,,2022/2023-2,"1,600",6,0,0,3,5,3,0,3,8,1,2,0,4,7,0,6,5,0,1,5,3,0,0,2,0,11,0,1,5,0,0,0,0,1,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C92F90-2EF5-E011-8E7E-F95BE2ADBE64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107373,SD NEGERI GUE GAJAH,10107373,Jln. Pintu Air,GUE GAJAH,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1981,,01-01-1910,Silakan Upload SK,,A,"1,369",1. 3 (Tri),2. Telkom Speedy,PLN,,,sd.guegajah@yahoo.com,http,5.510580000000,95.297666700000,9,50,56,6,Pagi/6 hari,,2022/2023-2,"1,760",6,0,1,4,6,0,0,3,5,0,3,1,4,5,3,4,2,2,1,3,0,2,0,1,1,8,0,6,0,0,0,1,0,0,1,1,1,1,1,1,SD 2013,3 (Tri),,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D62F90-2EF5-E011-AA1B-555516816DD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107377,SD NEGERI KANDANG CUT,10107377,Kandang Cut,KANDANG,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,12/342/1977,01-03-1977,66/55/1979,01-03-1980,Silakan Upload SK,,A,"2,332",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdkandangcut@yahoo.co.id,,5.510658300000,95.315143300000,8,70,86,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,5,0,0,3,4,1,0,3,5,3,0,8,0,0,0,1,2,1,3,1,1,7,0,0,6,0,0,0,1,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60962F90-2EF5-E011-BC7B-6D57E6E800DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107409,SD NEGERI LAMPEUNEURUT,10107409,Jln. Soekarno-Hatta,LAMPEUNEURUT UJONG BLANG,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-12-1955,422/091/2021,01-12-1956,Lihat SK Operasional,2022-01-24 01,A,"8,546,852",1. -,2. Telkom Speedy,PLN,,,sdnegerilampeuneurut@gmail.com,http,5.515446700000,95.326736700000,39,391,373,24,Pagi/6 hari,,2022/2023-2,"5,000",24,0,1,4,20,6,0,13,21,3,9,6,20,19,3,32,4,1,6,5,9,2,9,7,2,37,6,18,0,0,0,1,0,0,5,3,4,4,4,4,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80103590-2EF5-E011-9EA9-D5264E8BBDCA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107421,SD NEGERI LAMTHEUN,10107421,Desa Deunong,DEUNONG,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [374009-736665--],2020-09-13 09,B,"3,087",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdlamtheun@gmail.com,,5.493966700000,95.321740000000,10,30,35,6,Siang/6 hari,,2022/2023-2,450,6,0,1,1,6,0,0,4,4,0,2,4,6,4,0,4,6,0,2,1,1,0,4,2,2,8,0,3,3,0,0,0,1,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D531061E-89FB-4EC0-ADC3-B118EC01E693,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007471,SDIT SULTAN MUHAMMAD YASIN,70007471,Desa Lamtheun,LAMTHEUN,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02/SK-YPSMY Aceh/2019,15-06-2019,68 Tahun 2020,10-09-2020,Lihat SK Operasional,2021-01-29 08,,572,1. -,2. Telkom Speedy,PLN,,,,,5.505700000000,95.321100000000,7,47,37,6,Sehari Penuh/5 hari,,2022/2023-2,"5,500",5,0,0,0,0,0,8,0,7,0,0,0,0,7,0,4,3,1,2,3,0,1,0,0,0,7,5,0,0,0,0,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50BBF81A-F404-45BC-B08C-CD2538D7F32B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841004,SMP Islam Cendekia El-Hakim,69841004,Jl. Tgk. Meunara VIII Lr. PLN Dusun Melatai Desa Garot,GAROT,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan EL HAKIM ACEH,AI7523,001/SK-P/YH/XII/2010,26-05-2014,430 Tahun 2014,26-05-2014,Lihat SK Operasional,2016-02-16 07,B,"1,647",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,elhakimislamicschool@gmail.com,,5.524900000000,95.295600000000,9,100,56,7,Pagi/6 hari,,2022/2023-2,"25,000",6,0,0,3,2,0,10,0,7,0,2,0,2,7,2,6,1,2,6,0,0,1,0,0,5,4,0,6,0,0,0,0,0,0,,,,,,,SMP 2013,Telkomsel Flash,2,2,3
Aceh,Kab. Aceh Besar,Darul Imarah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80BBC285-BFF9-E111-83FD-FD194D839937,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729114,SMP IT LUQMANUL HAKIM,60729114,Jl. Teuku Nek,LAMTHEUN,KEC. DARUL IMARAH,KAB. ACEH BESAR,PROV. ACEH,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Komite Kemanusiaan Indonesia Aceh (KKIA),AI7529,035/SK/KKIA/VIII/2010,02-08-2010,67 Tahun 2011,04-07-2011,Silakan Upload SK (link file tidak valid) => [316571-189587--],2020-08-24 16,B,520,1. -,2. Telkom Speedy,PLN,,065146006,smpit_lh@yahoo.co.id,http,5.506750000000,95.321323300000,7,47,44,3,Sehari Penuh/5 hari,,2022/2023-2,0,6,0,0,4,0,0,7,2,7,0,0,0,0,7,0,6,1,3,2,2,0,0,0,0,3,4,6,0,0,0,0,0,0,1,,,,,,,SMP 2013,Tidak Ada,1,1,1
