prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0B21E87-92FE-E111-9B06-AD340E8307DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729081,SD NEGERI 16 ANGGREK,60729081,Putiana,PUTIANA,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DIKPORA/164/SK/2010,07-04-2008,420/DISDIK-KAB/PEMDIKDAS/808/VII/2017,18-07-2017,Lihat SK Operasional,2017-09-08 08,B,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnenambelasanggrek@gmail.com,,.825300000000,122.802000000000,8,41,40,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,449,6,0,1,0,3,1,0,4,6,0,2,0,4,4,0,7,1,2,3,2,1,0,0,0,3,5,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40CCBFD0-6585-E111-A75F-EB14B4C9EB56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500420,SD NEGERI 2 ANGGREK,40500420,"Jl. Siswa, Dusun Iloheluma, Desa Popalo, Kec. Anggrek",POPALO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DIKPORA.KAB/SEK/1294/VIII/2016,01-06-1964,420/DIKPORA.KAB/SEK/1293/VIII/2016,18-08-2016,Lihat SK Operasional,2016-08-19 07,C,"3,072",1. Indosat IM2,2. Telkom Speedy,PLN,,,sdn2anggrek@gmail.com,http,.820900000000,122.818800000000,7,41,27,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM2,900,6,0,1,0,3,2,0,2,4,1,2,0,4,3,0,6,1,2,1,2,1,1,0,0,2,5,,,,6,0,0,0,0,0,1,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0109ED0-6585-E111-A9ED-A353CF3A251C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500359,SD NEGERI 3 ANGGREK,40500359,Jln. Labanu-Anggrek,MOOTILANGO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DISDIK-KAB/PEMDIKDAS/149/IV/2018,01-01-1910,420/DISDIK-KAB/PEMDIKDAS/149/IV/2018,01-01-1910,Lihat SK Operasional,2023-05-31 11,B,"3,325",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdntigaanggrek2@gmail.com,,.773200000000,122.799600000000,10,74,53,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,4,0,1,0,5,2,0,3,5,2,3,0,5,5,0,7,3,2,0,4,0,1,1,2,2,8,,,,0,0,4,2,0,1,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/503B9ED0-6585-E111-B22E-13AB3040C76D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500301,SD NEGERI 4 ANGGREK,40500301,Jln. Trans Sulawesi Dusun Lungulo,IBARAT,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,06-08-1955,,01-01-1910,Silakan Upload SK,,B,"2,530",1. Telkom Speedy,2. Lainnya (Kabel),PLN,,,sdnegeri.4anggrek@gmail.com,,.850200000000,122.769000000000,14,143,135,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"1,300",12,0,1,5,6,2,0,6,8,0,5,1,7,7,0,10,4,1,4,3,2,0,1,3,1,13,,,,12,0,0,0,1,0,0,0,2,2,2,2,2,2
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90E2BFD0-6585-E111-A4FA-63496C372643,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500445,SD NEGERI 5 ANGGREK,40500445,Jln. Susumi Paguyaman,TOLANGO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1963,02-01-1966,420/DISDIK-KAB/PEMDIKDAS/45/IV/2018,01-01-1910,Lihat SK Operasional,2018-09-27 17,B,"4,704",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn05.anggrek@yahoo.co.id,,.850900000000,122.752500000000,12,51,53,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,8,0,1,1,3,4,0,5,9,0,3,0,7,5,0,11,1,2,1,3,1,3,2,0,0,12,,,,0,4,4,0,0,0,1,0,2,2,2,2,2,2
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/000DC0D0-6585-E111-BA3E-B1AB648848A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500263,SD NEGERI 6 ANGGREK,40500263,Jalan Pelabuhan Anggrek,DUDEPO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,2005,01-01-2005,420/DISDIK-KAB/PEMDIKDAS/568/VII/2019,03-07-2019,Lihat SK Operasional,2019-07-06 10,B,"3,700",1. Telkomsel Flash,2. -,Diesel,,,sdn_6anggrek@yahoo.com,,.889000000000,122.783100000000,9,48,33,11,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,000",14,0,1,0,4,1,0,4,6,1,2,0,3,6,0,9,0,0,1,3,0,3,1,1,2,7,,,,14,0,0,1,1,0,0,0,2,2,2,2,2,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0FC1C87-92FE-E111-9384-1F20516877DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500648,SD NEGERI 7 ANGGREK,40500648,Jalan Pantai,ILODULUNGA,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,MASI DALAM PROSES,30-11-2012,MASI DALAM PROSS,30-11-2012,Lihat SK Operasional,2019-07-02 07,B,"2,852",1. -,2. Telkom Speedy,PLN,,,sdnegeri7anggrek@yahoo.co.id,,.814300000000,122.831300000000,7,52,56,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,5,1,0,1,4,1,2,0,6,1,0,6,1,0,2,2,1,0,2,0,2,5,,,,3,3,0,0,0,0,1,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0856FD0-6585-E111-9113-216BC5DE952E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500480,SD NEGERI 8 ANGGREK,40500480,Dudepo,DUDEPO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DISDIK/PEMDIKDAS/284/IV/2021,01-04-1982,420/DISDIK/PEMDIKDAS/284/IV/2021,01-04-2021,Lihat SK Operasional,2022-06-30 09,C,"2,400",1. Telkomsel Flash,2. Lainnya (Serat Optik),Tenaga Surya,,,sdn8anggrek01@gmail.com,http,.904000000000,122.759900000000,7,17,23,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,3,0,0,0,4,3,0,0,3,1,3,0,7,0,0,2,5,0,0,3,2,0,1,1,1,6,,,,0,3,0,3,0,0,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20259ED0-6585-E111-9826-B709E0A8139E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40501488,SD NEGERI 9 ANGGREK,40501488,JLN HELUMO BAINAALE,HELUMO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,420/DIKPORA-KAB/SEK/1593/,05-12-2014,Silakan Upload SK,,C,"10,000",1. Telkom Speedy,2. -,Diesel,,,motilangoanggrek9@gmail.com,,.784400000000,122.823700000000,6,13,11,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,450,4,0,1,0,3,1,0,2,3,3,0,0,4,2,0,4,2,0,1,3,0,0,1,1,3,3,,,,0,2,2,0,0,1,0,0,1,1,1,1,1,1
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E8DED0-6585-E111-B055-09B13750A62C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500389,SMP NEGERI 1 ANGGREK,40500389,JL. SUSUMI DUSUN HUYULA,TOLANGO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"9,805",1. Telkomsel Flash,2. Lainnya (Satelit),PLN,,,smpnsatuanggrek@yahoo.com,,.848800000000,122.750000000000,16,62,75,6,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"2,400",12,2,1,4,14,0,0,2,3,0,10,3,10,6,0,14,2,2,0,3,5,0,3,3,2,14,2,2,2,2,9,1,0,1,0,0,0,,,,,,
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F05FE7D0-6585-E111-9919-75FBEF77EF02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40500393,SMP NEGERI 2 ANGGREK,40500393,Jl. Siswa,POPALO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/DISDIK-KAB/196/II/2017,08-02-2017,420/DISDIK-KAB/PEMDIKDAS/235/II/2023,20-02-2023,Lihat SK Operasional,2023-02-23 10,B,"90,000",1. -,2. Lainnya (Satelit),PLN,,,smpnegeri2anggrek@gmail.com,http,.814100000000,122.819800000000,23,119,112,9,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,500",0,2,0,3,17,2,0,4,7,0,16,0,13,10,0,20,3,2,7,6,4,2,2,0,4,19,3,3,3,0,0,0,9,0,0,0,1,,,,,,
Gorontalo,Kab. Gorontalo Utara,Anggrek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/005CE3D0-6585-E111-92C8-05DD86AB4F5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40501532,SMP NEGERI 4 ANGGREK,40501532,Jln. Pelabuhan Anggrek,DUDEPO,KEC. ANGGREK,KAB. GORONTALO UTARA,PROV. GORONTALO,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,328 TAHUN 2013,02-12-2013,420/DISDIK/PEMDIKDAS/745/VIII/2021,23-08-2021,Lihat SK Operasional,2021-09-02 07,B,"3,150",1. -,2. Telkomsel Flash,Tenaga Surya,0,,smpn3satapanggrek@yahoo.com,http,.889000000000,122.783300000000,10,14,22,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,220,3,1,1,2,5,2,0,3,6,0,4,0,5,5,0,9,1,0,4,4,0,0,2,0,3,7,1,1,1,3,0,0,0,1,0,0,0,,,,,,
