prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A106208A-A9AE-47A7-B46E-BEDF95BE3B55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718975,MIS SUNAN GIRI,60718975,MULUNG-DRIYOREJO-GRESIK,MULUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Mm.12/05.00/PP.00/11/SK/2000,24-08-2000,B.1722/Kk.13.19.2/PP.00/08/2016,04-08-2016,Lihat SK Operasional,2017-12-04 07,A,0,,2.,,,,,,-7.344700000000,112.651000000000,0,86,85,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4010E52C-48CE-4506-8547-AD0285428653,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718967,MIS TARBIYATUL AKHLAQ,60718967,JL. KA SYAFEK 325 WEDOROANOM,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,MIS/ 25.0068/ 2017,11-08-2017,4936 Tahun 2017,11-08-2017,Lihat SK Operasional,2019-05-11 13,A,0,,2.,,,,,,-7.324500000000,112.604400000000,0,82,63,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C90FE6A-1465-4CB1-82D2-479580638BB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718966,MIS TARBIYATUL ISLAMIYAH,60718966,DS. TANJUNGAN RT 03 RW 01 KECAMATAN DRIYOREJO KAB. GRESIK,TANJUNGAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.353800000000,112.600600000000,0,168,148,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7187ADE-F039-449F-8073-261AFDCAE2A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927588,MISBILINGUAL AL-HIKMAH,69927588,Jln Raya Legundi,BANJARAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000300000000,.000600000000,0,32,25,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6950FF39-C92B-4681-AE37-A9C13B6B0ABA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994873,MTs HIKMATUL UMMAH,69994873,JL. KA. SYAFEK NO. 396,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,,MTsS/25.0151/2019,22-04-2019,MTsS/25.0151/2019,22-04-2019,Lihat SK Operasional,2020-12-22 06,B,0,,2.,,,,,,-7.323900000000,112.588600000000,0,41,23,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7207B366-F314-43C5-9BB1-E9852B692026,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582937,MTSS DARUL ULUM,20582937,MOJOSARIREJO NO.1,MOJOSARIREJO,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.347500000000,112.595800000000,0,61,42,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/464D9E33-57FF-4156-911D-0D6FC79B4130,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582939,MTSS DARUT TAUHID,20582939,JL. KAUMAN RAYA,BANJARAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,MTsS / 25.0130 / 2017,13-09-2009,MTsS / 25.0130 / 2017,11-08-2017,Lihat SK Operasional,2023-05-19 13,C,0,,2.,,,,,,-7.355700000000,112.577600000000,0,5,4,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DF9F706-A2B5-444B-A097-6FB1ECBC122C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582934,MTSS MAARIF,20582934,"JL. RANDEGANSARI DESA RANDEGANSARI, KECAMATAN DRIYOREJO KAB,GRESIK",RANDEGANSARI,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.326400000000,112.616500000000,0,424,340,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9867A013-7C61-482D-BE82-D2F613312DEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582935,MTSS RADEN FATAH,20582935,"KESAMBEN WETAN RT, 10, RW. 2",KESAMBENWETAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Mm.12/05.00/PP.00.6/141/1993,28-01-1993,Kd.13.25/5/PP.00.6/613/SK/2010,28-07-2010,Lihat SK Operasional,2016-10-20 13,A,0,,2.,,,,,,-7.333010000000,112.620455000000,0,271,212,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64C8D32A-A954-46A0-BEDA-6DD95E54D9EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754589,MTSS SUNAN AMPEL,69754589,Jl. Raya Intan 22-23 Perumnas KBD,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,MTsS/25.0136/2017,11-08-2017,MTsS/25.0136/2017,11-08-2017,Lihat SK Operasional,2017-11-29 10,B,0,,2.,,,,,,-7.345801000000,112.595966000000,0,19,13,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1C151E5-6103-454D-8B2F-A59364F6CEA6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582938,MTSS SUNAN GIRI,20582938,JL. RAYA MULUNG NO. 129,MULUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Wm.06.03/PP.03.2/3063/SKP,02-09-1998,MTsS/25.0104/2017,11-08-2017,Lihat SK Operasional,2017-12-05 09,B,0,,2.,,,,,,-7.344700000000,112.651000000000,0,181,127,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E0579C8-1EF7-4B77-9893-7E6BFD6EB692,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582936,MTSS TARBIYATUL AKHLAQ,20582936,JL. KA SYAFEK 235 RT/RW,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,Wm.06.03/PP.03.2/3063/SKP/1998,20-07-1994,Kd.13.25/5/PP.00.6/651/SK/2010,28-07-2010,Lihat SK Operasional,2016-10-02 10,B,0,,2.,,,,,,-7.326500000000,112.605500000000,0,41,32,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80BAFEF2-8B18-E111-BA47-E13552C9266E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501156,SD AL FATAH,20501156,Jl. Granit Nila 5 Kbd,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN AL FATAH KOTA BARU DRIYOREJO,AW8382,89/6376/10/2003,02-06-2003,503.2.17/60/437.74/2020,26-08-2020,Lihat SK Operasional,2020-09-04 11,A,800,1. -,2. Telkom Speedy,PLN,0317591775,0317580094,sdalfatah.driyorejo@yahoo.com,http,-7.333900000000,112.639100000000,4,53,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",6,0,1,2,0,0,6,0,4,0,0,0,1,3,0,4,0,0,2,1,0,1,0,0,2,2,,,,0,5,1,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D6FEF2-8B18-E111-9E49-25664825D2CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501155,SD AL FURQON,20501155,Jl. Mutiara III B/F No. 27 Kotabaru - Driyorejo - Gresik,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL-FURQON,AI4931,503.2.17/51/437.74/2020,11-08-2020,503.2.17/51/437.74/2020,11-08-2020,Lihat SK Operasional,2020-10-15 14,A,224,1. -,2. Telkom Speedy,PLN,0,,sdalfurqon2020@gmail.com,http,-7.337100000000,112.636600000000,9,93,102,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,11,0,1,0,0,0,10,0,9,0,0,0,3,6,0,7,2,1,2,2,1,2,1,0,1,8,,,,10,1,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16938D13-F6C5-4023-9985-D8A538A7B3EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974162,SD AL-FURQON 2,69974162,Jl. Kyai Abdur Rohim No. 1 RT. 012 RW. 004,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL-FURQON,AI4931,503.2.17/105/437.74/2017,18-04-2017,503.2.18/53/437.74/2017,22-12-2017,Lihat SK Operasional,2018-03-13 14,B,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,085607334856,,sdalfurqon2@gmail.com,,-7.326358000000,112.619418000000,7,67,52,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,6,1,1,0,0,0,9,1,7,0,0,0,0,7,0,5,2,6,0,0,0,0,0,1,2,5,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70A7F8D4-1006-E211-9157-9DBD8814B2D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20577839,SD ALAMI DRIYOREJO,20577839,Jl. Embong Trengguli Rt 08 Rw 02,KESAMBENWETAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan al-mushaffa,AI4906,421.2/16a/437.53.2/2012,03-01-2012,503.66/44/437.74/2021,19-04-2021,Lihat SK Operasional,2022-03-23 16,B,"1,800",1. -,2. Telkom Speedy,PLN,,0317592121,sdalami.edugress@gmail.com,,-7.349600000000,112.615200000000,15,162,144,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"5,500",13,0,1,4,0,0,16,0,15,0,0,0,0,15,0,11,4,8,4,2,1,0,0,0,2,13,,,,13,0,0,0,0,1,0,0,2,2,2,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F0FEF2-8B18-E111-97AE-43C414C5F5FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536992,SD ASSA ADAH,20536992,Jl.Raya Intan 22-23 Perumnas KBD,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AS SA'ADAH,AK0802,NOMOR 146 TAHUN 2005,31-03-2002,NOMOR;421.2/2276/403.53/2,01-11-2005,Silakan Upload SK,,B,625,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0,sd.assaadah@gmail.com,http,-7.334300000000,112.634500000000,2,21,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",4,0,0,2,0,0,3,0,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,,,,0,4,0,2,0,0,0,1,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E069FFF2-8B18-E111-92A6-9F43BDFAF4F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20566154,SD EXCELLENT CHILDREN,20566154,Jl. Raya Panca Warna Kav. 24-27 Kota Baru Driyorejo,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Elite,AK0800,02/SD/EC/V/2008,07-02-2008,420/230/403.53.08/2008,03-11-2015,Silakan Upload SK (link file tidak valid) => [346739-744626--],2020-08-28 07,A,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,0317590274,staff@Excellentchildren.sch.id,http,-7.339400000000,112.639800000000,9,75,73,7,SD 2013,Siang/6 hari,,2022/2023-2,Telkom Speedy,14,7,0,1,4,0,0,12,1,8,0,0,1,7,2,1,8,0,1,0,0,0,2,4,2,2,7,,,,6,1,0,0,0,0,1,0,1,1,1,1,1,2
