prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/909CADD8-2EF5-E011-B269-5717717D2157,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206766,SD NEGERI 153019 AEK RASO 1,10206766,Aek Raso,AEK RASO,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,900/001/1987,22-01-1987,900/393/DISDIK/2016,01-03-2016,Lihat SK Operasional,2017-03-14 10,C,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnaekraso1@gmail.com,,1.935700000000,98.556600000000,9,58,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,7,0,1,0,3,0,0,6,7,0,1,1,2,7,1,3,5,1,3,3,0,0,0,2,2,7,,,,7,0,0,0,1,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D5ADD8-2EF5-E011-A290-CF61749E5081,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259680,SD NEGERI 153023 PASARIBU TOBING JAE,10259680,Pasaribu Tobing Jae,PASARIBU TOBING JAE,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,953.2/26-8/87,08-01-1980,900/248/DISDIK/2016,07-03-2016,Lihat SK Operasional,2016-08-15 10,B,"2,460",1. -,2. -,PLN,,,123ekanokasitepu@gmail.com,,1.930400000000,98.552600000000,9,63,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,1,2,3,0,0,6,6,1,1,1,4,5,0,7,2,0,4,2,0,0,1,2,2,7,,,,4,0,3,0,1,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E3ADD8-2EF5-E011-9C98-13FFF0D97254,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206771,SD NEGERI 153024 PASAR SORKAM 1,10206771,Desa Pasar Sorkam,PASAR SORKAM,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"7,670",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sekolahdasarnegeri@yahoo.co.id,,1.889000000000,98.557900000000,5,32,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,0,2,0,0,3,3,0,1,1,3,2,0,1,4,1,1,1,0,0,1,1,0,5,,,,0,0,6,0,0,1,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00BAED8-2EF5-E011-B6E5-9F5A2E337C01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206774,SD NEGERI 153027 SIPEAPEA 2,10206774,Sipea-pea,SIPEA PEA,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,500.530.144-2/1991,02-02-1991,900/331/DISDIK/2016,07-03-2016,Lihat SK Operasional,2019-12-23 08,C,"3,820",1. -,2. -,PLN,,,sdnsipeapea2@gmail.com,http,1.915800000000,98.624800000000,8,17,12,5,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,4,0,0,0,4,0,0,4,4,3,1,0,3,5,0,3,5,0,2,2,1,0,1,2,2,6,,,,0,0,4,2,0,0,0,0,1,0,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0045AED8-2EF5-E011-9592-CF2F91946447,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206713,SD NEGERI 154510 PASAR SORKAM 2,10206713,Pasar Sorkam,PASAR SORKAM,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,12-04-1975,,01-01-1910,Silakan Upload SK,,B,"2,394",1. Telkom Speedy,2. Telkomsel Flash,PLN,0,0,sdnegeripasarsorkam@yahoo.co.id,,1.937700000000,98.557500000000,9,32,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",6,0,0,0,4,0,0,5,6,0,3,0,2,7,0,7,2,2,1,3,0,0,1,2,1,8,,,,0,0,6,1,0,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0B3AED8-2EF5-E011-BA12-2785B40E05FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206469,SD NEGERI 155700 MADUMA,10206469,Maduma,MADUMA,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,769",1. -,2. Telkomsel Flash,PLN,,,,,1.877700000000,98.642200000000,5,40,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,0,0,0,0,2,0,0,3,3,0,2,0,1,4,0,3,2,0,0,2,1,0,1,1,1,4,,,,0,0,0,6,0,0,0,1,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50C2AED8-2EF5-E011-9499-0158C7A6F262,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206470,SD NEGERI 155701 PAHIEME 2,10206470,Desa Pahieme 2,PAHIEME II,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1977,01-01-1910,900/252/DISDIK/2016,01-01-1910,Lihat SK Operasional,2016-07-06 18,C,"1,650",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn155701pahieme2@gmail.com,,1.909726000000,98.574788000000,10,72,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,895,5,0,1,0,4,0,0,6,6,2,2,0,0,10,0,5,5,1,4,1,0,1,1,2,5,5,,,,3,0,2,3,0,1,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00DEAED8-2EF5-E011-BC0D-3148213CC524,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206744,SD NEGERI 156311 SORKAM KANAN,10206744,Sorkam Kanan,SORKAM KANAN,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,440",1. -,2. Telkomsel Flash,PLN,,,sdn156311sorkamkanan2@yahoo.com,,1.993100000000,98.643900000000,8,35,30,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,0,2,0,0,6,6,0,0,2,2,6,1,5,2,1,3,2,0,0,0,2,1,7,,,,0,6,0,0,0,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0EAAED8-2EF5-E011-8E76-05EC2C4935A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206493,SD NEGERI 156312 SIPEAPEA 3,10206493,Sidikalang,SIDIKALANG,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,371980,01-01-1910,900/440/DISDIK/2016,01-01-1910,Lihat SK Operasional,2016-04-27 14,B,"2,458",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,sdn.156312sipeapea3@yahoo.com,http,1.914900000000,98.570100000000,8,38,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,0,0,3,0,0,5,6,0,2,0,1,7,0,5,3,1,3,0,1,1,0,2,5,3,,,,0,6,0,0,0,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D014AFD8-2EF5-E011-A8C6-DDD07EBF2282,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206485,SD NEGERI 156482 AEK RASO 2,10206485,"Jln. Sibolga-Barus, Desa Aek Raso, Kec. Sorkam Barat, Kab. Tapanuli Tengah",AEK RASO,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,860",1. -,2. -,PLN,,,sdn.156482aekraso2@yahoo.com,,1.930000000000,98.561600000000,9,38,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,0,4,0,0,5,5,2,2,0,3,6,0,5,4,2,3,0,1,0,3,0,5,4,,,,0,0,6,0,0,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0025AFD8-2EF5-E011-A006-B94A53623628,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206486,SD NEGERI 156483 PASAR SORKAM 3,10206486,Pasar Sorkam,PASAR SORKAM,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,179",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnpasarsorkam@gmail.com,,2.006700000000,98.615700000000,8,42,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",13,0,2,0,3,0,0,5,6,1,1,0,1,7,0,4,4,2,2,1,2,0,0,1,1,7,,,,0,13,0,0,0,1,1,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B04DAFD8-2EF5-E011-80E1-8F163A5257CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206411,SD NEGERI 157021 PAHIEME 3,10206411,Pahieme,PAHIEME,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"4,200",1. Telkomsel Flash,2. -,Lainnya,,,sdn_pahiemetiga@yahoo.com,,1.922100000000,98.560100000000,7,15,12,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,6,0,0,0,2,0,0,5,5,2,0,0,2,5,0,3,4,1,2,1,1,0,1,1,2,5,,,,0,3,3,0,0,0,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A05AAFD8-2EF5-E011-B0D0-B76E7C9CA5D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206412,SD NEGERI 157022 PAHIEME 4,10206412,Pahieme,PAHIEME,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1981,02-01-1981,900/257/DISDIK/2016,04-04-2016,Lihat SK Operasional,2016-08-22 07,C,"2,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,joklisimatupang6@gmail.com,http,1.913600000000,98.562500000000,9,27,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,0,5,0,0,4,7,1,1,0,2,7,0,5,4,3,1,1,1,1,1,1,3,6,,,,0,6,0,0,0,1,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7083AFD8-2EF5-E011-BEE1-57BDDFE68464,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206450,SD NEGERI 157630 SORKAM KANAN 3,10206450,Sorkam Kanan 3,SORKAM KANAN,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,242",1. XL (GSM),2. Telkomsel Flash,PLN,0,0,sdnsorkamkanan3yes@gmail.com,,1.938200000000,98.557500000000,9,25,21,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"1,300",6,0,1,0,4,0,0,5,6,0,2,1,4,5,1,6,2,2,2,2,0,0,2,1,2,7,,,,0,3,3,0,0,1,0,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8048BAD9-2EF5-E011-9D30-D711FF0BEA13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206598,SD SW MUHAMMADIYAH SORKAM KANAN,10206598,Sorkam Kanan,SORKAM KANAN,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Tapanuli Tengah,AE8793,1851/105/A.1987,21-09-1987,204/105/A/1994,01-01-1910,Silakan Upload SK,,B,"1,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdsmuhammadiyah.sorkamkanan@gmail.com,,1.924500000000,98.568500000000,9,45,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,0,0,0,11,0,9,0,0,0,1,8,1,3,5,0,2,3,3,0,1,0,0,9,,,,0,0,4,2,0,0,0,1,1,1,1,1,1,1
