prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/995FBCB3-86C0-4255-AFE8-33CF4D35D8E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934037,TK DHARMA WANITA KANTAN DALAM,69934037,Jl. Mesjid Desa Kantan Dalam,KANTAN DALAM,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,490/032/Disdik-PLS/2015,10-04-2015,490/032/Disdik-PLS/2015,10-04-2015,Lihat SK Operasional,2016-02-11 22,,400 m2,1. -,2. Lainnya,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A639BA7-F464-4398-8E19-FB62B2A383AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69847237,TK DHARMA WANITA PANGKOH HILIR,69847237,NGABE BIRA DESA PANGKOH HILIR,PANGKOH HILIR,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,490/26/DISDIK-PLS/2014,02-07-2014,503/11/PAUD/PTSP/DPMPTSP-PP/II/2022,21-02-2022,Lihat SK Operasional,2022-05-12 15,C,400 m2,1. -,2. Lainnya,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04E179C7-6BA0-4622-BB59-D8F3AC470922,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69847250,TK KARTIKA,69847250,RAYA MELATI DESA MULYA SARI,MULIA SARI,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK KARTIKA,AJ1488,490/27/DISDIK-PLS/2014,01-07-2014,503/23/PAUD/PTSP/DPMPTSP-PP/III/2022,07-03-2022,Lihat SK Operasional,2022-05-17 09,B,2.000 m2,1. -,2. Lainnya,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F526EE8E-37D4-4D85-8475-DE63F20DB7B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853090,TK KARTINI,69853090,DIPONEGORO NO.1,SANGGANG,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/078/DISDIK/2012,01-07-2012,503/39/PAUD/PTSP/DPMPTSP-PP/IX/2021,30-09-2021,Lihat SK Operasional,2021-10-13 13,B,600 m2,1. -,2. -,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46E70789-F2B3-452E-B656-FC17A484350C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960782,TK Karya Sehati,69960782,Parahandai Rt. 002,KARYA BERSAMA,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BUDI UTOMO,AJ1490,503/15/PAUD/PNP/BPMPTSP-PP/II/2016,12-02-2016,503/76/PAUD/PTSP/DPMPTSP-PP/XII/2021,08-12-2021,Lihat SK Operasional,2022-05-17 09,,500 m2,1. -,2. Lainnya,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58585B2B-9F73-4154-8956-BA15AE54C2F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960720,TK Mandiri,69960720,Dusun Sakahanya Rt. 005,KARYA BERSAMA,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MANDIRI,AK7242,503/14/PAUD/PNP/BPMPTSP-PP/II/2016,12-02-2016,503/77/PAUD/PTSP/DPMPTSP-PP/XII/2021,08-12-2021,Lihat SK Operasional,2022-05-17 09,,400 m2,1. -,2. Lainnya,PLN,,,,,-3.177023000000,114.128347000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50327976-92C6-420C-AB46-AF082978E451,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901708,TK NEGERI PEMBINA PANDIH BATU,69901708,jalan karya mukti 4 talio hulu,TALIO,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,490/012/disdik-PLS/2015,05-03-2015,503/12/PAUD/PTSP/DPMPTSP-PP/VI/2021,16-06-2021,Lihat SK Operasional,2021-06-22 14,C,1.500 m2,1. -,2. Lainnya,PLN,,,tkdwtaliohulu@gmail.com,,-3.087588900000,114.093895300000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D814060-569D-46FF-AC66-9EEEF38936C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966885,TK NURUL HUDA,69966885,Kantan Muara,KANTAN MUARA,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURUL HUDA,AJ1495,503/06/PAUD/PTSP/DPMPTSP-PP/III/2017,23-03-2017,503/73/PAUD/PTSP/DPMPTSP-PP/XII/2021,05-12-2021,Lihat SK Operasional,2022-05-17 10,,625 m2,1. -,2. Lainnya,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B5AFAEC-B154-47D3-A31E-F64DFB87DE7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853088,TK PELITA HARAPAN,69853088,POROS C KIRI,GADABUNG,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,490/125/DISDIK-PLS/2014,02-07-2014,503/11/PAUD/PTSP/DPMPTSP-PP/II/2020,17-02-2020,Lihat SK Operasional,2021-09-17 08,B,1.200 m2,1. -,2. Lainnya,PLN,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B523561-821B-4C76-8BB7-14509951ED31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853092,TK TUNAS HARAPAN,69853092,JL.CEMPAKA,BELANTI SIAM,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,490/123/DISDIK-PLS/2014,01-07-2014,503/07/PAUD/PTSP/DPMPTSP-PP/I/2022,20-01-2022,Lihat SK Operasional,2022-05-17 11,B,750 m2,1. -,2. Lainnya,PLN,,,,,-3.136980000000,144.192420000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA0C0807-8C8B-4DD0-AD04-7E3DA6B7DD42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69847248,TK TUNAS MAWAR,69847248,JL.SOKA II,KANTAN MUARA,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK TUNAS MAWAR,AJ1492,490/204/DISDIK-PLS/2013,02-06-2013,503/78/PAUD/PTSP/DPMPTSP-PP/XII/2021,20-12-2021,Lihat SK Operasional,2022-05-17 11,B,900 m2,1. -,2. Lainnya,PLN,,,,,-3.009297000000,114.120259000000
Kalimantan Tengah,Kab. Pulang Pisau,Pandih Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB9A8141-4A62-4614-9149-AA8BAFBD0438,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033853,TK. MELATI,70033853,Jl. Umar Jaya Rt. 02,TALIO,KEC. PANDIH BATU,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/83/PAUD/PTSP/DPMPTSP-PP/XIII/2021,30-12-2021,503/83/PAUD/PTSP/DPMPTSP-PP/XIII/2021,30-12-2021,Lihat SK Operasional,2022-09-30 13,,0 m2,1.,2.,,,,,,.000000000000,.000000000000
