prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A4C44F-C834-42DB-A52F-9BA53471E9C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101353,SMAS FATAHILLAH,20101353,JL. DR. SEMERU RAYA NO. 1,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Masjid Al-Muhadjirin Grogol,AD1938,244/Ket/B/82.-,16-09-1982,002/1.10.0/31.73.00.0000/1.851.6/2015,10-07-2015,Lihat SK Operasional,2023-01-18 09,B,"2,679",1. -,2. Telkom Speedy,PLN,0215602444,0215602444,sma.fatahillah.grogol@gmail.com,,-6.158500000000,106.796200000000,17,130,87,9,Siang/6 hari,,2022/2023-2,"11,000",9,3,1,2,1,0,15,2,16,0,1,0,6,11,0,12,5,9,2,0,1,3,1,1,11,6,0,9,0,0,0,1,0,0,,,,,,,,,,,3,3,3,SMA 2013 IPS,Tidak Ada,
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E10081F-BD93-4CFA-825A-41EA1AD77ECC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20177805,SMAS KRISTEN 8 PENABUR,20177805,JL. TANJUNG DUREN RAYA NO.4 BLOK D,TANJUNG DUREN UTARA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BADAN PENDIDIKAN KRISTEN PENABUR JAKARTA,AD1986,2616/-1.851.68,11-05-2009,-5789/-1.851.68,26-08-2010,Lihat SK Operasional,2015-09-10 13,A,"3,198",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN & Diesel,5633835,5602042,ps.tanjungduren@bpkpenaburjakarta.or.id,http,-6.179900000000,106.791400000000,16,84,84,12,Sehari Penuh/5 hari,,2022/2023-2,"36,000",12,2,1,8,0,0,13,5,16,0,0,0,1,15,1,14,1,2,4,5,2,3,0,0,8,8,12,0,0,0,1,0,0,0,,,,,,,,,,,4,4,4,SMA 2013 MIPA,Lainnya (Serat Optik),
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D58430F-750A-4175-A999-5A075624DBF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101304,SMAS KRISTEN ALMASIH,20101304,JL. KUSUMA V BLOK E1/ NO 1 TAMAN DUTA MAS,WIJAYA KESUMA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Almasih,AG3596,Kep. 136 e/I01.A1/PP/1999,19-10-1999,013/1.10.1/31.73./1.851.6/2016,07-10-2016,Lihat SK Operasional,2016-10-18 07,B,280,1. Biznet (Kabel),2. Biznet (Kabel),PLN,5678056,5645127,daniel.sutadi@yahoo.com,http,-6.163800000000,106.778300000000,11,21,7,4,Sehari Penuh/5 hari,,2022/2023-2,"10,000",4,2,1,2,0,0,5,8,11,0,0,0,3,8,0,7,4,5,2,2,0,2,0,0,3,8,4,0,0,0,1,0,0,0,,,,,,,,,,,2,1,1,SMA 2013 IPS,Biznet (Kabel),
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AAE4D6E-6159-4334-A72B-20F00570FE87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20104425,SMAS KRISTEN IMANUEL,20104425,JL. ALAMANAH RAYA N0 145  A JELAMBAR,WIJAYA KESUMA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pantekosta Jelambar,AD1964,903A/10/A1/I/94,31-01-1994,598/-1.851.68,29-01-2014,Lihat SK Operasional,2020-08-28 10,B,"3,283",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,5633761,5633762,ka_sma_immanueljlmbr@yahoo.com,http,-6.160500000000,106.779700000000,14,43,36,6,Sehari Penuh/5 hari,,2022/2023-2,"52,000",6,4,1,2,0,0,12,4,13,0,1,0,3,11,2,10,2,4,1,1,1,1,2,4,4,10,6,0,0,0,1,0,0,0,,,,,,,,,,,2,2,2,SMA 2013 MIPA,Telkom Speedy,
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB87E2FF-0CC1-4BAB-9C54-EE64A80AFD6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101346,SMAS KRISTEN PANCARAN BERKAT,20101346,JL. SETIA JAYA RAYA NO. 100,JELAMBAR BARU,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PANCARAN BERKAT,AG3615,02325/IMB/1986,28-12-1989,12106/-1.851.68,28-11-2014,Lihat SK Operasional,2020-08-28 10,A,150,1. -,2. Lainnya (Kabel),PLN,02156961903,0215638992,sma_pancaranberkat@yahoo.com,http,-6.149500000000,106.789600000000,13,41,45,6,Sehari Penuh/5 hari,,2022/2023-2,"6,600",6,4,1,2,0,0,9,5,13,0,0,0,4,9,0,11,2,3,2,2,0,1,4,1,10,3,6,0,0,0,1,0,0,0,,,,,,,,,,,2,2,2,SMA 2013 MIPA,Tidak Ada,
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2D9D8D9-8416-4211-B0A7-461B1FCBC208,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101326,SMAS MUHAMMADIYAH 13 JAKARTA,20101326,JL. GELONG BARU NO. 23A,TOMANG,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. D.K.I. Jakarta,AO5348,4068/II-13/DKI-83/1983,23-06-1983,7312/-1.851.68,20-06-2014,Lihat SK Operasional,2015-11-12 12,A,"2,990",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,56966904,5603724,sma.muh13tomang@gmail.com,,-6.176600000000,106.797200000000,15,97,139,8,Sehari Penuh/5 hari,,2022/2023-2,"22,974",8,6,1,2,0,0,7,9,15,0,0,0,4,11,1,13,1,7,4,1,0,0,0,3,6,9,8,0,0,0,1,0,0,0,,,,,,,,,,,3,3,2,SMA 2013 MIPA,Lainnya (Serat Optik),
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BC8124A-259C-4F3B-ACBF-C242F88B11D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101325,SMAS MUHAMMADIYAH 24,20101325,JL. DR. SUSILO 1 GROGOL,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. D.K.I. Jakarta,AO5348,0018/III.A/1.d/2000,25-01-2000,008/1.10.1/31.73./1.851.6/2016,28-06-2016,Lihat SK Operasional,2020-08-28 15,B,"2,428",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,,5674878,smasmuhammadiyah24@gmail.com,http,-6.163300000000,106.793600000000,8,44,29,4,Siang/6 hari,,2022/2023-2,0,4,1,1,2,0,0,4,4,8,0,0,0,3,5,0,5,3,3,0,1,1,0,1,2,3,5,1,3,0,0,1,0,0,0,,,,,,,,,,,2,1,1,SMA 2013 IPS,Lainnya (Wavelan),
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08987B8D-058E-4C0A-B3BA-3A4434E5FC6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20109062,SMAS MUTIARA BANGSA 3,20109062,Jelambar Barat III No. 5B,JELAMBAR BARU,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Mustika Bangsa,AA0487,C-651.HT.01.02.TH.2005,06-05-2005,9782/-1.851.68,20-11-2013,Lihat SK Operasional,2017-11-27 11,A,"4,970",1. Lainnya,2. Biznet (Kabel),PLN,02156940780,02156940779,smamutiarabangsa3@gmail.com,http,-6.149800000000,106.787300000000,19,61,70,6,Sehari Penuh/5 hari,,2022/2023-2,"164,000",12,4,1,2,0,0,6,14,19,0,0,0,1,18,2,12,5,9,3,3,1,0,1,2,7,12,12,0,0,0,1,0,0,0,,,,,,,,,,,2,2,2,SMA 2013 MIPA,Lainnya,
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66960F11-C6F5-48C7-825E-C776F724CC75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101616,SMAS SANTO KRISTOFORUS 1,20101616,JL. RAHAYU NO. 1A,JELAMBAR,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DIANNANDA,AD1930,981A/101.A1/I/95,06-06-1994,009/1.10.1/31.73/-1.851.6/2016,15-07-2016,Lihat SK Operasional,2019-10-28 09,A,"8,160",1. -,2. Biznet (Kabel),PLN,02156960277,02156960276,smasantokristoforusi@yahoo.co.id,http,-6.164500000000,106.784800000000,21,128,114,10,Sehari Penuh/5 hari,,2022/2023-2,"20,000",11,4,1,2,0,0,21,4,21,0,0,0,9,12,1,16,4,8,4,4,1,1,1,2,8,13,11,0,0,0,1,0,0,0,,,,,,,,,,,3,4,3,SMA 2013 IPS,Tidak Ada,
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22BC2BDA-F916-4BB8-96F6-2DD98B14DE43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101606,SMAS TUNAS HARAPAN,20101606,JL. KOMPLEK BANK BNI PESING,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DANAR DANA SWADHARMA,AD1996,SP.743/1.01/G1/I/1987,20-01-1987,906 /-1.851.68,11-02-2014,Lihat SK Operasional,2020-08-28 15,A,"180,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,5660066,stunasharapan@yahoo.com,http,-6.155400000000,106.771900000000,21,149,163,10,Sehari Penuh/5 hari,,2022/2023-2,"3,500",19,3,1,2,0,0,21,4,21,0,0,0,1,20,1,17,3,6,6,2,3,1,1,2,12,9,19,0,0,0,1,0,0,0,,,,,,,,,,,4,3,3,SMA 2013 Bhs&Budaya,Telkom Speedy,
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D422C1C-F3CD-4333-999B-7EBEDE19F0DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101628,SMAS YP BDN,20101628,JL. MERPATI IV RT. 003/06 KEL. GROGOL PETAMBURAN,WIJAYA KESUMA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Eks Bank Dagang Negara ( YP - BDN ),AD1932,35/MPK.A2/KP/1998,31-01-2001,5822/-1.851.68,28-04-2014,Lihat SK Operasional,2015-08-22 12,A,"31,500",1. -,2. Telkom Speedy,PLN,,0215686202,smaypbdn@gmail.com,http,-6.157800000000,106.771400000000,15,74,117,7,Sehari Penuh/5 hari,,2022/2023-2,"41,000",9,6,1,2,0,0,17,4,15,0,0,0,9,6,0,9,6,5,1,0,1,2,6,0,4,11,9,0,0,0,1,0,0,0,,,,,,,,,,,3,2,2,SMA 2013 MIPA,Tidak Ada,
