prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,program_/_layanan
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02B38C7F-AFA4-4F65-9CCB-B323DBA2C3B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536816,SMAS PGRI BATU,20536816,JL. IMAM BONJOL III / 5a BATU,SISIR,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Jawa Timur,AB4825,53/SK.Pend/SMA/Yay/V/1986,01-07-1981,P2T/914/19.03/01/XI/2019,04-11-2019,Lihat SK Operasional,2020-08-26 14,B,480 m2,1. -,2. Telkom Speedy,PLN,0341511482,0341511482,batusmapgri@yahoo.co.id,http,-7.877941700000,112.529826700000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2467AFAB-ABD3-4A5A-AA01-607B49DD3FCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20554401,SMAS SELAMAT PAGI BATU,20554401,JL. RAYA PANDANREJO NO 2 BATU,SIDOMULYO,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Selamat Pagi Indonesia,AE7439,8,03-04-2008,180/18.02.10/02/V/2022,18-05-2022,Lihat SK Operasional,2022-08-16 15,A,17.510 m2,1. XL (GSM),2. Telkom Speedy,PLN & Diesel,,0341512743,smaspi_batu@yahoo.co.id,http,-7.864700000000,112.533600000000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17459A2B-5AE4-4F25-98C6-2F4B19C97FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536822,SMKN 1 BATU,20536822,JL. BROMO NO.11 BATU,SISIR,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,14 Tahun 2004,10-03-2004,421.3/1768/422.201/2005,01-06-2005,Lihat SK Operasional,2021-01-08 08,A,2.210 m2,1.,2.,,0341/596400,0341/596400,,,-7.867900000000,112.527200000000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FEEAC38-8089-4D59-BB0E-1DED218B701A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536827,SMKN 3 BATU,20536827,TERUSAN METRO - DUSUN SANTREAN,SUMBEREJO,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,18,10-03-2004,18,10-03-2004,Lihat SK Operasional,2022-06-28 15,B,3.353 m2,1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0341592025,0341592025,smkn3batu@yahoo.co.id,http,-7.852256700000,112.518918300000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78D1BB0D-4B7C-4440-8E3E-12331BB122E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536819,SMKS 17 AGUSTUS BATU,20536819,JL.Ir. Soekarno No. 1 Beji Kota Batu,SISIR,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM KAMARDHIKAN,AB5454,420.3/5940/422.10/2016,23-10-2013,P2T/831/19.C8/C2/IV/2019,15-04-2019,Lihat SK Operasional,2021-06-21 18,B,13.000 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,0341512155,0341512155,smk17agt.batu@gmail.com,http,-7.887600000000,112.544000000000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F483EF2-4605-4AD5-A66A-D7291FD69D02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536823,SMKS BRAWIJAYA BATU,20536823,JL. SUDARNO NO. 26 BATU,NGAGLIK,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Brawijaya Batu,AB5464,AHU-8615.AH.01.04.Tahun 2011,10-07-1980,289/18.05/02/XII/2021,16-12-2021,Lihat SK Operasional,2022-03-28 14,B,900 m2,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0341591983,0341591983,smkbrawijayabatu@gmail.com,http,-7.873600000000,112.520900000000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F7CCB72-BF5D-4B6C-87EF-423322B9A1DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536821,SMKS ISLAM BATU,20536821,JL. BARAT STADION BRANTAS,SISIR,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan HAJI SUTAN HASAN HALIM,AB5453,1327/34.U/1991,02-02-1990,19.08/1639/02/IX/2020,30-06-2020,Lihat SK Operasional,2020-10-07 13,A,290 m2,1. Lainnya,2. Telkom Speedy,PLN,0341597079,0341597079,smkisbatu@gmail.com,http,-7.877595000000,112.525800000000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BCF0513-202F-414F-93E7-9199D4F850AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536824,SMKS MAARIF,20536824,JL. PANDERMAN NO 26 - JL. HAYAM WURUK NO 2-4 ORO - ORO OMBO BATU,SISIR,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Pendidikan Ma'arif NU,AB5438,420/1409/422.201/2003,16-06-2000,P2T/1318/19.08/02/XII/2019,31-12-2019,Lihat SK Operasional,2022-07-19 12,B,4.971 m2,1. Indosat IM3,2. Telkom Speedy,PLN,0,0341511021,smkmaarif_batu@ymail.com,http,-7.870976700000,112.529041700000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B3AB26F-991A-4952-AD7B-CB4D48FCCB3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536825,SMKS MUHAMMADIYAH 1 BATU,20536825,JL. WELIRANG NO. 17 BATU,SISIR,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Batu,AB5446,081/ii-43/JTM/1985,07-05-1984,355/18.05/02/VIII/2022,25-10-2019,Lihat SK Operasional,2022-09-06 12,B,2.990 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,0341595459,smkm1batu@gmail.com,http,-7.873310000000,112.531120000000,
Jawa Timur,Kota Batu,Batu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3486FF58-24AB-472D-9B88-BB71444A9F24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536828,SMKS PUTIKECWARA BATU,20536828,JL. PANGLIMA SUDIRMAN NO.91C,NGAGLIK,KEC. BATU,KOTA BATU,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PUTIKECWARA,AB5434,9/PP/YYS/V/1994,07-04-1994,19.08/1711/02/IX/2020,22-09-2020,Lihat SK Operasional,2021-10-03 20,B,1.192 m2,1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,,0341592109,smk.putikecwara@gmail.com,http,-7.869165000000,112.515815000000,
